onset	duration	sample	type	value	event
19.814	0	19815	STI101	5632	---
22.239	0	22240	STI101	32	Localiser Movie onset
22.239	0	22240	STI006	5	---
22.239	0	22240	Trigger	32	Localiser Movie onset
32.573	0	32574	STI101	32	Localiser Movie onset
32.573	0	32574	STI006	5	---
32.573	0	32574	Trigger	32	Localiser Movie onset
39.289	0	39290	STI101	5888	---
42.774	0	42775	STI101	32	Localiser Movie onset
42.774	0	42775	STI006	5	---
42.774	0	42775	Trigger	32	Localiser Movie onset
48.635	0	48636	STI101	5888	---
52.924	0	52925	STI101	32	Localiser Movie onset
52.924	0	52925	STI006	5	---
52.924	0	52925	Trigger	32	Localiser Movie onset
59.04	0	59041	STI101	5888	---
63.257	0	63258	STI101	32	Localiser Movie onset
63.257	0	63258	STI006	5	---
63.257	0	63258	Trigger	32	Localiser Movie onset
72.128	0	72129	STI101	5888	---
73.624	0	73625	STI101	32	Localiser Movie onset
73.624	0	73625	STI006	5	---
73.624	0	73625	Trigger	32	Localiser Movie onset
83.8	0	83801	STI101	32	Localiser Movie onset
83.8	0	83801	STI006	5	---
83.8	0	83801	Trigger	32	Localiser Movie onset
89.708	0	89709	STI101	5888	---
94.058	0	94059	STI101	32	Localiser Movie onset
94.058	0	94059	STI006	5	---
94.058	0	94059	Trigger	32	Localiser Movie onset
104.209	0	104210	STI101	32	Localiser Movie onset
104.209	0	104210	STI006	5	---
104.209	0	104210	Trigger	32	Localiser Movie onset
110.183	0	110184	STI101	5888	---
114.551	0	114552	STI101	32	Localiser Movie onset
114.551	0	114552	STI006	5	---
114.551	0	114552	Trigger	32	Localiser Movie onset
120.139	0	120140	STI101	5888	---
124.818	0	124819	STI101	32	Localiser Movie onset
124.818	0	124819	STI006	5	---
124.818	0	124819	Trigger	32	Localiser Movie onset
135.135	0	135136	STI101	32	Localiser Movie onset
135.135	0	135136	STI006	5	---
135.135	0	135136	Trigger	32	Localiser Movie onset
145.318	0	145319	STI101	32	Localiser Movie onset
145.318	0	145319	STI006	5	---
145.318	0	145319	Trigger	32	Localiser Movie onset
155.519	0	155520	STI101	32	Localiser Movie onset
155.519	0	155520	STI006	5	---
155.519	0	155520	Trigger	32	Localiser Movie onset
162.186	0	162187	STI101	5888	---
165.644	0	165645	STI101	32	Localiser Movie onset
165.644	0	165645	STI006	5	---
165.644	0	165645	Trigger	32	Localiser Movie onset
176.003	0	176004	STI101	32	Localiser Movie onset
176.003	0	176004	STI006	5	---
176.003	0	176004	Trigger	32	Localiser Movie onset
186.386	0	186387	STI101	32	Localiser Movie onset
186.386	0	186387	STI006	5	---
186.386	0	186387	Trigger	32	Localiser Movie onset
192.793	0	192794	STI101	5888	---
196.595	0	196596	STI101	32	Localiser Movie onset
196.595	0	196596	STI006	5	---
196.595	0	196596	Trigger	32	Localiser Movie onset
206.929	0	206930	STI101	32	Localiser Movie onset
206.929	0	206930	STI006	5	---
206.929	0	206930	Trigger	32	Localiser Movie onset
213.244	0	213245	STI101	5888	---
217.296	0	217297	STI101	32	Localiser Movie onset
217.296	0	217297	STI006	5	---
217.296	0	217297	Trigger	32	Localiser Movie onset
222.799	0	222800	STI101	5888	---
227.529	0	227530	STI101	32	Localiser Movie onset
227.529	0	227530	STI006	5	---
227.529	0	227530	Trigger	32	Localiser Movie onset
237.88	0	237881	STI101	32	Localiser Movie onset
237.88	0	237881	STI006	5	---
237.88	0	237881	Trigger	32	Localiser Movie onset
243.874	0	243875	STI101	5888	---
248.247	0	248248	STI101	32	Localiser Movie onset
248.247	0	248248	STI006	5	---
248.247	0	248248	Trigger	32	Localiser Movie onset
254.084	0	254085	STI101	5888	---
258.572	0	258573	STI101	32	Localiser Movie onset
258.572	0	258573	STI006	5	---
258.572	0	258573	Trigger	32	Localiser Movie onset
268.906	0	268907	STI101	32	Localiser Movie onset
268.906	0	268907	STI006	5	---
268.906	0	268907	Trigger	32	Localiser Movie onset
279.09	0	279091	STI101	32	Localiser Movie onset
279.09	0	279091	STI006	5	---
279.09	0	279091	Trigger	32	Localiser Movie onset
284.342	0	284343	STI101	5888	---
289.332	0	289333	STI101	32	Localiser Movie onset
289.332	0	289333	STI006	5	---
289.332	0	289333	Trigger	32	Localiser Movie onset
294.825	0	294826	STI101	5888	---
299.457	0	299458	STI101	32	Localiser Movie onset
299.457	0	299458	STI006	5	---
299.457	0	299458	Trigger	32	Localiser Movie onset
309.832	0	309833	STI101	32	Localiser Movie onset
309.832	0	309833	STI006	5	---
309.832	0	309833	Trigger	32	Localiser Movie onset
320.149	0	320150	STI101	32	Localiser Movie onset
320.149	0	320150	STI006	5	---
320.149	0	320150	Trigger	32	Localiser Movie onset
325.877	0	325878	STI101	5888	---
330.299	0	330300	STI101	32	Localiser Movie onset
330.299	0	330300	STI006	5	---
330.299	0	330300	Trigger	32	Localiser Movie onset
340.6	0	340601	STI101	32	Localiser Movie onset
340.6	0	340601	STI006	5	---
340.6	0	340601	Trigger	32	Localiser Movie onset
346.819	0	346820	STI101	5888	---
350.917	0	350918	STI101	32	Localiser Movie onset
350.917	0	350918	STI006	5	---
350.917	0	350918	Trigger	32	Localiser Movie onset
361.067	0	361068	STI101	32	Localiser Movie onset
361.067	0	361068	STI006	5	---
361.067	0	361068	Trigger	32	Localiser Movie onset
368.522	0	368523	STI101	5888	---
371.184	0	371185	STI101	32	Localiser Movie onset
371.184	0	371185	STI006	5	---
371.184	0	371185	Trigger	32	Localiser Movie onset
381.301	0	381302	STI101	32	Localiser Movie onset
381.301	0	381302	STI006	5	---
381.301	0	381302	Trigger	32	Localiser Movie onset
391.56	0	391561	STI101	32	Localiser Movie onset
391.56	0	391561	STI006	5	---
391.56	0	391561	Trigger	32	Localiser Movie onset
401.685	0	401686	STI101	32	Localiser Movie onset
401.685	0	401686	STI006	5	---
401.685	0	401686	Trigger	32	Localiser Movie onset
411.943	0	411944	STI101	32	Localiser Movie onset
411.943	0	411944	STI006	5	---
411.943	0	411944	Trigger	32	Localiser Movie onset
422.202	0	422203	STI101	32	Localiser Movie onset
422.202	0	422203	STI006	5	---
422.202	0	422203	Trigger	32	Localiser Movie onset
432.603	0	432604	STI101	32	Localiser Movie onset
432.603	0	432604	STI006	5	---
432.603	0	432604	Trigger	32	Localiser Movie onset
442.828	0	442829	STI101	32	Localiser Movie onset
442.828	0	442829	STI006	5	---
442.828	0	442829	Trigger	32	Localiser Movie onset
448.406	0	448407	STI101	5888	---
453.153	0	453154	STI101	32	Localiser Movie onset
453.153	0	453154	STI006	5	---
453.153	0	453154	Trigger	32	Localiser Movie onset
458.998	0	458999	STI101	5888	---
463.479	0	463480	STI101	32	Localiser Movie onset
463.479	0	463480	STI006	5	---
463.479	0	463480	Trigger	32	Localiser Movie onset
468.697	0	468698	STI101	5888	---
473.837	0	473838	STI101	32	Localiser Movie onset
473.837	0	473838	STI006	5	---
473.837	0	473838	Trigger	32	Localiser Movie onset
479.158	0	479159	STI101	5888	---
484.188	0	484189	STI101	32	Localiser Movie onset
484.188	0	484189	STI006	5	---
484.188	0	484189	Trigger	32	Localiser Movie onset
494.722	0	494723	STI101	32	Localiser Movie onset
494.722	0	494723	STI006	5	---
494.722	0	494723	Trigger	32	Localiser Movie onset
500.675	0	500676	STI101	5888	---
504.888	0	504889	STI101	32	Localiser Movie onset
504.888	0	504889	STI006	5	---
504.888	0	504889	Trigger	32	Localiser Movie onset
515.106	0	515107	STI101	32	Localiser Movie onset
515.106	0	515107	STI006	5	---
515.106	0	515107	Trigger	32	Localiser Movie onset
525.439	0	525440	STI101	32	Localiser Movie onset
525.439	0	525440	STI006	5	---
525.439	0	525440	Trigger	32	Localiser Movie onset
531.695	0	531696	STI101	5888	---
535.773	0	535774	STI101	32	Localiser Movie onset
535.773	0	535774	STI006	5	---
535.773	0	535774	Trigger	32	Localiser Movie onset
545.99	0	545991	STI101	32	Localiser Movie onset
545.99	0	545991	STI006	5	---
545.99	0	545991	Trigger	32	Localiser Movie onset
556.299	0	556300	STI101	32	Localiser Movie onset
556.299	0	556300	STI006	5	---
556.299	0	556300	Trigger	32	Localiser Movie onset
561.454	0	561455	STI101	5888	---
