onset	duration	sample	type	value	event
0.989	0	990	STI101	2	Cue onset
0.989	0	990	STI002	5	---
0.989	0	990	Trigger	2	Cue onset
6.463	0	6464	STI101	5888	---
6.465	0	6466	STI101	5892	---
6.465	0	6466	STI003	5	---
6.465	0	6466	Trigger	4	Sound1 onset
11.573	0	11574	STI101	6144	---
11.574	0	11575	STI101	6152	---
11.574	0	11575	STI004	5	---
11.574	0	11575	Trigger	8	Sound2 onset
16.69	0	16691	STI101	16	Probe response
16.69	0	16691	STI005	5	---
16.69	0	16691	Trigger	16	Probe response
16.77	0	16771	STI101	5888	---
18.546	0	18547	STI101	2	Cue onset
18.546	0	18547	STI002	5	---
18.546	0	18547	Trigger	2	Cue onset
23.718	0	23719	STI101	5888	---
23.719	0	23720	STI101	5892	---
23.719	0	23720	STI003	5	---
23.719	0	23720	Trigger	4	Sound1 onset
28.651	0	28652	STI101	6144	---
28.734	0	28735	STI101	6152	---
28.734	0	28735	STI004	5	---
28.734	0	28735	Trigger	8	Sound2 onset
33.85	0	33851	STI101	16	Probe response
33.85	0	33851	STI005	5	---
33.85	0	33851	Trigger	16	Probe response
35.72	0	35721	STI101	6144	---
37.504	0	37505	STI101	2	Cue onset
37.504	0	37505	STI002	5	---
37.504	0	37505	Trigger	2	Cue onset
42.839	0	42840	STI101	5888	---
42.84	0	42841	STI101	5892	---
42.84	0	42841	STI003	5	---
42.84	0	42841	Trigger	4	Sound1 onset
48.45	0	48451	STI101	6144	---
48.451	0	48452	STI101	6152	---
48.451	0	48452	STI004	5	---
48.451	0	48452	Trigger	8	Sound2 onset
53.38	0	53381	STI101	6144	---
53.567	0	53568	STI101	6160	---
53.567	0	53568	STI005	5	---
53.567	0	53568	Trigger	16	Probe response
54.064	0	54065	STI101	6144	---
55.811	0	55812	STI101	2	Cue onset
55.811	0	55812	STI002	5	---
55.811	0	55812	Trigger	2	Cue onset
56.432	0	56433	STI101	5888	---
61.339	0	61340	STI101	5888	---
61.341	0	61342	STI101	5892	---
61.341	0	61342	STI003	5	---
61.341	0	61342	Trigger	4	Sound1 onset
66.7	0	66701	STI101	6144	---
66.701	0	66702	STI101	6152	---
66.701	0	66702	STI004	5	---
66.701	0	66702	Trigger	8	Sound2 onset
71.748	0	71749	STI101	6144	---
71.817	0	71818	STI101	6160	---
71.817	0	71818	STI005	5	---
71.817	0	71818	Trigger	16	Probe response
73.676	0	73677	STI101	2	Cue onset
73.676	0	73677	STI002	5	---
73.676	0	73677	Trigger	2	Cue onset
79.296	0	79297	STI101	5888	---
79.297	0	79298	STI101	5892	---
79.297	0	79298	STI003	5	---
79.297	0	79298	Trigger	4	Sound1 onset
84.947	0	84948	STI101	6144	---
84.948	0	84949	STI101	6152	---
84.948	0	84949	STI004	5	---
84.948	0	84949	Trigger	8	Sound2 onset
89.87	0	89871	STI101	5888	---
90.063	0	90064	STI101	16	Probe response
90.063	0	90064	STI005	5	---
90.063	0	90064	Trigger	16	Probe response
90.575	0	90576	STI101	5888	---
