onset	duration	sample	type	value	event
13.114	0	13115	STI101	5632	---
15.458	0	15459	STI101	32	Localiser Movie onset
15.458	0	15459	STI006	5	---
15.458	0	15459	Trigger	32	Localiser Movie onset
25.75	0	25751	STI101	32	Localiser Movie onset
25.75	0	25751	STI006	5	---
25.75	0	25751	Trigger	32	Localiser Movie onset
29.662	0	29663	STI101	5888	---
35.967	0	35968	STI101	32	Localiser Movie onset
35.967	0	35968	STI006	5	---
35.967	0	35968	Trigger	32	Localiser Movie onset
46.334	0	46335	STI101	32	Localiser Movie onset
46.334	0	46335	STI006	5	---
46.334	0	46335	Trigger	32	Localiser Movie onset
56.451	0	56452	STI101	32	Localiser Movie onset
56.451	0	56452	STI006	5	---
56.451	0	56452	Trigger	32	Localiser Movie onset
66.576	0	66577	STI101	32	Localiser Movie onset
66.576	0	66577	STI006	5	---
66.576	0	66577	Trigger	32	Localiser Movie onset
76.885	0	76886	STI101	32	Localiser Movie onset
76.885	0	76886	STI006	5	---
76.885	0	76886	Trigger	32	Localiser Movie onset
87.143	0	87144	STI101	32	Localiser Movie onset
87.143	0	87144	STI006	5	---
87.143	0	87144	Trigger	32	Localiser Movie onset
97.51	0	97511	STI101	32	Localiser Movie onset
97.51	0	97511	STI006	5	---
97.51	0	97511	Trigger	32	Localiser Movie onset
107.819	0	107820	STI101	32	Localiser Movie onset
107.819	0	107820	STI006	5	---
107.819	0	107820	Trigger	32	Localiser Movie onset
118.144	0	118145	STI101	32	Localiser Movie onset
118.144	0	118145	STI006	5	---
118.144	0	118145	Trigger	32	Localiser Movie onset
128.336	0	128337	STI101	32	Localiser Movie onset
128.336	0	128337	STI006	5	---
128.336	0	128337	Trigger	32	Localiser Movie onset
138.67	0	138671	STI101	32	Localiser Movie onset
138.67	0	138671	STI006	5	---
138.67	0	138671	Trigger	32	Localiser Movie onset
144.339	0	144340	STI101	5888	---
148.954	0	148955	STI101	32	Localiser Movie onset
148.954	0	148955	STI006	5	---
148.954	0	148955	Trigger	32	Localiser Movie onset
154.698	0	154699	STI101	5888	---
159.079	0	159080	STI101	32	Localiser Movie onset
159.079	0	159080	STI006	5	---
159.079	0	159080	Trigger	32	Localiser Movie onset
164.515	0	164516	STI101	5888	---
169.313	0	169314	STI101	32	Localiser Movie onset
169.313	0	169314	STI006	5	---
169.313	0	169314	Trigger	32	Localiser Movie onset
174.474	0	174475	STI101	5888	---
179.571	0	179572	STI101	32	Localiser Movie onset
179.571	0	179572	STI006	5	---
179.571	0	179572	Trigger	32	Localiser Movie onset
184.88	0	184881	STI101	5888	---
190.147	0	190148	STI101	32	Localiser Movie onset
190.147	0	190148	STI006	5	---
190.147	0	190148	Trigger	32	Localiser Movie onset
200.497	0	200498	STI101	32	Localiser Movie onset
200.497	0	200498	STI006	5	---
200.497	0	200498	Trigger	32	Localiser Movie onset
205.79	0	205791	STI101	5888	---
210.723	0	210724	STI101	32	Localiser Movie onset
210.723	0	210724	STI006	5	---
210.723	0	210724	Trigger	32	Localiser Movie onset
215.819	0	215820	STI101	5888	---
220.84	0	220841	STI101	32	Localiser Movie onset
220.84	0	220841	STI006	5	---
220.84	0	220841	Trigger	32	Localiser Movie onset
226.091	0	226092	STI101	5888	---
231.282	0	231283	STI101	32	Localiser Movie onset
231.282	0	231283	STI006	5	---
231.282	0	231283	Trigger	32	Localiser Movie onset
233.54	0	233541	STI101	5888	---
241.782	0	241783	STI101	32	Localiser Movie onset
241.782	0	241783	STI006	5	---
241.782	0	241783	Trigger	32	Localiser Movie onset
247.213	0	247214	STI101	5888	---
252.066	0	252067	STI101	32	Localiser Movie onset
252.066	0	252067	STI006	5	---
252.066	0	252067	Trigger	32	Localiser Movie onset
262.341	0	262342	STI101	32	Localiser Movie onset
262.341	0	262342	STI006	5	---
262.341	0	262342	Trigger	32	Localiser Movie onset
265.303	0	265304	STI101	5888	---
272.575	0	272576	STI101	32	Localiser Movie onset
272.575	0	272576	STI006	5	---
272.575	0	272576	Trigger	32	Localiser Movie onset
282.867	0	282868	STI101	32	Localiser Movie onset
282.867	0	282868	STI006	5	---
282.867	0	282868	Trigger	32	Localiser Movie onset
286.724	0	286725	STI101	5888	---
293.201	0	293202	STI101	32	Localiser Movie onset
293.201	0	293202	STI006	5	---
293.201	0	293202	Trigger	32	Localiser Movie onset
299.175	0	299176	STI101	5888	---
303.601	0	303602	STI101	32	Localiser Movie onset
303.601	0	303602	STI006	5	---
303.601	0	303602	Trigger	32	Localiser Movie onset
308.971	0	308972	STI101	5888	---
313.776	0	313777	STI101	32	Localiser Movie onset
313.776	0	313777	STI006	5	---
313.776	0	313777	Trigger	32	Localiser Movie onset
323.91	0	323911	STI101	32	Localiser Movie onset
323.91	0	323911	STI006	5	---
323.91	0	323911	Trigger	32	Localiser Movie onset
334.235	0	334236	STI101	32	Localiser Movie onset
334.235	0	334236	STI006	5	---
334.235	0	334236	Trigger	32	Localiser Movie onset
344.419	0	344420	STI101	32	Localiser Movie onset
344.419	0	344420	STI006	5	---
344.419	0	344420	Trigger	32	Localiser Movie onset
348.021	0	348022	STI101	5888	---
354.661	0	354662	STI101	32	Localiser Movie onset
354.661	0	354662	STI006	5	---
354.661	0	354662	Trigger	32	Localiser Movie onset
364.995	0	364996	STI101	32	Localiser Movie onset
364.995	0	364996	STI006	5	---
364.995	0	364996	Trigger	32	Localiser Movie onset
375.262	0	375263	STI101	32	Localiser Movie onset
375.262	0	375263	STI006	5	---
375.262	0	375263	Trigger	32	Localiser Movie onset
385.57	0	385571	STI101	32	Localiser Movie onset
385.57	0	385571	STI006	5	---
385.57	0	385571	Trigger	32	Localiser Movie onset
395.862	0	395863	STI101	32	Localiser Movie onset
395.862	0	395863	STI006	5	---
395.862	0	395863	Trigger	32	Localiser Movie onset
406.138	0	406139	STI101	32	Localiser Movie onset
406.138	0	406139	STI006	5	---
406.138	0	406139	Trigger	32	Localiser Movie onset
411.82	0	411821	STI101	5888	---
416.321	0	416322	STI101	32	Localiser Movie onset
416.321	0	416322	STI006	5	---
416.321	0	416322	Trigger	32	Localiser Movie onset
421.585	0	421586	STI101	5888	---
426.488	0	426489	STI101	32	Localiser Movie onset
426.488	0	426489	STI006	5	---
426.488	0	426489	Trigger	32	Localiser Movie onset
436.789	0	436790	STI101	32	Localiser Movie onset
436.789	0	436790	STI006	5	---
