onset	duration	sample	type	value	event
9.171	0	9172	STI101	5632	---
10.634	0	10635	STI101	5632	---
11.983	0	11984	STI101	5632	---
12.912	0	12913	STI101	5632	---
15.685	0	15686	STI101	5632	---
18.303	0	18304	STI101	1	Movie onset
18.303	0	18304	STI001	5	---
18.303	0	18304	Trigger	1	Movie onset
24.196	0	24197	STI101	5888	---
29.612	0	29613	STI101	1	Movie onset
29.612	0	29613	STI001	5	---
29.612	0	29613	Trigger	1	Movie onset
35.265	0	35266	STI101	5888	---
40.713	0	40714	STI101	1	Movie onset
40.713	0	40714	STI001	5	---
40.713	0	40714	Trigger	1	Movie onset
46.204	0	46205	STI101	5888	---
51.673	0	51674	STI101	1	Movie onset
51.673	0	51674	STI001	5	---
51.673	0	51674	Trigger	1	Movie onset
57.691	0	57692	STI101	5888	---
63.574	0	63575	STI101	1	Movie onset
63.574	0	63575	STI001	5	---
63.574	0	63575	Trigger	1	Movie onset
69.087	0	69088	STI101	5888	---
74.634	0	74635	STI101	1	Movie onset
74.634	0	74635	STI001	5	---
74.634	0	74635	Trigger	1	Movie onset
80.728	0	80729	STI101	6144	---
86.127	0	86128	STI101	1	Movie onset
86.127	0	86128	STI001	5	---
86.127	0	86128	Trigger	1	Movie onset
94.169	0	94170	STI101	5888	---
99.563	0	99564	STI101	1	Movie onset
99.563	0	99564	STI001	5	---
99.563	0	99564	Trigger	1	Movie onset
105.433	0	105434	STI101	5888	---
107.915	0	107916	STI101	5888	---
109.03	0	109031	STI101	5632	---
114.927	0	114928	STI101	5888	---
116.185	0	116186	STI101	6144	---
117.303	0	117304	STI101	6144	---
118.389	0	118390	STI101	6144	---
119.403	0	119404	STI101	6144	---
120.358	0	120359	STI101	6144	---
121.362	0	121363	STI101	6144	---
122.311	0	122312	STI101	6144	---
123.196	0	123197	STI101	6144	---
124.622	0	124623	STI101	5888	---
125.848	0	125849	STI101	5888	---
126.949	0	126950	STI101	5888	---
128.063	0	128064	STI101	5888	---
129.209	0	129210	STI101	6144	---
130.465	0	130466	STI101	5888	---
131.694	0	131695	STI101	6144	---
132.97	0	132971	STI101	6144	---
134.065	0	134066	STI101	6144	---
135.128	0	135129	STI101	6144	---
136.302	0	136303	STI101	6144	---
138.655	0	138656	STI101	5632	---
139.585	0	139586	STI101	5632	---
140.441	0	140442	STI101	5632	---
142.082	0	142083	STI101	2	Cue onset
142.082	0	142083	STI002	5	---
142.082	0	142083	Trigger	2	Cue onset
147.64	0	147641	STI101	5888	---
147.642	0	147643	STI101	5892	---
147.642	0	147643	STI003	5	---
147.642	0	147643	Trigger	4	Sound1 onset
153.488	0	153489	STI101	6144	---
153.49	0	153491	STI101	6152	---
153.49	0	153491	STI004	5	---
