onset	duration	sample	type	value	event
15.552	0	15553	STI101	5632	---
19.722	0	19723	STI101	5632	---
22.692	0	22693	STI101	5632	---
26.389	0	26390	STI101	5632	---
28.873	0	28874	STI101	1	Movie onset
28.873	0	28874	STI001	5	---
28.873	0	28874	Trigger	1	Movie onset
34.528	0	34529	STI101	5888	---
39.924	0	39925	STI101	1	Movie onset
39.924	0	39925	STI001	5	---
39.924	0	39925	Trigger	1	Movie onset
45.563	0	45564	STI101	5888	---
51.05	0	51051	STI101	1	Movie onset
51.05	0	51051	STI001	5	---
51.05	0	51051	Trigger	1	Movie onset
56.69	0	56691	STI101	5888	---
62.134	0	62135	STI101	1	Movie onset
62.134	0	62135	STI001	5	---
62.134	0	62135	Trigger	1	Movie onset
67.833	0	67834	STI101	5888	---
73.302	0	73303	STI101	1	Movie onset
73.302	0	73303	STI001	5	---
73.302	0	73303	Trigger	1	Movie onset
78.963	0	78964	STI101	5888	---
84.47	0	84471	STI101	1	Movie onset
84.47	0	84471	STI001	5	---
84.47	0	84471	Trigger	1	Movie onset
90.092	0	90093	STI101	5888	---
95.562	0	95563	STI101	1	Movie onset
95.562	0	95563	STI001	5	---
95.562	0	95563	Trigger	1	Movie onset
101.15	0	101151	STI101	5888	---
106.655	0	106656	STI101	1	Movie onset
106.655	0	106656	STI001	5	---
106.655	0	106656	Trigger	1	Movie onset
113.352	0	113353	STI101	5888	---
118.715	0	118716	STI101	1	Movie onset
118.715	0	118716	STI001	5	---
118.715	0	118716	Trigger	1	Movie onset
124.578	0	124579	STI101	6144	---
130.117	0	130118	STI101	1	Movie onset
130.117	0	130118	STI001	5	---
130.117	0	130118	Trigger	1	Movie onset
135.796	0	135797	STI101	6144	---
141.376	0	141377	STI101	1	Movie onset
141.376	0	141377	STI001	5	---
141.376	0	141377	Trigger	1	Movie onset
147.433	0	147434	STI101	6144	---
153.003	0	153004	STI101	1	Movie onset
153.003	0	153004	STI001	5	---
153.003	0	153004	Trigger	1	Movie onset
158.601	0	158602	STI101	5888	---
164.054	0	164055	STI101	1	Movie onset
164.054	0	164055	STI001	5	---
164.054	0	164055	Trigger	1	Movie onset
169.682	0	169683	STI101	5888	---
175.055	0	175056	STI101	1	Movie onset
175.055	0	175056	STI001	5	---
175.055	0	175056	Trigger	1	Movie onset
180.709	0	180710	STI101	5888	---
186.247	0	186248	STI101	1	Movie onset
186.247	0	186248	STI001	5	---
186.247	0	186248	Trigger	1	Movie onset
192.713	0	192714	STI101	5888	---
198.208	0	198209	STI101	1	Movie onset
198.208	0	198209	STI001	5	---
198.208	0	198209	Trigger	1	Movie onset
203.803	0	203804	STI101	6144	---
209.484	0	209485	STI101	1	Movie onset
209.484	0	209485	STI001	5	---
209.484	0	209485	Trigger	1	Movie onset
215.173	0	215174	STI101	6144	---
220.66	0	220661	STI101	1	Movie onset
220.66	0	220661	STI001	5	---
220.66	0	220661	Trigger	1	Movie onset
226.261	0	226262	STI101	5888	---
231.961	0	231962	STI101	1	Movie onset
231.961	0	231962	STI001	5	---
231.961	0	231962	Trigger	1	Movie onset
237.496	0	237497	STI101	5888	---
243.012	0	243013	STI101	1	Movie onset
243.012	0	243013	STI001	5	---
243.012	0	243013	Trigger	1	Movie onset
248.762	0	248763	STI101	5888	---
254.388	0	254389	STI101	1	Movie onset
254.388	0	254389	STI001	5	---
254.388	0	254389	Trigger	1	Movie onset
260.052	0	260053	STI101	5888	---
265.389	0	265390	STI101	1	Movie onset
265.389	0	265390	STI001	5	---
265.389	0	265390	Trigger	1	Movie onset
271.081	0	271082	STI101	5888	---
276.599	0	276600	STI101	1	Movie onset
276.599	0	276600	STI001	5	---
276.599	0	276600	Trigger	1	Movie onset
282.286	0	282287	STI101	5888	---
287.791	0	287792	STI101	1	Movie onset
287.791	0	287792	STI001	5	---
