onset	duration	sample	type	value	event
19.232	0	19233	STI101	5632	---
20.97	0	20971	STI101	5632	---
27.63	0	27631	STI101	5632	---
30.304	0	30305	STI101	1	Movie onset
30.304	0	30305	STI001	5	---
30.304	0	30305	Trigger	1	Movie onset
35.909	0	35910	STI101	5888	---
41.396	0	41397	STI101	1	Movie onset
41.396	0	41397	STI001	5	---
41.396	0	41397	Trigger	1	Movie onset
46.971	0	46972	STI101	5888	---
52.531	0	52532	STI101	1	Movie onset
52.531	0	52532	STI001	5	---
52.531	0	52532	Trigger	1	Movie onset
58.515	0	58516	STI101	5888	---
64.024	0	64025	STI101	1	Movie onset
64.024	0	64025	STI001	5	---
64.024	0	64025	Trigger	1	Movie onset
69.608	0	69609	STI101	5888	---
75.166	0	75167	STI101	1	Movie onset
75.166	0	75167	STI001	5	---
75.166	0	75167	Trigger	1	Movie onset
80.981	0	80982	STI101	5888	---
86.501	0	86502	STI101	1	Movie onset
86.501	0	86502	STI001	5	---
86.501	0	86502	Trigger	1	Movie onset
94.212	0	94213	STI101	6144	---
99.754	0	99755	STI101	1	Movie onset
99.754	0	99755	STI001	5	---
99.754	0	99755	Trigger	1	Movie onset
105.459	0	105460	STI101	6144	---
111.03	0	111031	STI101	1	Movie onset
111.03	0	111031	STI001	5	---
111.03	0	111031	Trigger	1	Movie onset
116.948	0	116949	STI101	5888	---
122.565	0	122566	STI101	1	Movie onset
122.565	0	122566	STI001	5	---
122.565	0	122566	Trigger	1	Movie onset
129.094	0	129095	STI101	6144	---
134.4	0	134401	STI101	1	Movie onset
134.4	0	134401	STI001	5	---
134.4	0	134401	Trigger	1	Movie onset
139.982	0	139983	STI101	5888	---
145.384	0	145385	STI101	1	Movie onset
145.384	0	145385	STI001	5	---
145.384	0	145385	Trigger	1	Movie onset
150.949	0	150950	STI101	5888	---
156.377	0	156378	STI101	1	Movie onset
156.377	0	156378	STI001	5	---
156.377	0	156378	Trigger	1	Movie onset
