onset	duration	sample	type	value	event
23.115	0	23116	STI101	5632	---
35.232	0	35233	STI101	5632	---
37.753	0	37754	STI101	1	Movie onset
37.753	0	37754	STI001	5	---
37.753	0	37754	Trigger	1	Movie onset
43.159	0	43160	STI101	5888	---
48.646	0	48647	STI101	1	Movie onset
48.646	0	48647	STI001	5	---
48.646	0	48647	Trigger	1	Movie onset
54.881	0	54882	STI101	6144	---
60.372	0	60373	STI101	1	Movie onset
60.372	0	60373	STI001	5	---
60.372	0	60373	Trigger	1	Movie onset
65.963	0	65964	STI101	5888	---
71.332	0	71333	STI101	1	Movie onset
71.332	0	71333	STI001	5	---
71.332	0	71333	Trigger	1	Movie onset
77.497	0	77498	STI101	6144	---
83	0	83001	STI101	1	Movie onset
83	0	83001	STI001	5	---
83	0	83001	Trigger	1	Movie onset
88.643	0	88644	STI101	6144	---
94.084	0	94085	STI101	1	Movie onset
94.084	0	94085	STI001	5	---
94.084	0	94085	Trigger	1	Movie onset
99.702	0	99703	STI101	6144	---
105.169	0	105170	STI101	1	Movie onset
105.169	0	105170	STI001	5	---
105.169	0	105170	Trigger	1	Movie onset
110.921	0	110922	STI101	6144	---
116.461	0	116462	STI101	1	Movie onset
116.461	0	116462	STI001	5	---
116.461	0	116462	Trigger	1	Movie onset
121.987	0	121988	STI101	5888	---
127.421	0	127422	STI101	1	Movie onset
127.421	0	127422	STI001	5	---
127.421	0	127422	Trigger	1	Movie onset
133.633	0	133634	STI101	5888	---
139.122	0	139123	STI101	1	Movie onset
139.122	0	139123	STI001	5	---
139.122	0	139123	Trigger	1	Movie onset
145.01	0	145011	STI101	6144	---
150.54	0	150541	STI101	1	Movie onset
150.54	0	150541	STI001	5	---
150.54	0	150541	Trigger	1	Movie onset
156.317	0	156318	STI101	5888	---
161.725	0	161726	STI101	1	Movie onset
161.725	0	161726	STI001	5	---
161.725	0	161726	Trigger	1	Movie onset
168.34	0	168341	STI101	5888	---
173.876	0	173877	STI101	1	Movie onset
173.876	0	173877	STI001	5	---
173.876	0	173877	Trigger	1	Movie onset
179.657	0	179658	STI101	5888	---
184.919	0	184920	STI101	1	Movie onset
184.919	0	184920	STI001	5	---
184.919	0	184920	Trigger	1	Movie onset
190.596	0	190597	STI101	6144	---
196.07	0	196071	STI101	1	Movie onset
196.07	0	196071	STI001	5	---
196.07	0	196071	Trigger	1	Movie onset
202.438	0	202439	STI101	5888	---
207.955	0	207956	STI101	1	Movie onset
207.955	0	207956	STI001	5	---
207.955	0	207956	Trigger	1	Movie onset
213.741	0	213742	STI101	5888	---
219.131	0	219132	STI101	1	Movie onset
219.131	0	219132	STI001	5	---
219.131	0	219132	Trigger	1	Movie onset
226.32	0	226321	STI101	5888	---
231.734	0	231735	STI101	1	Movie onset
231.734	0	231735	STI001	5	---
231.734	0	231735	Trigger	1	Movie onset
237.414	0	237415	STI101	5888	---
241.731	0	241732	STI101	5632	---
244.536	0	244537	STI101	6144	---
245.708	0	245709	STI101	5888	---
246.769	0	246770	STI101	6144	---
247.929	0	247930	STI101	5888	---
249.122	0	249123	STI101	6144	---
250.136	0	250137	STI101	5888	---
251.463	0	251464	STI101	6144	---
252.659	0	252660	STI101	6144	---
253.884	0	253885	STI101	6144	---
255.063	0	255064	STI101	5888	---
256.344	0	256345	STI101	6144	---
257.461	0	257462	STI101	6144	---
258.626	0	258627	STI101	5888	---
259.894	0	259895	STI101	6144	---
261.094	0	261095	STI101	6144	---
262.489	0	262490	STI101	5888	---
263.6	0	263601	STI101	6144	---
264.858	0	264859	STI101	6144	---
266.076	0	266077	STI101	5888	---
267.206	0	267207	STI101	6144	---
269.858	0	269859	STI101	5632	---
272.012	0	272013	STI101	5632	---
273.686	0	273687	STI101	2	Cue onset
273.686	0	273687	STI002	5	---
273.686	0	273687	Trigger	2	Cue onset
279.423	0	279424	STI101	5888	---
279.425	0	279426	STI101	5892	---
279.425	0	279426	STI003	5	---
279.425	0	279426	Trigger	4	Sound1 onset
285.164	0	285165	STI101	6144	---
285.166	0	285167	STI101	6152	---
285.166	0	285167	STI004	5	---
285.166	0	285167	Trigger	8	Sound2 onset
290.282	0	290283	STI101	16	Probe response
290.282	0	290283	STI005	5	---
290.282	0	290283	Trigger	16	Probe response
291.237	0	291238	STI101	6144	---
292.86	0	292861	STI101	2	Cue onset
292.86	0	292861	STI002	5	---
292.86	0	292861	Trigger	2	Cue onset
299.18	0	299181	STI101	5888	---
299.182	0	299183	STI101	5892	---
299.182	0	299183	STI003	5	---
299.182	0	299183	Trigger	4	Sound1 onset
304.635	0	304636	STI101	6144	---
304.636	0	304637	STI101	6152	---
304.636	0	304637	STI004	5	---
304.636	0	304637	Trigger	8	Sound2 onset
309.752	0	309753	STI101	16	Probe response
309.752	0	309753	STI005	5	---
309.752	0	309753	Trigger	16	Probe response
310.777	0	310778	STI101	5888	---
312.594	0	312595	STI101	2	Cue onset
312.594	0	312595	STI002	5	---
312.594	0	312595	Trigger	2	Cue onset
318.013	0	318014	STI101	5888	---
318.015	0	318016	STI101	5892	---
318.015	0	318016	STI003	5	---
318.015	0	318016	Trigger	4	Sound1 onset
323.588	0	323589	STI101	6144	---
323.59	0	323591	STI101	6152	---
323.59	0	323591	STI004	5	---
323.59	0	323591	Trigger	8	Sound2 onset
328.706	0	328707	STI101	16	Probe response
328.706	0	328707	STI005	5	---
328.706	0	328707	Trigger	16	Probe response
330.644	0	330645	STI101	6144	---
332.344	0	332345	STI101	2	Cue onset
332.344	0	332345	STI002	5	---
332.344	0	332345	Trigger	2	Cue onset
337.722	0	337723	STI101	5888	---
337.724	0	337725	STI101	5892	---
337.724	0	337725	STI003	5	---
337.724	0	337725	Trigger	4	Sound1 onset
343.459	0	343460	STI101	6144	---
343.461	0	343462	STI101	6152	---
343.461	0	343462	STI004	5	---
343.461	0	343462	Trigger	8	Sound2 onset
348.576	0	348577	STI101	16	Probe response
348.576	0	348577	STI005	5	---
348.576	0	348577	Trigger	16	Probe response
349.377	0	349378	STI101	6144	---
351.185	0	351186	STI101	2	Cue onset
351.185	0	351186	STI002	5	---
351.185	0	351186	Trigger	2	Cue onset
356.563	0	356564	STI101	5888	---
356.564	0	356565	STI101	5892	---
356.564	0	356565	STI003	5	---
356.564	0	356565	Trigger	4	Sound1 onset
362.102	0	362103	STI101	6144	---
362.104	0	362105	STI101	6152	---
362.104	0	362105	STI004	5	---
362.104	0	362105	Trigger	8	Sound2 onset
367.218	0	367219	STI101	16	Probe response
367.218	0	367219	STI005	5	---
367.218	0	367219	Trigger	16	Probe response
368.493	0	368494	STI101	5888	---
370.209	0	370210	STI101	2	Cue onset
370.209	0	370210	STI002	5	---
370.209	0	370210	Trigger	2	Cue onset
375.922	0	375923	STI101	5888	---
375.924	0	375925	STI101	5892	---
375.924	0	375925	STI003	5	---
375.924	0	375925	Trigger	4	Sound1 onset
381.498	0	381499	STI101	6144	---
381.5	0	381501	STI101	6152	---
381.5	0	381501	STI004	5	---
381.5	0	381501	Trigger	8	Sound2 onset
386.614	0	386615	STI101	16	Probe response
386.614	0	386615	STI005	5	---
386.614	0	386615	Trigger	16	Probe response
387.305	0	387306	STI101	6144	---
388.9	0	388901	STI101	2	Cue onset
388.9	0	388901	STI002	5	---
388.9	0	388901	Trigger	2	Cue onset
394.732	0	394733	STI101	5888	---
394.734	0	394735	STI101	5892	---
394.734	0	394735	STI003	5	---
394.734	0	394735	Trigger	4	Sound1 onset
401.145	0	401146	STI101	6144	---
401.147	0	401148	STI101	6152	---
401.147	0	401148	STI004	5	---
401.147	0	401148	Trigger	8	Sound2 onset
406.262	0	406263	STI101	16	Probe response
406.262	0	406263	STI005	5	---
406.262	0	406263	Trigger	16	Probe response
406.801	0	406802	STI101	5888	---
408.533	0	408534	STI101	2	Cue onset
408.533	0	408534	STI002	5	---
408.533	0	408534	Trigger	2	Cue onset
414.037	0	414038	STI101	5888	---
414.039	0	414040	STI101	5892	---
414.039	0	414040	STI003	5	---
414.039	0	414040	Trigger	4	Sound1 onset
419.641	0	419642	STI101	6144	---
419.643	0	419644	STI101	6152	---
419.643	0	419644	STI004	5	---
419.643	0	419644	Trigger	8	Sound2 onset
424.757	0	424758	STI101	16	Probe response
424.757	0	424758	STI005	5	---
424.757	0	424758	Trigger	16	Probe response
425.247	0	425248	STI101	5888	---
426.949	0	426950	STI101	2	Cue onset
426.949	0	426950	STI002	5	---
426.949	0	426950	Trigger	2	Cue onset
432.415	0	432416	STI101	5888	---
432.417	0	432418	STI101	5892	---
432.417	0	432418	STI003	5	---
432.417	0	432418	Trigger	4	Sound1 onset
438.097	0	438098	STI101	6144	---
438.098	0	438099	STI101	6152	---
438.098	0	438099	STI004	5	---
438.098	0	438099	Trigger	8	Sound2 onset
443.213	0	443214	STI101	16	Probe response
443.213	0	443214	STI005	5	---
443.213	0	443214	Trigger	16	Probe response
443.87	0	443871	STI101	6144	---
445.523	0	445524	STI101	2	Cue onset
445.523	0	445524	STI002	5	---
445.523	0	445524	Trigger	2	Cue onset
450.842	0	450843	STI101	5888	---
450.843	0	450844	STI101	5892	---
450.843	0	450844	STI003	5	---
450.843	0	450844	Trigger	4	Sound1 onset
456.455	0	456456	STI101	6144	---
456.457	0	456458	STI101	6152	---
456.457	0	456458	STI004	5	---
456.457	0	456458	Trigger	8	Sound2 onset
461.574	0	461575	STI101	16	Probe response
461.574	0	461575	STI005	5	---
461.574	0	461575	Trigger	16	Probe response
463.405	0	463406	STI101	6144	---
465.122	0	465123	STI101	2	Cue onset
465.122	0	465123	STI002	5	---
465.122	0	465123	Trigger	2	Cue onset
470.426	0	470427	STI101	5888	---
470.428	0	470429	STI101	5892	---
470.428	0	470429	STI003	5	---
470.428	0	470429	Trigger	4	Sound1 onset
475.883	0	475884	STI101	6144	---
475.884	0	475885	STI101	6152	---
475.884	0	475885	STI004	5	---
475.884	0	475885	Trigger	8	Sound2 onset
481	0	481001	STI101	16	Probe response
481	0	481001	STI005	5	---
481	0	481001	Trigger	16	Probe response
481.553	0	481554	STI101	6144	---
483.363	0	483364	STI101	2	Cue onset
483.363	0	483364	STI002	5	---
483.363	0	483364	Trigger	2	Cue onset
489.082	0	489083	STI101	5888	---
489.083	0	489084	STI101	5892	---
489.083	0	489084	STI003	5	---
489.083	0	489084	Trigger	4	Sound1 onset
494.476	0	494477	STI101	6144	---
494.477	0	494478	STI101	6152	---
494.477	0	494478	STI004	5	---
494.477	0	494478	Trigger	8	Sound2 onset
499.592	0	499593	STI101	16	Probe response
499.592	0	499593	STI005	5	---
499.592	0	499593	Trigger	16	Probe response
501.588	0	501589	STI101	6144	---
503.33	0	503331	STI101	2	Cue onset
503.33	0	503331	STI002	5	---
503.33	0	503331	Trigger	2	Cue onset
508.892	0	508893	STI101	5888	---
508.894	0	508895	STI101	5892	---
508.894	0	508895	STI003	5	---
508.894	0	508895	Trigger	4	Sound1 onset
514.457	0	514458	STI101	6144	---
514.458	0	514459	STI101	6152	---
514.458	0	514459	STI004	5	---
514.458	0	514459	Trigger	8	Sound2 onset
519.573	0	519574	STI101	16	Probe response
519.573	0	519574	STI005	5	---
519.573	0	519574	Trigger	16	Probe response
520.625	0	520626	STI101	5888	---
522.304	0	522305	STI101	2	Cue onset
522.304	0	522305	STI002	5	---
522.304	0	522305	Trigger	2	Cue onset
527.702	0	527703	STI101	5888	---
527.703	0	527704	STI101	5892	---
527.703	0	527704	STI003	5	---
527.703	0	527704	Trigger	4	Sound1 onset
533.518	0	533519	STI101	6144	---
533.519	0	533520	STI101	6152	---
533.519	0	533520	STI004	5	---
533.519	0	533520	Trigger	8	Sound2 onset
538.635	0	538636	STI101	16	Probe response
538.635	0	538636	STI005	5	---
538.635	0	538636	Trigger	16	Probe response
539.423	0	539424	STI101	5888	---
541.045	0	541046	STI101	2	Cue onset
541.045	0	541046	STI002	5	---
541.045	0	541046	Trigger	2	Cue onset
546.377	0	546378	STI101	5888	---
546.378	0	546379	STI101	5892	---
546.378	0	546379	STI003	5	---
546.378	0	546379	Trigger	4	Sound1 onset
551.693	0	551694	STI101	6144	---
551.695	0	551696	STI101	6152	---
551.695	0	551696	STI004	5	---
551.695	0	551696	Trigger	8	Sound2 onset
556.81	0	556811	STI101	16	Probe response
556.81	0	556811	STI005	5	---
556.81	0	556811	Trigger	16	Probe response
557.567	0	557568	STI101	5888	---
559.235	0	559236	STI101	2	Cue onset
559.235	0	559236	STI002	5	---
559.235	0	559236	Trigger	2	Cue onset
564.947	0	564948	STI101	5888	---
564.948	0	564949	STI101	5892	---
564.948	0	564949	STI003	5	---
564.948	0	564949	Trigger	4	Sound1 onset
570.335	0	570336	STI101	6144	---
570.337	0	570338	STI101	6152	---
570.337	0	570338	STI004	5	---
570.337	0	570338	Trigger	8	Sound2 onset
575.453	0	575454	STI101	16	Probe response
575.453	0	575454	STI005	5	---
575.453	0	575454	Trigger	16	Probe response
576.111	0	576112	STI101	5888	---
577.784	0	577785	STI101	2	Cue onset
577.784	0	577785	STI002	5	---
577.784	0	577785	Trigger	2	Cue onset
583.189	0	583190	STI101	5888	---
583.191	0	583192	STI101	5892	---
583.191	0	583192	STI003	5	---
583.191	0	583192	Trigger	4	Sound1 onset
588.654	0	588655	STI101	6144	---
588.655	0	588656	STI101	6152	---
588.655	0	588656	STI004	5	---
588.655	0	588656	Trigger	8	Sound2 onset
593.772	0	593773	STI101	16	Probe response
593.772	0	593773	STI005	5	---
593.772	0	593773	Trigger	16	Probe response
594.767	0	594768	STI101	6144	---
596.508	0	596509	STI101	2	Cue onset
596.508	0	596509	STI002	5	---
596.508	0	596509	Trigger	2	Cue onset
601.942	0	601943	STI101	5888	---
601.944	0	601945	STI101	5892	---
601.944	0	601945	STI003	5	---
601.944	0	601945	Trigger	4	Sound1 onset
607.666	0	607667	STI101	6144	---
607.668	0	607669	STI101	6152	---
607.668	0	607669	STI004	5	---
607.668	0	607669	Trigger	8	Sound2 onset
612.784	0	612785	STI101	16	Probe response
612.784	0	612785	STI005	5	---
612.784	0	612785	Trigger	16	Probe response
613.266	0	613267	STI101	6144	---
647.89	0	647891	STI101	5632	---
657.182	0	657183	STI101	5632	---
659.828	0	659829	STI101	1	Movie onset
659.828	0	659829	STI001	5	---
659.828	0	659829	Trigger	1	Movie onset
665.409	0	665410	STI101	5888	---
670.862	0	670863	STI101	1	Movie onset
670.862	0	670863	STI001	5	---
670.862	0	670863	Trigger	1	Movie onset
677.509	0	677510	STI101	6144	---
682.948	0	682949	STI101	1	Movie onset
682.948	0	682949	STI001	5	---
682.948	0	682949	Trigger	1	Movie onset
688.82	0	688821	STI101	5888	---
