onset	duration	sample	type	value	event
1.553	0	1554	STI101	6144	---
2.164	0	2165	STI101	5888	---
3.375	0	3376	STI101	7936	---
11.387	0	11388	STI101	5632	---
13.861	0	13862	STI101	5632	---
15.291	0	15292	STI101	5632	---
18.023	0	18024	STI101	1	Movie onset
18.023	0	18024	STI001	5	---
18.023	0	18024	Trigger	1	Movie onset
25.583	0	25584	STI101	5888	---
31.109	0	31110	STI101	1	Movie onset
31.109	0	31110	STI001	5	---
31.109	0	31110	Trigger	1	Movie onset
38.274	0	38275	STI101	5888	---
43.803	0	43804	STI101	1	Movie onset
43.803	0	43804	STI001	5	---
43.803	0	43804	Trigger	1	Movie onset
50.552	0	50553	STI101	5888	---
55.946	0	55947	STI101	1	Movie onset
55.946	0	55947	STI001	5	---
55.946	0	55947	Trigger	1	Movie onset
62.377	0	62378	STI101	6144	---
67.881	0	67882	STI101	1	Movie onset
67.881	0	67882	STI001	5	---
67.881	0	67882	Trigger	1	Movie onset
74.025	0	74026	STI101	5888	---
79.566	0	79567	STI101	1	Movie onset
79.566	0	79567	STI001	5	---
79.566	0	79567	Trigger	1	Movie onset
87.243	0	87244	STI101	5888	---
92.794	0	92795	STI101	1	Movie onset
92.794	0	92795	STI001	5	---
92.794	0	92795	Trigger	1	Movie onset
100.959	0	100960	STI101	5888	---
106.314	0	106315	STI101	1	Movie onset
106.314	0	106315	STI001	5	---
106.314	0	106315	Trigger	1	Movie onset
112.587	0	112588	STI101	5888	---
118.132	0	118133	STI101	1	Movie onset
118.132	0	118133	STI001	5	---
118.132	0	118133	Trigger	1	Movie onset
126.856	0	126857	STI101	5888	---
132.453	0	132454	STI101	1	Movie onset
132.453	0	132454	STI001	5	---
132.453	0	132454	Trigger	1	Movie onset
138.512	0	138513	STI101	6144	---
144.012	0	144013	STI101	1	Movie onset
144.012	0	144013	STI001	5	---
144.012	0	144013	Trigger	1	Movie onset
152.197	0	152198	STI101	5888	---
155.76	0	155761	STI101	7936	---
157.632	0	157633	STI101	1	Movie onset
157.632	0	157633	STI001	5	---
157.632	0	157633	Trigger	1	Movie onset
165.97	0	165971	STI101	5888	---
171.215	0	171216	STI101	6144	---
171.46	0	171461	STI101	6145	---
171.46	0	171461	STI001	5	---
171.46	0	171461	Trigger	1	Movie onset
180.023	0	180024	STI101	5888	---
182.249	0	182250	STI101	7936	---
185.706	0	185707	STI101	1	Movie onset
185.706	0	185707	STI001	5	---
185.706	0	185707	Trigger	1	Movie onset
191.354	0	191355	STI101	5888	---
196.965	0	196966	STI101	1	Movie onset
196.965	0	196966	STI001	5	---
196.965	0	196966	Trigger	1	Movie onset
204.195	0	204196	STI101	5888	---
209.584	0	209585	STI101	1	Movie onset
209.584	0	209585	STI001	5	---
209.584	0	209585	Trigger	1	Movie onset
216.062	0	216063	STI101	6144	---
221.619	0	221620	STI101	1	Movie onset
221.619	0	221620	STI001	5	---
221.619	0	221620	Trigger	1	Movie onset
228.131	0	228132	STI101	5888	---
233.646	0	233647	STI101	1	Movie onset
233.646	0	233647	STI001	5	---
233.646	0	233647	Trigger	1	Movie onset
242.649	0	242650	STI101	5888	---
248.259	0	248260	STI101	1	Movie onset
248.259	0	248260	STI001	5	---
248.259	0	248260	Trigger	1	Movie onset
253.591	0	253592	STI101	5888	---
259.135	0	259136	STI101	5889	---
259.135	0	259136	STI001	5	---
259.135	0	259136	Trigger	1	Movie onset
268.164	0	268165	STI101	5632	---
271.555	0	271556	STI101	5888	---
272.888	0	272889	STI101	5888	---
278.321	0	278322	STI101	6144	---
279.476	0	279477	STI101	5888	---
282.178	0	282179	STI101	6144	---
283.291	0	283292	STI101	5888	---
286.663	0	286664	STI101	6144	---
287.956	0	287957	STI101	5888	---
289.482	0	289483	STI101	5888	---
293.283	0	293284	STI101	5888	---
