onset	duration	sample	type	value	event
3.902	0	3903	STI101	5632	---
9.157	0	9158	STI101	5632	---
17.324	0	17325	STI101	5632	---
20.793	0	20794	STI101	5632	---
23.68	0	23681	STI101	5632	---
27.069	0	27070	STI101	5632	---
32.731	0	32732	STI101	5632	---
33.772	0	33773	STI101	5888	---
34.043	0	34044	STI101	7936	---
42.372	0	42373	STI101	5632	---
47.435	0	47436	STI101	5632	---
50.044	0	50045	STI101	1	Movie onset
50.044	0	50045	STI001	5	---
50.044	0	50045	Trigger	1	Movie onset
55.416	0	55417	STI101	5888	---
61.012	0	61013	STI101	1	Movie onset
61.012	0	61013	STI001	5	---
61.012	0	61013	Trigger	1	Movie onset
66.351	0	66352	STI101	5888	---
71.804	0	71805	STI101	1	Movie onset
71.804	0	71805	STI001	5	---
71.804	0	71805	Trigger	1	Movie onset
77.195	0	77196	STI101	5888	---
82.805	0	82806	STI101	1	Movie onset
82.805	0	82806	STI001	5	---
82.805	0	82806	Trigger	1	Movie onset
88.158	0	88159	STI101	6144	---
93.506	0	93507	STI101	1	Movie onset
93.506	0	93507	STI001	5	---
93.506	0	93507	Trigger	1	Movie onset
98.972	0	98973	STI101	5888	---
104.44	0	104441	STI101	1	Movie onset
104.44	0	104441	STI001	5	---
104.44	0	104441	Trigger	1	Movie onset
109.75	0	109751	STI101	6144	---
115.241	0	115242	STI101	1	Movie onset
115.241	0	115242	STI001	5	---
115.241	0	115242	Trigger	1	Movie onset
120.458	0	120459	STI101	6144	---
125.917	0	125918	STI101	1	Movie onset
125.917	0	125918	STI001	5	---
125.917	0	125918	Trigger	1	Movie onset
131.072	0	131073	STI101	5888	---
136.567	0	136568	STI101	1	Movie onset
136.567	0	136568	STI001	5	---
136.567	0	136568	Trigger	1	Movie onset
141.891	0	141892	STI101	6144	---
147.251	0	147252	STI101	1	Movie onset
147.251	0	147252	STI001	5	---
147.251	0	147252	Trigger	1	Movie onset
153.341	0	153342	STI101	6144	---
158.761	0	158762	STI101	1	Movie onset
158.761	0	158762	STI001	5	---
158.761	0	158762	Trigger	1	Movie onset
164.18	0	164181	STI101	5888	---
169.62	0	169621	STI101	1	Movie onset
169.62	0	169621	STI001	5	---
169.62	0	169621	Trigger	1	Movie onset
175.002	0	175003	STI101	5888	---
180.471	0	180472	STI101	1	Movie onset
180.471	0	180472	STI001	5	---
180.471	0	180472	Trigger	1	Movie onset
185.753	0	185754	STI101	5888	---
191.163	0	191164	STI101	1	Movie onset
191.163	0	191164	STI001	5	---
191.163	0	191164	Trigger	1	Movie onset
196.693	0	196694	STI101	5888	---
202.081	0	202082	STI101	1	Movie onset
202.081	0	202082	STI001	5	---
202.081	0	202082	Trigger	1	Movie onset
207.501	0	207502	STI101	5888	---
212.882	0	212883	STI101	1	Movie onset
212.882	0	212883	STI001	5	---
212.882	0	212883	Trigger	1	Movie onset
218.477	0	218478	STI101	5888	---
223.933	0	223934	STI101	1	Movie onset
223.933	0	223934	STI001	5	---
223.933	0	223934	Trigger	1	Movie onset
229.219	0	229220	STI101	5888	---
234.633	0	234634	STI101	1	Movie onset
234.633	0	234634	STI001	5	---
234.633	0	234634	Trigger	1	Movie onset
240.304	0	240305	STI101	5888	---
245.701	0	245702	STI101	1	Movie onset
245.701	0	245702	STI001	5	---
245.701	0	245702	Trigger	1	Movie onset
251.266	0	251267	STI101	5888	---
256.635	0	256636	STI101	1	Movie onset
256.635	0	256636	STI001	5	---
256.635	0	256636	Trigger	1	Movie onset
262.06	0	262061	STI101	5888	---
