onset	duration	sample	type	value	event
22.521	0	22522	STI101	5632	---
24.84	0	24841	STI101	32	Localiser Movie onset
24.84	0	24841	STI006	5	---
24.84	0	24841	Trigger	32	Localiser Movie onset
35.007	0	35008	STI101	32	Localiser Movie onset
35.007	0	35008	STI006	5	---
35.007	0	35008	Trigger	32	Localiser Movie onset
45.199	0	45200	STI101	32	Localiser Movie onset
45.199	0	45200	STI006	5	---
45.199	0	45200	Trigger	32	Localiser Movie onset
55.241	0	55242	STI101	32	Localiser Movie onset
55.241	0	55242	STI006	5	---
55.241	0	55242	Trigger	32	Localiser Movie onset
59.11	0	59111	STI101	5888	---
65.358	0	65359	STI101	32	Localiser Movie onset
65.358	0	65359	STI006	5	---
65.358	0	65359	Trigger	32	Localiser Movie onset
75.45	0	75451	STI101	32	Localiser Movie onset
75.45	0	75451	STI006	5	---
75.45	0	75451	Trigger	32	Localiser Movie onset
85.717	0	85718	STI101	32	Localiser Movie onset
85.717	0	85718	STI006	5	---
85.717	0	85718	Trigger	32	Localiser Movie onset
89.447	0	89448	STI101	5888	---
95.85	0	95851	STI101	32	Localiser Movie onset
95.85	0	95851	STI006	5	---
95.85	0	95851	Trigger	32	Localiser Movie onset
106.017	0	106018	STI101	32	Localiser Movie onset
106.017	0	106018	STI006	5	---
106.017	0	106018	Trigger	32	Localiser Movie onset
111.579	0	111580	STI101	5888	---
116.209	0	116210	STI101	32	Localiser Movie onset
116.209	0	116210	STI006	5	---
116.209	0	116210	Trigger	32	Localiser Movie onset
121.128	0	121129	STI101	5888	---
126.317	0	126318	STI101	32	Localiser Movie onset
126.317	0	126318	STI006	5	---
126.317	0	126318	Trigger	32	Localiser Movie onset
131.518	0	131519	STI101	5888	---
136.484	0	136485	STI101	32	Localiser Movie onset
136.484	0	136485	STI006	5	---
136.484	0	136485	Trigger	32	Localiser Movie onset
146.818	0	146819	STI101	32	Localiser Movie onset
146.818	0	146819	STI006	5	---
146.818	0	146819	Trigger	32	Localiser Movie onset
150.903	0	150904	STI101	5888	---
157.102	0	157103	STI101	32	Localiser Movie onset
157.102	0	157103	STI006	5	---
157.102	0	157103	Trigger	32	Localiser Movie onset
167.344	0	167345	STI101	32	Localiser Movie onset
167.344	0	167345	STI006	5	---
167.344	0	167345	Trigger	32	Localiser Movie onset
170.669	0	170670	STI101	5888	---
