onset	duration	sample	type	value	event
19.491	0	19492	STI101	5632	---
31.085	0	31086	STI101	1	Movie onset
31.085	0	31086	STI001	5	---
31.085	0	31086	Trigger	1	Movie onset
38.785	0	38786	STI101	6144	---
44.237	0	44238	STI101	1	Movie onset
44.237	0	44238	STI001	5	---
44.237	0	44238	Trigger	1	Movie onset
51.059	0	51060	STI101	6144	---
56.614	0	56615	STI101	1	Movie onset
56.614	0	56615	STI001	5	---
56.614	0	56615	Trigger	1	Movie onset
62.326	0	62327	STI101	5888	---
67.907	0	67908	STI101	1	Movie onset
67.907	0	67908	STI001	5	---
67.907	0	67908	Trigger	1	Movie onset
73.882	0	73883	STI101	6144	---
79.292	0	79293	STI101	1	Movie onset
79.292	0	79293	STI001	5	---
79.292	0	79293	Trigger	1	Movie onset
85.954	0	85955	STI101	5888	---
91.477	0	91478	STI101	1	Movie onset
91.477	0	91478	STI001	5	---
91.477	0	91478	Trigger	1	Movie onset
97.585	0	97586	STI101	5888	---
103.129	0	103130	STI101	1	Movie onset
103.129	0	103130	STI001	5	---
103.129	0	103130	Trigger	1	Movie onset
109.563	0	109564	STI101	6144	---
115.105	0	115106	STI101	1	Movie onset
115.105	0	115106	STI001	5	---
115.105	0	115106	Trigger	1	Movie onset
120.416	0	120417	STI101	5888	---
125.932	0	125933	STI101	1	Movie onset
125.932	0	125933	STI001	5	---
125.932	0	125933	Trigger	1	Movie onset
132.035	0	132036	STI101	5888	---
137.358	0	137359	STI101	1	Movie onset
137.358	0	137359	STI001	5	---
137.358	0	137359	Trigger	1	Movie onset
143.612	0	143613	STI101	5888	---
149.092	0	149093	STI101	1	Movie onset
149.092	0	149093	STI001	5	---
149.092	0	149093	Trigger	1	Movie onset
155.006	0	155007	STI101	5888	---
160.41	0	160411	STI101	1	Movie onset
160.41	0	160411	STI001	5	---
160.41	0	160411	Trigger	1	Movie onset
166.106	0	166107	STI101	5888	---
171.453	0	171454	STI101	1	Movie onset
171.453	0	171454	STI001	5	---
171.453	0	171454	Trigger	1	Movie onset
176.818	0	176819	STI101	5888	---
182.304	0	182305	STI101	1	Movie onset
182.304	0	182305	STI001	5	---
182.304	0	182305	Trigger	1	Movie onset
188.604	0	188605	STI101	6144	---
194.097	0	194098	STI101	1	Movie onset
194.097	0	194098	STI001	5	---
194.097	0	194098	Trigger	1	Movie onset
199.996	0	199997	STI101	5888	---
205.482	0	205483	STI101	1	Movie onset
205.482	0	205483	STI001	5	---
205.482	0	205483	Trigger	1	Movie onset
211.595	0	211596	STI101	6144	---
218.399	0	218400	STI101	5632	---
221.381	0	221382	STI101	6144	---
222.5	0	222501	STI101	6144	---
223.592	0	223593	STI101	5888	---
224.747	0	224748	STI101	5888	---
225.891	0	225892	STI101	5888	---
227.004	0	227005	STI101	5888	---
228.074	0	228075	STI101	6144	---
229.111	0	229112	STI101	6144	---
230.192	0	230193	STI101	6144	---
231.248	0	231249	STI101	5888	---
232.311	0	232312	STI101	5888	---
233.404	0	233405	STI101	6144	---
234.469	0	234470	STI101	6144	---
235.669	0	235670	STI101	5888	---
236.764	0	236765	STI101	5888	---
237.939	0	237940	STI101	5888	---
239.025	0	239026	STI101	6144	---
240.049	0	240050	STI101	5888	---
241.06	0	241061	STI101	5888	---
242.234	0	242235	STI101	6144	---
245.109	0	245110	STI101	5632	---
248.433	0	248434	STI101	5632	---
250.119	0	250120	STI101	2	Cue onset
250.119	0	250120	STI002	5	---
250.119	0	250120	Trigger	2	Cue onset
256.179	0	256180	STI101	5888	---
256.18	0	256181	STI101	5892	---
256.18	0	256181	STI003	5	---
256.18	0	256181	Trigger	4	Sound1 onset
263.237	0	263238	STI101	6144	---
263.239	0	263240	STI101	6152	---
263.239	0	263240	STI004	5	---
263.239	0	263240	Trigger	8	Sound2 onset
268.355	0	268356	STI101	16	Probe response
268.355	0	268356	STI005	5	---
268.355	0	268356	Trigger	16	Probe response
269.622	0	269623	STI101	6144	---
271.287	0	271288	STI101	2	Cue onset
271.287	0	271288	STI002	5	---
271.287	0	271288	Trigger	2	Cue onset
277.514	0	277515	STI101	5888	---
277.516	0	277517	STI101	5892	---
277.516	0	277517	STI003	5	---
277.516	0	277517	Trigger	4	Sound1 onset
283.338	0	283339	STI101	6144	---
283.339	0	283340	STI101	6152	---
283.339	0	283340	STI004	5	---
283.339	0	283340	Trigger	8	Sound2 onset
288.456	0	288457	STI101	16	Probe response
288.456	0	288457	STI005	5	---
288.456	0	288457	Trigger	16	Probe response
289.095	0	289096	STI101	5888	---
290.712	0	290713	STI101	2	Cue onset
290.712	0	290713	STI002	5	---
290.712	0	290713	Trigger	2	Cue onset
296.86	0	296861	STI101	5888	---
296.861	0	296862	STI101	5892	---
296.861	0	296862	STI003	5	---
296.861	0	296862	Trigger	4	Sound1 onset
303.597	0	303598	STI101	6144	---
303.599	0	303600	STI101	6152	---
303.599	0	303600	STI004	5	---
303.599	0	303600	Trigger	8	Sound2 onset
308.715	0	308716	STI101	16	Probe response
308.715	0	308716	STI005	5	---
308.715	0	308716	Trigger	16	Probe response
312.616	0	312617	STI101	6144	---
314.307	0	314308	STI101	2	Cue onset
314.307	0	314308	STI002	5	---
314.307	0	314308	Trigger	2	Cue onset
319.76	0	319761	STI101	5888	---
319.762	0	319763	STI101	5892	---
319.762	0	319763	STI003	5	---
319.762	0	319763	Trigger	4	Sound1 onset
325.675	0	325676	STI101	6144	---
325.676	0	325677	STI101	6152	---
325.676	0	325677	STI004	5	---
325.676	0	325677	Trigger	8	Sound2 onset
330.792	0	330793	STI101	16	Probe response
330.792	0	330793	STI005	5	---
330.792	0	330793	Trigger	16	Probe response
331.39	0	331391	STI101	5888	---
333.232	0	333233	STI101	2	Cue onset
333.232	0	333233	STI002	5	---
333.232	0	333233	Trigger	2	Cue onset
339.884	0	339885	STI101	5888	---
339.885	0	339886	STI101	5892	---
339.885	0	339886	STI003	5	---
339.885	0	339886	Trigger	4	Sound1 onset
346.737	0	346738	STI101	6144	---
346.739	0	346740	STI101	6152	---
346.739	0	346740	STI004	5	---
346.739	0	346740	Trigger	8	Sound2 onset
351.856	0	351857	STI101	16	Probe response
351.856	0	351857	STI005	5	---
351.856	0	351857	Trigger	16	Probe response
352.654	0	352655	STI101	6144	---
354.366	0	354367	STI101	2	Cue onset
354.366	0	354367	STI002	5	---
354.366	0	354367	Trigger	2	Cue onset
360.505	0	360506	STI101	5888	---
360.506	0	360507	STI101	5892	---
360.506	0	360507	STI003	5	---
360.506	0	360507	Trigger	4	Sound1 onset
366.021	0	366022	STI101	6144	---
366.022	0	366023	STI101	6152	---
366.022	0	366023	STI004	5	---
366.022	0	366023	Trigger	8	Sound2 onset
371.138	0	371139	STI101	16	Probe response
371.138	0	371139	STI005	5	---
371.138	0	371139	Trigger	16	Probe response
371.708	0	371709	STI101	5888	---
373.415	0	373416	STI101	2	Cue onset
373.415	0	373416	STI002	5	---
373.415	0	373416	Trigger	2	Cue onset
379.04	0	379041	STI101	5888	---
379.042	0	379043	STI101	5892	---
379.042	0	379043	STI003	5	---
379.042	0	379043	Trigger	4	Sound1 onset
385.855	0	385856	STI101	6144	---
385.857	0	385858	STI101	6152	---
385.857	0	385858	STI004	5	---
385.857	0	385858	Trigger	8	Sound2 onset
390.972	0	390973	STI101	16	Probe response
390.972	0	390973	STI005	5	---
390.972	0	390973	Trigger	16	Probe response
391.487	0	391488	STI101	6144	---
393.199	0	393200	STI101	2	Cue onset
393.199	0	393200	STI002	5	---
393.199	0	393200	Trigger	2	Cue onset
400.571	0	400572	STI101	5888	---
400.572	0	400573	STI101	5892	---
400.572	0	400573	STI003	5	---
400.572	0	400573	Trigger	4	Sound1 onset
406.84	0	406841	STI101	6144	---
406.841	0	406842	STI101	6152	---
406.841	0	406842	STI004	5	---
406.841	0	406842	Trigger	8	Sound2 onset
411.957	0	411958	STI101	16	Probe response
411.957	0	411958	STI005	5	---
411.957	0	411958	Trigger	16	Probe response
415.554	0	415555	STI101	5888	---
417.361	0	417362	STI101	2	Cue onset
417.361	0	417362	STI002	5	---
417.361	0	417362	Trigger	2	Cue onset
422.863	0	422864	STI101	5888	---
422.864	0	422865	STI101	5892	---
422.864	0	422865	STI003	5	---
422.864	0	422865	Trigger	4	Sound1 onset
429.073	0	429074	STI101	6144	---
429.074	0	429075	STI101	6152	---
429.074	0	429075	STI004	5	---
429.074	0	429075	Trigger	8	Sound2 onset
434.19	0	434191	STI101	16	Probe response
434.19	0	434191	STI005	5	---
434.19	0	434191	Trigger	16	Probe response
434.678	0	434679	STI101	5888	---
436.41	0	436411	STI101	2	Cue onset
436.41	0	436411	STI002	5	---
436.41	0	436411	Trigger	2	Cue onset
441.951	0	441952	STI101	5888	---
441.952	0	441953	STI101	5892	---
441.952	0	441953	STI003	5	---
441.952	0	441953	Trigger	4	Sound1 onset
447.925	0	447926	STI101	6144	---
447.926	0	447927	STI101	6152	---
447.926	0	447927	STI004	5	---
447.926	0	447927	Trigger	8	Sound2 onset
453.042	0	453043	STI101	16	Probe response
453.042	0	453043	STI005	5	---
453.042	0	453043	Trigger	16	Probe response
453.501	0	453502	STI101	5888	---
455.259	0	455260	STI101	2	Cue onset
455.259	0	455260	STI002	5	---
455.259	0	455260	Trigger	2	Cue onset
461.367	0	461368	STI101	5888	---
461.369	0	461370	STI101	5892	---
461.369	0	461370	STI003	5	---
461.369	0	461370	Trigger	4	Sound1 onset
