onset	duration	sample	type	value	event
3.384	0	3385	STI101	6144	---
3.386	0	3387	STI101	6152	---
3.386	0	3387	STI004	5	---
3.386	0	3387	Trigger	8	Sound2 onset
8.501	0	8502	STI101	16	Probe response
8.501	0	8502	STI005	5	---
8.501	0	8502	Trigger	16	Probe response
8.903	0	8904	STI101	6144	---
10.726	0	10727	STI101	2	Cue onset
10.726	0	10727	STI002	5	---
10.726	0	10727	Trigger	2	Cue onset
12.525	0	12526	STI101	5888	---
16.294	0	16295	STI101	5888	---
16.296	0	16297	STI101	5892	---
16.296	0	16297	STI003	5	---
16.296	0	16297	Trigger	4	Sound1 onset
21.852	0	21853	STI101	6144	---
21.853	0	21854	STI101	6152	---
21.853	0	21854	STI004	5	---
21.853	0	21854	Trigger	8	Sound2 onset
26.969	0	26970	STI101	16	Probe response
26.969	0	26970	STI005	5	---
26.969	0	26970	Trigger	16	Probe response
28.523	0	28524	STI101	6144	---
