onset	duration	sample	type	value	event
12.212	0	12213	STI101	5632	---
13.905	0	13906	STI101	64	Localiser Sound onset
13.905	0	13906	STI007	5	---
13.905	0	13906	Trigger	64	Localiser Sound onset
20.61	0	20611	STI101	64	Localiser Sound onset
20.61	0	20611	STI007	5	---
20.61	0	20611	Trigger	64	Localiser Sound onset
27.199	0	27200	STI101	64	Localiser Sound onset
27.199	0	27200	STI007	5	---
27.199	0	27200	Trigger	64	Localiser Sound onset
33.83	0	33831	STI101	64	Localiser Sound onset
33.83	0	33831	STI007	5	---
33.83	0	33831	Trigger	64	Localiser Sound onset
37.617	0	37618	STI101	5888	---
40.619	0	40620	STI101	64	Localiser Sound onset
40.619	0	40620	STI007	5	---
40.619	0	40620	Trigger	64	Localiser Sound onset
47.4	0	47401	STI101	64	Localiser Sound onset
47.4	0	47401	STI007	5	---
47.4	0	47401	Trigger	64	Localiser Sound onset
54.022	0	54023	STI101	64	Localiser Sound onset
54.022	0	54023	STI007	5	---
54.022	0	54023	Trigger	64	Localiser Sound onset
60.719	0	60720	STI101	64	Localiser Sound onset
60.719	0	60720	STI007	5	---
60.719	0	60720	Trigger	64	Localiser Sound onset
67.358	0	67359	STI101	64	Localiser Sound onset
67.358	0	67359	STI007	5	---
67.358	0	67359	Trigger	64	Localiser Sound onset
74.03	0	74031	STI101	64	Localiser Sound onset
74.03	0	74031	STI007	5	---
74.03	0	74031	Trigger	64	Localiser Sound onset
80.603	0	80604	STI101	64	Localiser Sound onset
80.603	0	80604	STI007	5	---
80.603	0	80604	Trigger	64	Localiser Sound onset
87.325	0	87326	STI101	64	Localiser Sound onset
87.325	0	87326	STI007	5	---
87.325	0	87326	Trigger	64	Localiser Sound onset
94.064	0	94065	STI101	64	Localiser Sound onset
94.064	0	94065	STI007	5	---
94.064	0	94065	Trigger	64	Localiser Sound onset
100.728	0	100729	STI101	64	Localiser Sound onset
100.728	0	100729	STI007	5	---
100.728	0	100729	Trigger	64	Localiser Sound onset
107.425	0	107426	STI101	64	Localiser Sound onset
107.425	0	107426	STI007	5	---
107.425	0	107426	Trigger	64	Localiser Sound onset
114.048	0	114049	STI101	64	Localiser Sound onset
114.048	0	114049	STI007	5	---
114.048	0	114049	Trigger	64	Localiser Sound onset
118.033	0	118034	STI101	5888	---
120.778	0	120779	STI101	64	Localiser Sound onset
120.778	0	120779	STI007	5	---
120.778	0	120779	Trigger	64	Localiser Sound onset
127.509	0	127510	STI101	64	Localiser Sound onset
127.509	0	127510	STI007	5	---
127.509	0	127510	Trigger	64	Localiser Sound onset
134.24	0	134241	STI101	64	Localiser Sound onset
134.24	0	134241	STI007	5	---
134.24	0	134241	Trigger	64	Localiser Sound onset
140.862	0	140863	STI101	64	Localiser Sound onset
140.862	0	140863	STI007	5	---
140.862	0	140863	Trigger	64	Localiser Sound onset
147.434	0	147435	STI101	64	Localiser Sound onset
147.434	0	147435	STI007	5	---
147.434	0	147435	Trigger	64	Localiser Sound onset
154.198	0	154199	STI101	64	Localiser Sound onset
154.198	0	154199	STI007	5	---
154.198	0	154199	Trigger	64	Localiser Sound onset
161.146	0	161147	STI101	64	Localiser Sound onset
161.146	0	161147	STI007	5	---
161.146	0	161147	Trigger	64	Localiser Sound onset
163.371	0	163372	STI101	5888	---
167.71	0	167711	STI101	64	Localiser Sound onset
167.71	0	167711	STI007	5	---
167.71	0	167711	Trigger	64	Localiser Sound onset
174.365	0	174366	STI101	64	Localiser Sound onset
174.365	0	174366	STI007	5	---
174.365	0	174366	Trigger	64	Localiser Sound onset
176.618	0	176619	STI101	5888	---
181.138	0	181139	STI101	64	Localiser Sound onset
181.138	0	181139	STI007	5	---
181.138	0	181139	Trigger	64	Localiser Sound onset
187.785	0	187786	STI101	64	Localiser Sound onset
187.785	0	187786	STI007	5	---
187.785	0	187786	Trigger	64	Localiser Sound onset
194.524	0	194525	STI101	64	Localiser Sound onset
194.524	0	194525	STI007	5	---
194.524	0	194525	Trigger	64	Localiser Sound onset
201.179	0	201180	STI101	64	Localiser Sound onset
201.179	0	201180	STI007	5	---
201.179	0	201180	Trigger	64	Localiser Sound onset
204.659	0	204660	STI101	5888	---
207.977	0	207978	STI101	64	Localiser Sound onset
207.977	0	207978	STI007	5	---
207.977	0	207978	Trigger	64	Localiser Sound onset
214.766	0	214767	STI101	64	Localiser Sound onset
214.766	0	214767	STI007	5	---
214.766	0	214767	Trigger	64	Localiser Sound onset
221.472	0	221473	STI101	64	Localiser Sound onset
221.472	0	221473	STI007	5	---
221.472	0	221473	Trigger	64	Localiser Sound onset
228.186	0	228187	STI101	64	Localiser Sound onset
228.186	0	228187	STI007	5	---
228.186	0	228187	Trigger	64	Localiser Sound onset
234.749	0	234750	STI101	64	Localiser Sound onset
234.749	0	234750	STI007	5	---
234.749	0	234750	Trigger	64	Localiser Sound onset
241.455	0	241456	STI101	64	Localiser Sound onset
241.455	0	241456	STI007	5	---
241.455	0	241456	Trigger	64	Localiser Sound onset
248.244	0	248245	STI101	64	Localiser Sound onset
248.244	0	248245	STI007	5	---
248.244	0	248245	Trigger	64	Localiser Sound onset
254.958	0	254959	STI101	64	Localiser Sound onset
254.958	0	254959	STI007	5	---
254.958	0	254959	Trigger	64	Localiser Sound onset
261.589	0	261590	STI101	64	Localiser Sound onset
261.589	0	261590	STI007	5	---
261.589	0	261590	Trigger	64	Localiser Sound onset
268.319	0	268320	STI101	64	Localiser Sound onset
268.319	0	268320	STI007	5	---
268.319	0	268320	Trigger	64	Localiser Sound onset
275.075	0	275076	STI101	64	Localiser Sound onset
275.075	0	275076	STI007	5	---
275.075	0	275076	Trigger	64	Localiser Sound onset
278.08	0	278081	STI101	5888	---
281.747	0	281748	STI101	64	Localiser Sound onset
281.747	0	281748	STI007	5	---
281.747	0	281748	Trigger	64	Localiser Sound onset
288.32	0	288321	STI101	64	Localiser Sound onset
288.32	0	288321	STI007	5	---
