onset	duration	sample	type	value	event
8.903	0	8904	STI101	5632	---
20.264	0	20265	STI101	5632	---
22.895	0	22896	STI101	1	Movie onset
22.895	0	22896	STI001	5	---
22.895	0	22896	Trigger	1	Movie onset
29.042	0	29043	STI101	5888	---
34.738	0	34739	STI101	1	Movie onset
34.738	0	34739	STI001	5	---
34.738	0	34739	Trigger	1	Movie onset
40.298	0	40299	STI101	5888	---
45.94	0	45941	STI101	1	Movie onset
45.94	0	45941	STI001	5	---
45.94	0	45941	Trigger	1	Movie onset
51.332	0	51333	STI101	5888	---
56.865	0	56866	STI101	1	Movie onset
56.865	0	56866	STI001	5	---
56.865	0	56866	Trigger	1	Movie onset
62.287	0	62288	STI101	5888	---
67.858	0	67859	STI101	1	Movie onset
67.858	0	67859	STI001	5	---
67.858	0	67859	Trigger	1	Movie onset
73.321	0	73322	STI101	5888	---
78.892	0	78893	STI101	1	Movie onset
78.892	0	78893	STI001	5	---
78.892	0	78893	Trigger	1	Movie onset
84.207	0	84208	STI101	5888	---
89.91	0	89911	STI101	1	Movie onset
89.91	0	89911	STI001	5	---
89.91	0	89911	Trigger	1	Movie onset
95.254	0	95255	STI101	5888	---
100.836	0	100837	STI101	1	Movie onset
100.836	0	100837	STI001	5	---
100.836	0	100837	Trigger	1	Movie onset
106.201	0	106202	STI101	5888	---
111.695	0	111696	STI101	1	Movie onset
111.695	0	111696	STI001	5	---
111.695	0	111696	Trigger	1	Movie onset
116.878	0	116879	STI101	5888	---
122.487	0	122488	STI101	1	Movie onset
122.487	0	122488	STI001	5	---
122.487	0	122488	Trigger	1	Movie onset
127.935	0	127936	STI101	5888	---
133.472	0	133473	STI101	1	Movie onset
133.472	0	133473	STI001	5	---
133.472	0	133473	Trigger	1	Movie onset
138.92	0	138921	STI101	5888	---
144.606	0	144607	STI101	1	Movie onset
144.606	0	144607	STI001	5	---
144.606	0	144607	Trigger	1	Movie onset
150.233	0	150234	STI101	5888	---
155.899	0	155900	STI101	1	Movie onset
155.899	0	155900	STI001	5	---
155.899	0	155900	Trigger	1	Movie onset
161.267	0	161268	STI101	5888	---
167	0	167001	STI101	1	Movie onset
167	0	167001	STI001	5	---
167	0	167001	Trigger	1	Movie onset
172.425	0	172426	STI101	5888	---
178.159	0	178160	STI101	1	Movie onset
178.159	0	178160	STI001	5	---
178.159	0	178160	Trigger	1	Movie onset
183.521	0	183522	STI101	5888	---
189.177	0	189178	STI101	1	Movie onset
189.177	0	189178	STI001	5	---
189.177	0	189178	Trigger	1	Movie onset
194.538	0	194539	STI101	5888	---
200.245	0	200246	STI101	1	Movie onset
200.245	0	200246	STI001	5	---
200.245	0	200246	Trigger	1	Movie onset
205.8	0	205801	STI101	5888	---
211.379	0	211380	STI101	1	Movie onset
211.379	0	211380	STI001	5	---
211.379	0	211380	Trigger	1	Movie onset
216.692	0	216693	STI101	5888	---
222.813	0	222814	STI101	5632	---
225.427	0	225428	STI101	6144	---
226.326	0	226327	STI101	5888	---
227.37	0	227371	STI101	6144	---
