onset	duration	sample	type	value	event
19.67	0	19671	STI101	5632	---
32.417	0	32418	STI101	5632	---
34.909	0	34910	STI101	1	Movie onset
34.909	0	34910	STI001	5	---
34.909	0	34910	Trigger	1	Movie onset
41.392	0	41393	STI101	5888	---
46.986	0	46987	STI101	1	Movie onset
46.986	0	46987	STI001	5	---
46.986	0	46987	Trigger	1	Movie onset
54.357	0	54358	STI101	6144	---
59.797	0	59798	STI101	1	Movie onset
59.797	0	59798	STI001	5	---
59.797	0	59798	Trigger	1	Movie onset
67.745	0	67746	STI101	5888	---
73.325	0	73326	STI101	1	Movie onset
73.325	0	73326	STI001	5	---
73.325	0	73326	Trigger	1	Movie onset
82.233	0	82234	STI101	5888	---
87.846	0	87847	STI101	1	Movie onset
87.846	0	87847	STI001	5	---
87.846	0	87847	Trigger	1	Movie onset
93.095	0	93096	STI101	5888	---
98.546	0	98547	STI101	1	Movie onset
98.546	0	98547	STI001	5	---
98.546	0	98547	Trigger	1	Movie onset
104.667	0	104668	STI101	6144	---
110.223	0	110224	STI101	1	Movie onset
110.223	0	110224	STI001	5	---
110.223	0	110224	Trigger	1	Movie onset
115.654	0	115655	STI101	6144	---
121.074	0	121075	STI101	1	Movie onset
121.074	0	121075	STI001	5	---
121.074	0	121075	Trigger	1	Movie onset
128.68	0	128681	STI101	5888	---
134.06	0	134061	STI101	1	Movie onset
134.06	0	134061	STI001	5	---
134.06	0	134061	Trigger	1	Movie onset
139.61	0	139611	STI101	5888	---
145.035	0	145036	STI101	1	Movie onset
145.035	0	145036	STI001	5	---
145.035	0	145036	Trigger	1	Movie onset
153.652	0	153653	STI101	5888	---
159.056	0	159057	STI101	1	Movie onset
159.056	0	159057	STI001	5	---
159.056	0	159057	Trigger	1	Movie onset
164.601	0	164602	STI101	5888	---
170.174	0	170175	STI101	1	Movie onset
170.174	0	170175	STI001	5	---
170.174	0	170175	Trigger	1	Movie onset
177.545	0	177546	STI101	5888	---
182.959	0	182960	STI101	1	Movie onset
182.959	0	182960	STI001	5	---
182.959	0	182960	Trigger	1	Movie onset
189.265	0	189266	STI101	5888	---
194.669	0	194670	STI101	1	Movie onset
194.669	0	194670	STI001	5	---
194.669	0	194670	Trigger	1	Movie onset
202.977	0	202978	STI101	5888	---
208.539	0	208540	STI101	1	Movie onset
208.539	0	208540	STI001	5	---
208.539	0	208540	Trigger	1	Movie onset
213.879	0	213880	STI101	5888	---
219.457	0	219458	STI101	1	Movie onset
219.457	0	219458	STI001	5	---
219.457	0	219458	Trigger	1	Movie onset
227.873	0	227874	STI101	5888	---
233.352	0	233353	STI101	1	Movie onset
233.352	0	233353	STI001	5	---
233.352	0	233353	Trigger	1	Movie onset
239.947	0	239948	STI101	6144	---
245.37	0	245371	STI101	1	Movie onset
245.37	0	245371	STI001	5	---
245.37	0	245371	Trigger	1	Movie onset
250.913	0	250914	STI101	6144	---
256.338	0	256339	STI101	1	Movie onset
256.338	0	256339	STI001	5	---
256.338	0	256339	Trigger	1	Movie onset
262.986	0	262987	STI101	5888	---
268.456	0	268457	STI101	1	Movie onset
268.456	0	268457	STI001	5	---
268.456	0	268457	Trigger	1	Movie onset
273.783	0	273784	STI101	5888	---
280.017	0	280018	STI101	5632	---
282.961	0	282962	STI101	6144	---
284.08	0	284081	STI101	6144	---
285.134	0	285135	STI101	6144	---
286.721	0	286722	STI101	6144	---
287.792	0	287793	STI101	6144	---
288.856	0	288857	STI101	6144	---
290.674	0	290675	STI101	6144	---
291.69	0	291691	STI101	5888	---
292.613	0	292614	STI101	5888	---
293.552	0	293553	STI101	6144	---
294.623	0	294624	STI101	6144	---
296.129	0	296130	STI101	5888	---
297.326	0	297327	STI101	5888	---
298.5	0	298501	STI101	6144	---
299.64	0	299641	STI101	5888	---
301.124	0	301125	STI101	5888	---
302.321	0	302322	STI101	5888	---
303.512	0	303513	STI101	6144	---
304.714	0	304715	STI101	5888	---
305.898	0	305899	STI101	6144	---
308.403	0	308404	STI101	5632	---
310.372	0	310373	STI101	5632	---
312.143	0	312144	STI101	2	Cue onset
312.143	0	312144	STI002	5	---
312.143	0	312144	Trigger	2	Cue onset
319.015	0	319016	STI101	5888	---
319.017	0	319018	STI101	5892	---
319.017	0	319018	STI003	5	---
319.017	0	319018	Trigger	4	Sound1 onset
324.595	0	324596	STI101	6144	---
324.597	0	324598	STI101	6152	---
324.597	0	324598	STI004	5	---
324.597	0	324598	Trigger	8	Sound2 onset
329.712	0	329713	STI101	16	Probe response
329.712	0	329713	STI005	5	---
329.712	0	329713	Trigger	16	Probe response
329.959	0	329960	STI101	5888	---
331.693	0	331694	STI101	2	Cue onset
331.693	0	331694	STI002	5	---
331.693	0	331694	Trigger	2	Cue onset
337.991	0	337992	STI101	5888	---
337.993	0	337994	STI101	5892	---
337.993	0	337994	STI003	5	---
337.993	0	337994	Trigger	4	Sound1 onset
343.293	0	343294	STI101	6144	---
343.296	0	343297	STI101	6152	---
343.296	0	343297	STI004	5	---
343.296	0	343297	Trigger	8	Sound2 onset
348.412	0	348413	STI101	16	Probe response
348.412	0	348413	STI005	5	---
348.412	0	348413	Trigger	16	Probe response
348.899	0	348900	STI101	5888	---
350.618	0	350619	STI101	2	Cue onset
350.618	0	350619	STI002	5	---
350.618	0	350619	Trigger	2	Cue onset
356.362	0	356363	STI101	5888	---
356.364	0	356365	STI101	5892	---
356.364	0	356365	STI003	5	---
356.364	0	356365	Trigger	4	Sound1 onset
361.764	0	361765	STI101	6144	---
361.766	0	361767	STI101	6152	---
361.766	0	361767	STI004	5	---
361.766	0	361767	Trigger	8	Sound2 onset
366.881	0	366882	STI101	16	Probe response
366.881	0	366882	STI005	5	---
366.881	0	366882	Trigger	16	Probe response
367.668	0	367669	STI101	6144	---
369.308	0	369309	STI101	2	Cue onset
369.308	0	369309	STI002	5	---
369.308	0	369309	Trigger	2	Cue onset
374.701	0	374702	STI101	5888	---
374.702	0	374703	STI101	5892	---
374.702	0	374703	STI003	5	---
374.702	0	374703	Trigger	4	Sound1 onset
380.18	0	380181	STI101	6144	---
380.182	0	380183	STI101	6152	---
380.182	0	380183	STI004	5	---
380.182	0	380183	Trigger	8	Sound2 onset
385.297	0	385298	STI101	16	Probe response
385.297	0	385298	STI005	5	---
385.297	0	385298	Trigger	16	Probe response
385.825	0	385826	STI101	6144	---
387.549	0	387550	STI101	2	Cue onset
387.549	0	387550	STI002	5	---
387.549	0	387550	Trigger	2	Cue onset
393.088	0	393089	STI101	5888	---
393.089	0	393090	STI101	5892	---
393.089	0	393090	STI003	5	---
393.089	0	393090	Trigger	4	Sound1 onset
398.33	0	398331	STI101	6144	---
398.331	0	398332	STI101	6152	---
398.331	0	398332	STI004	5	---
398.331	0	398332	Trigger	8	Sound2 onset
403.448	0	403449	STI101	16	Probe response
403.448	0	403449	STI005	5	---
403.448	0	403449	Trigger	16	Probe response
403.932	0	403933	STI101	5888	---
405.639	0	405640	STI101	2	Cue onset
405.639	0	405640	STI002	5	---
405.639	0	405640	Trigger	2	Cue onset
411.53	0	411531	STI101	5888	---
411.532	0	411533	STI101	5892	---
411.532	0	411533	STI003	5	---
411.532	0	411533	Trigger	4	Sound1 onset
416.975	0	416976	STI101	6144	---
416.976	0	416977	STI101	6152	---
416.976	0	416977	STI004	5	---
416.976	0	416977	Trigger	8	Sound2 onset
422.091	0	422092	STI101	16	Probe response
422.091	0	422092	STI005	5	---
422.091	0	422092	Trigger	16	Probe response
423.006	0	423007	STI101	6144	---
424.872	0	424873	STI101	2	Cue onset
424.872	0	424873	STI002	5	---
424.872	0	424873	Trigger	2	Cue onset
430.644	0	430645	STI101	5888	---
430.646	0	430647	STI101	5892	---
430.646	0	430647	STI003	5	---
430.646	0	430647	Trigger	4	Sound1 onset
436.372	0	436373	STI101	6144	---
436.375	0	436376	STI101	6152	---
436.375	0	436376	STI004	5	---
436.375	0	436376	Trigger	8	Sound2 onset
441.49	0	441491	STI101	16	Probe response
441.49	0	441491	STI005	5	---
441.49	0	441491	Trigger	16	Probe response
442.05	0	442051	STI101	5888	---
443.738	0	443739	STI101	2	Cue onset
443.738	0	443739	STI002	5	---
443.738	0	443739	Trigger	2	Cue onset
449.405	0	449406	STI101	5888	---
449.407	0	449408	STI101	5892	---
449.407	0	449408	STI003	5	---
449.407	0	449408	Trigger	4	Sound1 onset
455.187	0	455188	STI101	6144	---
455.188	0	455189	STI101	6152	---
455.188	0	455189	STI004	5	---
455.188	0	455189	Trigger	8	Sound2 onset
460.304	0	460305	STI101	16	Probe response
460.304	0	460305	STI005	5	---
460.304	0	460305	Trigger	16	Probe response
463.978	0	463979	STI101	5888	---
465.581	0	465582	STI101	2	Cue onset
465.581	0	465582	STI002	5	---
465.581	0	465582	Trigger	2	Cue onset
471.216	0	471217	STI101	5888	---
471.218	0	471219	STI101	5892	---
471.218	0	471219	STI003	5	---
471.218	0	471219	Trigger	4	Sound1 onset
