onset	duration	sample	type	value	event
26.839	0	26840	STI101	1	Movie onset
26.839	0	26840	STI001	5	---
26.839	0	26840	Trigger	1	Movie onset
35.342	0	35343	STI101	5888	---
40.983	0	40984	STI101	1	Movie onset
40.983	0	40984	STI001	5	---
40.983	0	40984	Trigger	1	Movie onset
48.764	0	48765	STI101	5888	---
54.261	0	54262	STI101	1	Movie onset
54.261	0	54262	STI001	5	---
54.261	0	54262	Trigger	1	Movie onset
61.359	0	61360	STI101	4096	---
61.36	0	61361	STI101	5888	---
66.814	0	66815	STI101	1	Movie onset
66.814	0	66815	STI001	5	---
66.814	0	66815	Trigger	1	Movie onset
72.733	0	72734	STI101	6144	---
78.149	0	78150	STI101	1	Movie onset
78.149	0	78150	STI001	5	---
78.149	0	78150	Trigger	1	Movie onset
85.924	0	85925	STI101	5888	---
91.443	0	91444	STI101	1	Movie onset
91.443	0	91444	STI001	5	---
91.443	0	91444	Trigger	1	Movie onset
97.087	0	97088	STI101	5888	---
102.452	0	102453	STI101	1	Movie onset
102.452	0	102453	STI001	5	---
102.452	0	102453	Trigger	1	Movie onset
109.03	0	109031	STI101	6144	---
114.62	0	114621	STI101	1	Movie onset
114.62	0	114621	STI001	5	---
114.62	0	114621	Trigger	1	Movie onset
120.25	0	120251	STI101	5888	---
125.646	0	125647	STI101	1	Movie onset
125.646	0	125647	STI001	5	---
125.646	0	125647	Trigger	1	Movie onset
131.651	0	131652	STI101	5888	---
137.031	0	137032	STI101	1	Movie onset
137.031	0	137032	STI001	5	---
137.031	0	137032	Trigger	1	Movie onset
143.849	0	143850	STI101	5888	---
149.275	0	149276	STI101	1	Movie onset
149.275	0	149276	STI001	5	---
149.275	0	149276	Trigger	1	Movie onset
154.664	0	154665	STI101	6144	---
160.05	0	160051	STI101	1	Movie onset
160.05	0	160051	STI001	5	---
160.05	0	160051	Trigger	1	Movie onset
166.094	0	166095	STI101	6144	---
171.66	0	171661	STI101	1	Movie onset
171.66	0	171661	STI001	5	---
171.66	0	171661	Trigger	1	Movie onset
177.114	0	177115	STI101	5888	---
182.703	0	182704	STI101	1	Movie onset
182.703	0	182704	STI001	5	---
182.703	0	182704	Trigger	1	Movie onset
188.023	0	188024	STI101	6144	---
193.462	0	193463	STI101	1	Movie onset
193.462	0	193463	STI001	5	---
193.462	0	193463	Trigger	1	Movie onset
199.026	0	199027	STI101	6144	---
204.488	0	204489	STI101	1	Movie onset
204.488	0	204489	STI001	5	---
204.488	0	204489	Trigger	1	Movie onset
209.839	0	209840	STI101	5888	---
232.007	0	232008	STI101	5632	---
238.208	0	238209	STI101	5888	---
240.588	0	240589	STI101	5888	---
243.753	0	243754	STI101	5888	---
246.876	0	246877	STI101	5888	---
249.282	0	249283	STI101	5888	---
252.196	0	252197	STI101	6144	---
