onset	duration	sample	type	value	event
16.635	0	16636	STI101	5632	---
24.032	0	24033	STI101	5632	---
26.509	0	26510	STI101	1	Movie onset
26.509	0	26510	STI001	5	---
26.509	0	26510	Trigger	1	Movie onset
31.84	0	31841	STI101	5888	---
37.451	0	37452	STI101	1	Movie onset
37.451	0	37452	STI001	5	---
37.451	0	37452	Trigger	1	Movie onset
43.147	0	43148	STI101	5888	---
48.627	0	48628	STI101	1	Movie onset
48.627	0	48628	STI001	5	---
48.627	0	48628	Trigger	1	Movie onset
54.723	0	54724	STI101	5888	---
60.387	0	60388	STI101	1	Movie onset
60.387	0	60388	STI001	5	---
60.387	0	60388	Trigger	1	Movie onset
66.064	0	66065	STI101	5888	---
71.697	0	71698	STI101	1	Movie onset
71.697	0	71698	STI001	5	---
71.697	0	71698	Trigger	1	Movie onset
76.936	0	76937	STI101	5888	---
82.506	0	82507	STI101	1	Movie onset
82.506	0	82507	STI001	5	---
82.506	0	82507	Trigger	1	Movie onset
88.227	0	88228	STI101	5888	---
93.657	0	93658	STI101	1	Movie onset
93.657	0	93658	STI001	5	---
93.657	0	93658	Trigger	1	Movie onset
99.513	0	99514	STI101	5888	---
105.167	0	105168	STI101	1	Movie onset
105.167	0	105168	STI001	5	---
105.167	0	105168	Trigger	1	Movie onset
110.727	0	110728	STI101	5888	---
115.343	0	115344	STI101	5632	---
118.712	0	118713	STI101	6144	---
120.741	0	120742	STI101	5888	---
122.575	0	122576	STI101	6144	---
127.696	0	127697	STI101	6144	---
129.711	0	129712	STI101	6144	---
131.932	0	131933	STI101	5888	---
133.864	0	133865	STI101	5888	---
140.117	0	140118	STI101	6144	---
143.361	0	143362	STI101	5888	---
145.34	0	145341	STI101	5888	---
146.857	0	146858	STI101	5888	---
149.421	0	149422	STI101	5888	---
158.68	0	158681	STI101	5888	---
160.059	0	160060	STI101	6144	---
161.205	0	161206	STI101	5888	---
163.266	0	163267	STI101	5888	---
164.481	0	164482	STI101	6144	---
165.812	0	165813	STI101	5888	---
167.059	0	167060	STI101	5888	---
168.497	0	168498	STI101	6144	---
173.002	0	173003	STI101	5632	---
176.564	0	176565	STI101	5632	---
178.154	0	178155	STI101	2	Cue onset
178.154	0	178155	STI002	5	---
178.154	0	178155	Trigger	2	Cue onset
183.499	0	183500	STI101	5888	---
183.5	0	183501	STI101	5892	---
183.5	0	183501	STI003	5	---
183.5	0	183501	Trigger	4	Sound1 onset
188.795	0	188796	STI101	6144	---
188.797	0	188798	STI101	6152	---
188.797	0	188798	STI004	5	---
188.797	0	188798	Trigger	8	Sound2 onset
193.912	0	193913	STI101	16	Probe response
193.912	0	193913	STI005	5	---
193.912	0	193913	Trigger	16	Probe response
194.358	0	194359	STI101	6144	---
196.01	0	196011	STI101	2	Cue onset
196.01	0	196011	STI002	5	---
196.01	0	196011	Trigger	2	Cue onset
201.501	0	201502	STI101	5888	---
201.503	0	201504	STI101	5892	---
201.503	0	201504	STI003	5	---
201.503	0	201504	Trigger	4	Sound1 onset
206.908	0	206909	STI101	6144	---
206.91	0	206911	STI101	6152	---
206.91	0	206911	STI004	5	---
206.91	0	206911	Trigger	8	Sound2 onset
212.025	0	212026	STI101	16	Probe response
212.025	0	212026	STI005	5	---
212.025	0	212026	Trigger	16	Probe response
212.349	0	212350	STI101	6144	---
214.159	0	214160	STI101	2	Cue onset
214.159	0	214160	STI002	5	---
214.159	0	214160	Trigger	2	Cue onset
219.568	0	219569	STI101	5888	---
219.57	0	219571	STI101	5892	---
219.57	0	219571	STI003	5	---
219.57	0	219571	Trigger	4	Sound1 onset
225.099	0	225100	STI101	6144	---
225.101	0	225102	STI101	6152	---
225.101	0	225102	STI004	5	---
225.101	0	225102	Trigger	8	Sound2 onset
230.195	0	230196	STI101	6144	---
230.216	0	230217	STI101	6160	---
230.216	0	230217	STI005	5	---
230.216	0	230217	Trigger	16	Probe response
231.004	0	231005	STI101	6144	---
232.866	0	232867	STI101	2	Cue onset
232.866	0	232867	STI002	5	---
232.866	0	232867	Trigger	2	Cue onset
233.23	0	233231	STI101	5888	---
233.954	0	233955	STI101	5888	---
238.183	0	238184	STI101	5888	---
238.185	0	238186	STI101	5892	---
238.185	0	238186	STI003	5	---
238.185	0	238186	Trigger	4	Sound1 onset
243.323	0	243324	STI101	6144	---
243.325	0	243326	STI101	6152	---
243.325	0	243326	STI004	5	---
243.325	0	243326	Trigger	8	Sound2 onset
248.44	0	248441	STI101	16	Probe response
248.44	0	248441	STI005	5	---
248.44	0	248441	Trigger	16	Probe response
248.51	0	248511	STI101	5888	---
250.248	0	250249	STI101	2	Cue onset
250.248	0	250249	STI002	5	---
250.248	0	250249	Trigger	2	Cue onset
255.651	0	255652	STI101	5888	---
255.653	0	255654	STI101	5892	---
255.653	0	255654	STI003	5	---
255.653	0	255654	Trigger	4	Sound1 onset
261.325	0	261326	STI101	6144	---
261.326	0	261327	STI101	6152	---
261.326	0	261327	STI004	5	---
261.326	0	261327	Trigger	8	Sound2 onset
266.443	0	266444	STI101	16	Probe response
266.443	0	266444	STI005	5	---
266.443	0	266444	Trigger	16	Probe response
266.814	0	266815	STI101	5888	---
268.446	0	268447	STI101	2	Cue onset
268.446	0	268447	STI002	5	---
268.446	0	268447	Trigger	2	Cue onset
273.927	0	273928	STI101	5888	---
273.929	0	273930	STI101	5892	---
273.929	0	273930	STI003	5	---
273.929	0	273930	Trigger	4	Sound1 onset
279.323	0	279324	STI101	6144	---
279.325	0	279326	STI101	6152	---
279.325	0	279326	STI004	5	---
279.325	0	279326	Trigger	8	Sound2 onset
284.44	0	284441	STI101	16	Probe response
284.44	0	284441	STI005	5	---
284.44	0	284441	Trigger	16	Probe response
284.643	0	284644	STI101	5888	---
286.437	0	286438	STI101	2	Cue onset
286.437	0	286438	STI002	5	---
286.437	0	286438	Trigger	2	Cue onset
292.153	0	292154	STI101	5888	---
292.154	0	292155	STI101	5892	---
292.154	0	292155	STI003	5	---
292.154	0	292155	Trigger	4	Sound1 onset
297.362	0	297363	STI101	6144	---
297.363	0	297364	STI101	6152	---
297.363	0	297364	STI004	5	---
297.363	0	297364	Trigger	8	Sound2 onset
302.479	0	302480	STI101	16	Probe response
302.479	0	302480	STI005	5	---
302.479	0	302480	Trigger	16	Probe response
302.502	0	302503	STI101	5888	---
304.235	0	304236	STI101	2	Cue onset
304.235	0	304236	STI002	5	---
304.235	0	304236	Trigger	2	Cue onset
309.648	0	309649	STI101	5888	---
309.649	0	309650	STI101	5892	---
309.649	0	309650	STI003	5	---
309.649	0	309650	Trigger	4	Sound1 onset
315.089	0	315090	STI101	6144	---
315.091	0	315092	STI101	6152	---
315.091	0	315092	STI004	5	---
315.091	0	315092	Trigger	8	Sound2 onset
320.207	0	320208	STI101	16	Probe response
320.207	0	320208	STI005	5	---
320.207	0	320208	Trigger	16	Probe response
320.607	0	320608	STI101	6144	---
