onset	duration	sample	type	value	event
7.9	0	7901	STI101	5632	---
11.983	0	11984	STI101	5632	---
14.035	0	14036	STI101	5632	---
16.653	0	16654	STI101	1	Movie onset
16.653	0	16654	STI001	5	---
16.653	0	16654	Trigger	1	Movie onset
22.105	0	22106	STI101	5888	---
27.603	0	27604	STI101	1	Movie onset
27.603	0	27604	STI001	5	---
27.603	0	27604	Trigger	1	Movie onset
33.003	0	33004	STI101	5888	---
38.371	0	38372	STI101	1	Movie onset
38.371	0	38372	STI001	5	---
38.371	0	38372	Trigger	1	Movie onset
45.201	0	45202	STI101	6144	---
50.781	0	50782	STI101	1	Movie onset
50.781	0	50782	STI001	5	---
50.781	0	50782	Trigger	1	Movie onset
56.074	0	56075	STI101	5888	---
61.532	0	61533	STI101	1	Movie onset
61.532	0	61533	STI001	5	---
61.532	0	61533	Trigger	1	Movie onset
66.978	0	66979	STI101	5888	---
72.408	0	72409	STI101	1	Movie onset
72.408	0	72409	STI001	5	---
72.408	0	72409	Trigger	1	Movie onset
77.754	0	77755	STI101	5888	---
83.234	0	83235	STI101	1	Movie onset
83.234	0	83235	STI001	5	---
83.234	0	83235	Trigger	1	Movie onset
88.717	0	88718	STI101	5888	---
94.343	0	94344	STI101	1	Movie onset
94.343	0	94344	STI001	5	---
94.343	0	94344	Trigger	1	Movie onset
100.452	0	100453	STI101	5888	---
105.811	0	105812	STI101	1	Movie onset
105.811	0	105812	STI001	5	---
105.811	0	105812	Trigger	1	Movie onset
111.171	0	111172	STI101	6144	---
116.603	0	116604	STI101	1	Movie onset
116.603	0	116604	STI001	5	---
116.603	0	116604	Trigger	1	Movie onset
122.619	0	122620	STI101	5888	---
128.122	0	128123	STI101	1	Movie onset
128.122	0	128123	STI001	5	---
128.122	0	128123	Trigger	1	Movie onset
133.591	0	133592	STI101	5888	---
139.148	0	139149	STI101	1	Movie onset
139.148	0	139149	STI001	5	---
139.148	0	139149	Trigger	1	Movie onset
144.566	0	144567	STI101	6144	---
149.932	0	149933	STI101	1	Movie onset
149.932	0	149933	STI001	5	---
149.932	0	149933	Trigger	1	Movie onset
155.233	0	155234	STI101	5888	---
155.502	0	155503	STI101	7936	---
160.599	0	160600	STI101	1	Movie onset
160.599	0	160600	STI001	5	---
160.599	0	160600	Trigger	1	Movie onset
166.03	0	166031	STI101	5888	---
171.625	0	171626	STI101	1	Movie onset
171.625	0	171626	STI001	5	---
171.625	0	171626	Trigger	1	Movie onset
177.34	0	177341	STI101	5888	---
182.876	0	182877	STI101	1	Movie onset
182.876	0	182877	STI001	5	---
182.876	0	182877	Trigger	1	Movie onset
188.525	0	188526	STI101	5888	---
193.994	0	193995	STI101	1	Movie onset
193.994	0	193995	STI001	5	---
193.994	0	193995	Trigger	1	Movie onset
199.768	0	199769	STI101	5888	---
205.203	0	205204	STI101	1	Movie onset
205.203	0	205204	STI001	5	---
205.203	0	205204	Trigger	1	Movie onset
210.708	0	210709	STI101	5888	---
216.246	0	216247	STI101	1	Movie onset
216.246	0	216247	STI001	5	---
216.246	0	216247	Trigger	1	Movie onset
221.651	0	221652	STI101	6144	---
227.03	0	227031	STI101	1	Movie onset
227.03	0	227031	STI001	5	---
227.03	0	227031	Trigger	1	Movie onset
232.662	0	232663	STI101	5888	---
238.156	0	238157	STI101	1	Movie onset
238.156	0	238157	STI001	5	---
238.156	0	238157	Trigger	1	Movie onset
243.52	0	243521	STI101	6144	---
249.057	0	249058	STI101	1	Movie onset
249.057	0	249058	STI001	5	---
249.057	0	249058	Trigger	1	Movie onset
254.356	0	254357	STI101	5888	---
259.833	0	259834	STI101	1	Movie onset
259.833	0	259834	STI001	5	---
259.833	0	259834	Trigger	1	Movie onset
265.25	0	265251	STI101	5888	---
270.675	0	270676	STI101	1	Movie onset
270.675	0	270676	STI001	5	---
270.675	0	270676	Trigger	1	Movie onset
276.019	0	276020	STI101	5888	---
281.401	0	281402	STI101	1	Movie onset
281.401	0	281402	STI001	5	---
281.401	0	281402	Trigger	1	Movie onset
286.737	0	286738	STI101	5888	---
292.302	0	292303	STI101	1	Movie onset
292.302	0	292303	STI001	5	---
292.302	0	292303	Trigger	1	Movie onset
297.654	0	297655	STI101	5888	---
303.069	0	303070	STI101	1	Movie onset
303.069	0	303070	STI001	5	---
303.069	0	303070	Trigger	1	Movie onset
308.421	0	308422	STI101	5888	---
313.92	0	313921	STI101	1	Movie onset
313.92	0	313921	STI001	5	---
313.92	0	313921	Trigger	1	Movie onset
319.254	0	319255	STI101	5888	---
321.226	0	321227	STI101	5632	---
324.506	0	324507	STI101	6144	---
325.922	0	325923	STI101	5888	---
327.257	0	327258	STI101	6144	---
328.55	0	328551	STI101	5888	---
329.785	0	329786	STI101	5888	---
330.941	0	330942	STI101	5888	---
332.091	0	332092	STI101	5888	---
333.311	0	333312	STI101	5888	---
335.091	0	335092	STI101	6144	---
336.152	0	336153	STI101	6144	---
337.259	0	337260	STI101	5888	---
338.439	0	338440	STI101	6144	---
339.595	0	339596	STI101	6144	---
341.416	0	341417	STI101	6144	---
342.501	0	342502	STI101	6144	---
343.696	0	343697	STI101	5888	---
345.195	0	345196	STI101	6144	---
346.736	0	346737	STI101	6144	---
347.815	0	347816	STI101	5888	---
348.943	0	348944	STI101	5888	---
350.442	0	350443	STI101	5632	---
351.46	0	351461	STI101	5632	---
353.287	0	353288	STI101	2	Cue onset
353.287	0	353288	STI002	5	---
353.287	0	353288	Trigger	2	Cue onset
358.803	0	358804	STI101	6144	---
358.805	0	358806	STI101	6152	---
358.805	0	358806	STI004	5	---
358.805	0	358806	Trigger	8	Sound2 onset
364.029	0	364030	STI101	5888	---
364.03	0	364031	STI101	5892	---
364.03	0	364031	STI003	5	---
364.03	0	364031	Trigger	4	Sound1 onset
369.045	0	369046	STI101	16	Probe response
369.045	0	369046	STI005	5	---
369.045	0	369046	Trigger	16	Probe response
369.249	0	369250	STI101	6144	---
371.01	0	371011	STI101	2	Cue onset
371.01	0	371011	STI002	5	---
371.01	0	371011	Trigger	2	Cue onset
376.4	0	376401	STI101	5888	---
376.401	0	376402	STI101	5892	---
376.401	0	376402	STI003	5	---
376.401	0	376402	Trigger	4	Sound1 onset
381.661	0	381662	STI101	6144	---
381.662	0	381663	STI101	6152	---
381.662	0	381663	STI004	5	---
381.662	0	381663	Trigger	8	Sound2 onset
386.777	0	386778	STI101	16	Probe response
386.777	0	386778	STI005	5	---
386.777	0	386778	Trigger	16	Probe response
386.922	0	386923	STI101	5888	---
388.758	0	388759	STI101	2	Cue onset
388.758	0	388759	STI002	5	---
388.758	0	388759	Trigger	2	Cue onset
394.292	0	394293	STI101	6144	---
394.293	0	394294	STI101	6152	---
394.293	0	394294	STI004	5	---
394.293	0	394294	Trigger	8	Sound2 onset
399.543	0	399544	STI101	5888	---
399.545	0	399546	STI101	5892	---
399.545	0	399546	STI003	5	---
399.545	0	399546	Trigger	4	Sound1 onset
400.078	0	400079	STI101	5888	---
404.56	0	404561	STI101	16	Probe response
404.56	0	404561	STI005	5	---
404.56	0	404561	Trigger	16	Probe response
407.742	0	407743	STI101	5888	---
409.509	0	409510	STI101	2	Cue onset
409.509	0	409510	STI002	5	---
409.509	0	409510	Trigger	2	Cue onset
414.834	0	414835	STI101	6144	---
414.836	0	414837	STI101	6152	---
414.836	0	414837	STI004	5	---
414.836	0	414837	Trigger	8	Sound2 onset
420.174	0	420175	STI101	5888	---
420.177	0	420178	STI101	5892	---
420.177	0	420178	STI003	5	---
420.177	0	420178	Trigger	4	Sound1 onset
425.192	0	425193	STI101	16	Probe response
425.192	0	425193	STI005	5	---
425.192	0	425193	Trigger	16	Probe response
425.595	0	425596	STI101	5888	---
427.241	0	427242	STI101	2	Cue onset
427.241	0	427242	STI002	5	---
427.241	0	427242	Trigger	2	Cue onset
433.007	0	433008	STI101	6144	---
433.008	0	433009	STI101	6152	---
433.008	0	433009	STI004	5	---
433.008	0	433009	Trigger	8	Sound2 onset
438.235	0	438236	STI101	5888	---
438.236	0	438237	STI101	5892	---
438.236	0	438237	STI003	5	---
438.236	0	438237	Trigger	4	Sound1 onset
443.251	0	443252	STI101	16	Probe response
443.251	0	443252	STI005	5	---
443.251	0	443252	Trigger	16	Probe response
444.702	0	444703	STI101	6144	---
446.332	0	446333	STI101	2	Cue onset
446.332	0	446333	STI002	5	---
446.332	0	446333	Trigger	2	Cue onset
451.806	0	451807	STI101	6144	---
451.808	0	451809	STI101	6152	---
451.808	0	451809	STI004	5	---
451.808	0	451809	Trigger	8	Sound2 onset
457.222	0	457223	STI101	5888	---
457.223	0	457224	STI101	5892	---
457.223	0	457224	STI003	5	---
457.223	0	457224	Trigger	4	Sound1 onset
462.238	0	462239	STI101	16	Probe response
462.238	0	462239	STI005	5	---
462.238	0	462239	Trigger	16	Probe response
462.489	0	462490	STI101	5888	---
464.347	0	464348	STI101	2	Cue onset
464.347	0	464348	STI002	5	---
464.347	0	464348	Trigger	2	Cue onset
469.696	0	469697	STI101	5888	---
469.698	0	469699	STI101	5892	---
469.698	0	469699	STI003	5	---
469.698	0	469699	Trigger	4	Sound1 onset
474.983	0	474984	STI101	6144	---
474.984	0	474985	STI101	6152	---
474.984	0	474985	STI004	5	---
474.984	0	474985	Trigger	8	Sound2 onset
480.1	0	480101	STI101	16	Probe response
480.1	0	480101	STI005	5	---
480.1	0	480101	Trigger	16	Probe response
480.429	0	480430	STI101	6144	---
482.095	0	482096	STI101	2	Cue onset
482.095	0	482096	STI002	5	---
482.095	0	482096	Trigger	2	Cue onset
487.533	0	487534	STI101	6144	---
487.535	0	487536	STI101	6152	---
487.535	0	487536	STI004	5	---
487.535	0	487536	Trigger	8	Sound2 onset
492.829	0	492830	STI101	5888	---
492.831	0	492832	STI101	5892	---
492.831	0	492832	STI003	5	---
492.831	0	492832	Trigger	4	Sound1 onset
497.847	0	497848	STI101	16	Probe response
497.847	0	497848	STI005	5	---
497.847	0	497848	Trigger	16	Probe response
498.132	0	498133	STI101	6144	---
499.919	0	499920	STI101	2	Cue onset
499.919	0	499920	STI002	5	---
499.919	0	499920	Trigger	2	Cue onset
505.34	0	505341	STI101	5888	---
505.342	0	505343	STI101	5892	---
505.342	0	505343	STI003	5	---
505.342	0	505343	Trigger	4	Sound1 onset
510.698	0	510699	STI101	6144	---
510.699	0	510700	STI101	6152	---
510.699	0	510700	STI004	5	---
510.699	0	510700	Trigger	8	Sound2 onset
515.814	0	515815	STI101	16	Probe response
515.814	0	515815	STI005	5	---
515.814	0	515815	Trigger	16	Probe response
516.705	0	516706	STI101	6144	---
518.384	0	518385	STI101	2	Cue onset
518.384	0	518385	STI002	5	---
518.384	0	518385	Trigger	2	Cue onset
524.194	0	524195	STI101	6144	---
524.196	0	524197	STI101	6152	---
524.196	0	524197	STI004	5	---
524.196	0	524197	Trigger	8	Sound2 onset
529.68	0	529681	STI101	5888	---
529.682	0	529683	STI101	5892	---
529.682	0	529683	STI003	5	---
529.682	0	529683	Trigger	4	Sound1 onset
534.698	0	534699	STI101	16	Probe response
534.698	0	534699	STI005	5	---
534.698	0	534699	Trigger	16	Probe response
534.93	0	534931	STI101	5888	---
536.633	0	536634	STI101	2	Cue onset
536.633	0	536634	STI002	5	---
536.633	0	536634	Trigger	2	Cue onset
541.995	0	541996	STI101	5888	---
541.996	0	541997	STI101	5892	---
541.996	0	541997	STI003	5	---
541.996	0	541997	Trigger	4	Sound1 onset
547.402	0	547403	STI101	6144	---
547.404	0	547405	STI101	6152	---
547.404	0	547405	STI004	5	---
547.404	0	547405	Trigger	8	Sound2 onset
552.52	0	552521	STI101	16	Probe response
552.52	0	552521	STI005	5	---
552.52	0	552521	Trigger	16	Probe response
552.839	0	552840	STI101	5888	---
554.523	0	554524	STI101	2	Cue onset
554.523	0	554524	STI002	5	---
554.523	0	554524	Trigger	2	Cue onset
559.886	0	559887	STI101	5888	---
559.887	0	559888	STI101	5892	---
559.887	0	559888	STI003	5	---
559.887	0	559888	Trigger	4	Sound1 onset
565.265	0	565266	STI101	6144	---
565.267	0	565268	STI101	6152	---
565.267	0	565268	STI004	5	---
565.267	0	565268	Trigger	8	Sound2 onset
570.383	0	570384	STI101	16	Probe response
570.383	0	570384	STI005	5	---
570.383	0	570384	Trigger	16	Probe response
570.703	0	570704	STI101	6144	---
572.513	0	572514	STI101	2	Cue onset
572.513	0	572514	STI002	5	---
572.513	0	572514	Trigger	2	Cue onset
578.005	0	578006	STI101	6144	---
578.007	0	578008	STI101	6152	---
578.007	0	578008	STI004	5	---
578.007	0	578008	Trigger	8	Sound2 onset
583.197	0	583198	STI101	5888	---
583.198	0	583199	STI101	5892	---
583.198	0	583199	STI003	5	---
583.198	0	583199	Trigger	4	Sound1 onset
588.214	0	588215	STI101	16	Probe response
588.214	0	588215	STI005	5	---
588.214	0	588215	Trigger	16	Probe response
588.575	0	588576	STI101	6144	---
590.178	0	590179	STI101	2	Cue onset
590.178	0	590179	STI002	5	---
590.178	0	590179	Trigger	2	Cue onset
595.554	0	595555	STI101	5888	---
595.556	0	595557	STI101	5892	---
595.556	0	595557	STI003	5	---
595.556	0	595557	Trigger	4	Sound1 onset
600.912	0	600913	STI101	6144	---
600.914	0	600915	STI101	6152	---
600.914	0	600915	STI004	5	---
600.914	0	600915	Trigger	8	Sound2 onset
606.029	0	606030	STI101	16	Probe response
606.029	0	606030	STI005	5	---
606.029	0	606030	Trigger	16	Probe response
606.24	0	606241	STI101	6144	---
607.985	0	607986	STI101	2	Cue onset
607.985	0	607986	STI002	5	---
607.985	0	607986	Trigger	2	Cue onset
613.409	0	613410	STI101	5888	---
613.411	0	613412	STI101	5892	---
613.411	0	613412	STI003	5	---
613.411	0	613412	Trigger	4	Sound1 onset
618.766	0	618767	STI101	6144	---
618.767	0	618768	STI101	6152	---
618.767	0	618768	STI004	5	---
618.767	0	618768	Trigger	8	Sound2 onset
623.883	0	623884	STI101	16	Probe response
623.883	0	623884	STI005	5	---
623.883	0	623884	Trigger	16	Probe response
624.25	0	624251	STI101	6144	---
625.967	0	625968	STI101	2	Cue onset
625.967	0	625968	STI002	5	---
625.967	0	625968	Trigger	2	Cue onset
631.569	0	631570	STI101	5888	---
631.57	0	631571	STI101	5892	---
631.57	0	631571	STI003	5	---
631.57	0	631571	Trigger	4	Sound1 onset
636.867	0	636868	STI101	6144	---
636.869	0	636870	STI101	6152	---
636.869	0	636870	STI004	5	---
636.869	0	636870	Trigger	8	Sound2 onset
641.983	0	641984	STI101	16	Probe response
641.983	0	641984	STI005	5	---
641.983	0	641984	Trigger	16	Probe response
642.598	0	642599	STI101	5888	---
644.416	0	644417	STI101	2	Cue onset
644.416	0	644417	STI002	5	---
644.416	0	644417	Trigger	2	Cue onset
649.761	0	649762	STI101	6144	---
649.763	0	649764	STI101	6152	---
649.763	0	649764	STI004	5	---
649.763	0	649764	Trigger	8	Sound2 onset
655.008	0	655009	STI101	5888	---
655.009	0	655010	STI101	5892	---
655.009	0	655010	STI003	5	---
655.009	0	655010	Trigger	4	Sound1 onset
660.023	0	660024	STI101	16	Probe response
660.023	0	660024	STI005	5	---
660.023	0	660024	Trigger	16	Probe response
660.379	0	660380	STI101	6144	---
662.173	0	662174	STI101	2	Cue onset
662.173	0	662174	STI002	5	---
662.173	0	662174	Trigger	2	Cue onset
667.599	0	667600	STI101	6144	---
667.601	0	667602	STI101	6152	---
667.601	0	667602	STI004	5	---
667.601	0	667602	Trigger	8	Sound2 onset
672.721	0	672722	STI101	5888	---
672.723	0	672724	STI101	5892	---
672.723	0	672724	STI003	5	---
672.723	0	672724	Trigger	4	Sound1 onset
677.738	0	677739	STI101	16	Probe response
677.738	0	677739	STI005	5	---
677.738	0	677739	Trigger	16	Probe response
677.979	0	677980	STI101	5888	---
679.729	0	679730	STI101	2	Cue onset
679.729	0	679730	STI002	5	---
679.729	0	679730	Trigger	2	Cue onset
685.094	0	685095	STI101	5888	---
685.095	0	685096	STI101	5892	---
685.095	0	685096	STI003	5	---
685.095	0	685096	Trigger	4	Sound1 onset
690.424	0	690425	STI101	6144	---
690.426	0	690427	STI101	6152	---
690.426	0	690427	STI004	5	---
690.426	0	690427	Trigger	8	Sound2 onset
695.542	0	695543	STI101	16	Probe response
695.542	0	695543	STI005	5	---
695.542	0	695543	Trigger	16	Probe response
695.763	0	695764	STI101	5888	---
697.477	0	697478	STI101	2	Cue onset
697.477	0	697478	STI002	5	---
697.477	0	697478	Trigger	2	Cue onset
702.757	0	702758	STI101	5888	---
702.759	0	702760	STI101	5892	---
702.759	0	702760	STI003	5	---
702.759	0	702760	Trigger	4	Sound1 onset
708.094	0	708095	STI101	6144	---
708.097	0	708098	STI101	6152	---
708.097	0	708098	STI004	5	---
