onset	duration	sample	type	value	event
12.182	0	12183	STI101	5632	---
13.692	0	13693	STI101	64	Localiser Sound onset
13.692	0	13693	STI007	5	---
13.692	0	13693	Trigger	64	Localiser Sound onset
20.373	0	20374	STI101	64	Localiser Sound onset
20.373	0	20374	STI007	5	---
20.373	0	20374	Trigger	64	Localiser Sound onset
26.987	0	26988	STI101	64	Localiser Sound onset
26.987	0	26988	STI007	5	---
26.987	0	26988	Trigger	64	Localiser Sound onset
33.601	0	33602	STI101	64	Localiser Sound onset
33.601	0	33602	STI007	5	---
33.601	0	33602	Trigger	64	Localiser Sound onset
40.152	0	40153	STI101	64	Localiser Sound onset
40.152	0	40153	STI007	5	---
40.152	0	40153	Trigger	64	Localiser Sound onset
46.77	0	46771	STI101	64	Localiser Sound onset
46.77	0	46771	STI007	5	---
46.77	0	46771	Trigger	64	Localiser Sound onset
53.359	0	53360	STI101	64	Localiser Sound onset
53.359	0	53360	STI007	5	---
53.359	0	53360	Trigger	64	Localiser Sound onset
59.906	0	59907	STI101	64	Localiser Sound onset
59.906	0	59907	STI007	5	---
59.906	0	59907	Trigger	64	Localiser Sound onset
66.604	0	66605	STI101	64	Localiser Sound onset
66.604	0	66605	STI007	5	---
66.604	0	66605	Trigger	64	Localiser Sound onset
73.276	0	73277	STI101	64	Localiser Sound onset
73.276	0	73277	STI007	5	---
73.276	0	73277	Trigger	64	Localiser Sound onset
79.84	0	79841	STI101	64	Localiser Sound onset
79.84	0	79841	STI007	5	---
79.84	0	79841	Trigger	64	Localiser Sound onset
86.437	0	86438	STI101	64	Localiser Sound onset
86.437	0	86438	STI007	5	---
86.437	0	86438	Trigger	64	Localiser Sound onset
93.151	0	93152	STI101	64	Localiser Sound onset
93.151	0	93152	STI007	5	---
93.151	0	93152	Trigger	64	Localiser Sound onset
99.707	0	99708	STI101	64	Localiser Sound onset
99.707	0	99708	STI007	5	---
99.707	0	99708	Trigger	64	Localiser Sound onset
106.454	0	106455	STI101	64	Localiser Sound onset
106.454	0	106455	STI007	5	---
106.454	0	106455	Trigger	64	Localiser Sound onset
110.348	0	110349	STI101	5888	---
113.226	0	113227	STI101	64	Localiser Sound onset
113.226	0	113227	STI007	5	---
113.226	0	113227	Trigger	64	Localiser Sound onset
119.774	0	119775	STI101	64	Localiser Sound onset
119.774	0	119775	STI007	5	---
119.774	0	119775	Trigger	64	Localiser Sound onset
126.504	0	126505	STI101	64	Localiser Sound onset
126.504	0	126505	STI007	5	---
126.504	0	126505	Trigger	64	Localiser Sound onset
133.193	0	133194	STI101	64	Localiser Sound onset
133.193	0	133194	STI007	5	---
133.193	0	133194	Trigger	64	Localiser Sound onset
136.523	0	136524	STI101	5888	---
139.841	0	139842	STI101	64	Localiser Sound onset
139.841	0	139842	STI007	5	---
139.841	0	139842	Trigger	64	Localiser Sound onset
