onset	duration	sample	type	value	event
16.272	0	16273	STI101	5632	---
26.928	0	26929	STI101	5632	---
29.471	0	29472	STI101	1	Movie onset
29.471	0	29472	STI001	5	---
29.471	0	29472	Trigger	1	Movie onset
35.8	0	35801	STI101	5888	---
41.431	0	41432	STI101	1	Movie onset
41.431	0	41432	STI001	5	---
41.431	0	41432	Trigger	1	Movie onset
47.001	0	47002	STI101	6144	---
52.516	0	52517	STI101	1	Movie onset
52.516	0	52517	STI001	5	---
52.516	0	52517	Trigger	1	Movie onset
58.1	0	58101	STI101	5888	---
63.709	0	63710	STI101	1	Movie onset
63.709	0	63710	STI001	5	---
63.709	0	63710	Trigger	1	Movie onset
69.08	0	69081	STI101	6144	---
74.609	0	74610	STI101	1	Movie onset
74.609	0	74610	STI001	5	---
74.609	0	74610	Trigger	1	Movie onset
80.132	0	80133	STI101	5888	---
85.744	0	85745	STI101	1	Movie onset
85.744	0	85745	STI001	5	---
85.744	0	85745	Trigger	1	Movie onset
91.359	0	91360	STI101	5888	---
96.895	0	96896	STI101	1	Movie onset
96.895	0	96896	STI001	5	---
96.895	0	96896	Trigger	1	Movie onset
102.395	0	102396	STI101	6144	---
108.063	0	108064	STI101	1	Movie onset
108.063	0	108064	STI001	5	---
108.063	0	108064	Trigger	1	Movie onset
113.607	0	113608	STI101	5888	---
119.172	0	119173	STI101	1	Movie onset
119.172	0	119173	STI001	5	---
119.172	0	119173	Trigger	1	Movie onset
125.558	0	125559	STI101	6144	---
131.232	0	131233	STI101	1	Movie onset
131.232	0	131233	STI001	5	---
131.232	0	131233	Trigger	1	Movie onset
136.902	0	136903	STI101	6144	---
142.767	0	142768	STI101	1	Movie onset
142.767	0	142768	STI001	5	---
142.767	0	142768	Trigger	1	Movie onset
148.775	0	148776	STI101	5888	---
154.594	0	154595	STI101	1	Movie onset
154.594	0	154595	STI001	5	---
154.594	0	154595	Trigger	1	Movie onset
162.969	0	162970	STI101	5888	---
168.589	0	168590	STI101	1	Movie onset
168.589	0	168590	STI001	5	---
168.589	0	168590	Trigger	1	Movie onset
174.373	0	174374	STI101	6144	---
180.015	0	180016	STI101	1	Movie onset
180.015	0	180016	STI001	5	---
180.015	0	180016	Trigger	1	Movie onset
185.518	0	185519	STI101	5888	---
191.3	0	191301	STI101	1	Movie onset
191.3	0	191301	STI001	5	---
191.3	0	191301	Trigger	1	Movie onset
196.982	0	196983	STI101	5888	---
202.759	0	202760	STI101	1	Movie onset
202.759	0	202760	STI001	5	---
202.759	0	202760	Trigger	1	Movie onset
208.742	0	208743	STI101	5888	---
214.536	0	214537	STI101	1	Movie onset
214.536	0	214537	STI001	5	---
214.536	0	214537	Trigger	1	Movie onset
220.714	0	220715	STI101	5888	---
226.446	0	226447	STI101	1	Movie onset
226.446	0	226447	STI001	5	---
226.446	0	226447	Trigger	1	Movie onset
232.776	0	232777	STI101	5888	---
238.464	0	238465	STI101	1	Movie onset
238.464	0	238465	STI001	5	---
238.464	0	238465	Trigger	1	Movie onset
244.176	0	244177	STI101	5888	---
249.857	0	249858	STI101	1	Movie onset
249.857	0	249858	STI001	5	---
249.857	0	249858	Trigger	1	Movie onset
255.536	0	255537	STI101	5888	---
257.372	0	257373	STI101	5632	---
260.05	0	260051	STI101	6144	---
261.409	0	261410	STI101	5888	---
262.784	0	262785	STI101	5888	---
264.14	0	264141	STI101	6144	---
265.473	0	265474	STI101	6144	---
266.827	0	266828	STI101	6144	---
267.872	0	267873	STI101	6144	---
269.042	0	269043	STI101	6144	---
270.087	0	270088	STI101	6144	---
271.12	0	271121	STI101	6144	---
272.186	0	272187	STI101	5888	---
273.767	0	273768	STI101	6144	---
275.277	0	275278	STI101	5888	---
276.673	0	276674	STI101	5888	---
277.887	0	277888	STI101	5888	---
279.174	0	279175	STI101	5888	---
280.619	0	280620	STI101	6144	---
282.512	0	282513	STI101	5888	---
283.831	0	283832	STI101	6144	---
285.048	0	285049	STI101	6144	---
287.459	0	287460	STI101	5632	---
289.315	0	289316	STI101	5632	---
290.968	0	290969	STI101	2	Cue onset
290.968	0	290969	STI002	5	---
290.968	0	290969	Trigger	2	Cue onset
296.445	0	296446	STI101	5888	---
296.447	0	296448	STI101	5892	---
296.447	0	296448	STI003	5	---
296.447	0	296448	Trigger	4	Sound1 onset
301.667	0	301668	STI101	6144	---
301.668	0	301669	STI101	6152	---
301.668	0	301669	STI004	5	---
301.668	0	301669	Trigger	8	Sound2 onset
306.784	0	306785	STI101	16	Probe response
306.784	0	306785	STI005	5	---
306.784	0	306785	Trigger	16	Probe response
307.017	0	307018	STI101	6144	---
308.624	0	308625	STI101	2	Cue onset
308.624	0	308625	STI002	5	---
308.624	0	308625	Trigger	2	Cue onset
314.076	0	314077	STI101	5888	---
314.078	0	314079	STI101	5892	---
314.078	0	314079	STI003	5	---
314.078	0	314079	Trigger	4	Sound1 onset
319.407	0	319408	STI101	6144	---
319.409	0	319410	STI101	6152	---
319.409	0	319410	STI004	5	---
319.409	0	319410	Trigger	8	Sound2 onset
324.524	0	324525	STI101	16	Probe response
324.524	0	324525	STI005	5	---
324.524	0	324525	Trigger	16	Probe response
324.705	0	324706	STI101	5888	---
326.564	0	326565	STI101	2	Cue onset
326.564	0	326565	STI002	5	---
326.564	0	326565	Trigger	2	Cue onset
332.017	0	332018	STI101	5888	---
332.018	0	332019	STI101	5892	---
332.018	0	332019	STI003	5	---
332.018	0	332019	Trigger	4	Sound1 onset
337.349	0	337350	STI101	6144	---
337.351	0	337352	STI101	6152	---
337.351	0	337352	STI004	5	---
337.351	0	337352	Trigger	8	Sound2 onset
342.467	0	342468	STI101	16	Probe response
342.467	0	342468	STI005	5	---
342.467	0	342468	Trigger	16	Probe response
342.777	0	342778	STI101	6144	---
344.404	0	344405	STI101	2	Cue onset
344.404	0	344405	STI002	5	---
344.404	0	344405	Trigger	2	Cue onset
349.874	0	349875	STI101	5888	---
349.875	0	349876	STI101	5892	---
349.875	0	349876	STI003	5	---
349.875	0	349876	Trigger	4	Sound1 onset
355.178	0	355179	STI101	6144	---
355.179	0	355180	STI101	6152	---
355.179	0	355180	STI004	5	---
355.179	0	355180	Trigger	8	Sound2 onset
360.296	0	360297	STI101	16	Probe response
360.296	0	360297	STI005	5	---
360.296	0	360297	Trigger	16	Probe response
360.866	0	360867	STI101	5888	---
362.636	0	362637	STI101	2	Cue onset
362.636	0	362637	STI002	5	---
362.636	0	362637	Trigger	2	Cue onset
367.889	0	367890	STI101	5888	---
367.891	0	367892	STI101	5892	---
367.891	0	367892	STI003	5	---
367.891	0	367892	Trigger	4	Sound1 onset
373.304	0	373305	STI101	6144	---
373.306	0	373307	STI101	6152	---
373.306	0	373307	STI004	5	---
373.306	0	373307	Trigger	8	Sound2 onset
378.421	0	378422	STI101	16	Probe response
378.421	0	378422	STI005	5	---
378.421	0	378422	Trigger	16	Probe response
378.816	0	378817	STI101	5888	---
380.618	0	380619	STI101	2	Cue onset
380.618	0	380619	STI002	5	---
380.618	0	380619	Trigger	2	Cue onset
385.987	0	385988	STI101	5888	---
