onset	duration	sample	type	value	event
9.329	0	9330	STI101	5632	---
11.29	0	11291	STI101	5632	---
16.773	0	16774	STI101	5632	---
19.351	0	19352	STI101	1	Movie onset
19.351	0	19352	STI001	5	---
19.351	0	19352	Trigger	1	Movie onset
24.528	0	24529	STI101	5888	---
30.143	0	30144	STI101	1	Movie onset
30.143	0	30144	STI001	5	---
30.143	0	30144	Trigger	1	Movie onset
35.587	0	35588	STI101	5888	---
41.094	0	41095	STI101	1	Movie onset
41.094	0	41095	STI001	5	---
41.094	0	41095	Trigger	1	Movie onset
46.27	0	46271	STI101	5888	---
51.77	0	51771	STI101	1	Movie onset
51.77	0	51771	STI001	5	---
51.77	0	51771	Trigger	1	Movie onset
57.115	0	57116	STI101	5888	---
62.571	0	62572	STI101	1	Movie onset
62.571	0	62572	STI001	5	---
62.571	0	62572	Trigger	1	Movie onset
68.068	0	68069	STI101	5888	---
73.572	0	73573	STI101	1	Movie onset
73.572	0	73573	STI001	5	---
73.572	0	73573	Trigger	1	Movie onset
79.565	0	79566	STI101	5888	---
85.015	0	85016	STI101	1	Movie onset
85.015	0	85016	STI001	5	---
85.015	0	85016	Trigger	1	Movie onset
90.629	0	90630	STI101	5888	---
96.199	0	96200	STI101	1	Movie onset
96.199	0	96200	STI001	5	---
96.199	0	96200	Trigger	1	Movie onset
101.755	0	101756	STI101	5888	---
107.467	0	107468	STI101	1	Movie onset
107.467	0	107468	STI001	5	---
107.467	0	107468	Trigger	1	Movie onset
112.806	0	112807	STI101	6144	---
118.393	0	118394	STI101	1	Movie onset
118.393	0	118394	STI001	5	---
118.393	0	118394	Trigger	1	Movie onset
123.677	0	123678	STI101	5888	---
129.127	0	129128	STI101	1	Movie onset
129.127	0	129128	STI001	5	---
129.127	0	129128	Trigger	1	Movie onset
134.759	0	134760	STI101	5888	---
140.27	0	140271	STI101	1	Movie onset
140.27	0	140271	STI001	5	---
140.27	0	140271	Trigger	1	Movie onset
145.658	0	145659	STI101	5888	---
147.597	0	147598	STI101	5632	---
150.317	0	150318	STI101	5888	---
151.358	0	151359	STI101	6144	---
152.296	0	152297	STI101	6144	---
153.277	0	153278	STI101	6144	---
154.265	0	154266	STI101	5888	---
155.193	0	155194	STI101	6144	---
156.176	0	156177	STI101	6144	---
157.202	0	157203	STI101	5888	---
158.304	0	158305	STI101	5888	---
159.368	0	159369	STI101	6144	---
160.48	0	160481	STI101	6144	---
161.564	0	161565	STI101	5888	---
162.674	0	162675	STI101	5888	---
163.677	0	163678	STI101	6144	---
164.747	0	164748	STI101	5888	---
166.004	0	166005	STI101	5888	---
167.182	0	167183	STI101	6144	---
168.352	0	168353	STI101	5888	---
169.622	0	169623	STI101	5888	---
171.021	0	171022	STI101	5888	---
172.465	0	172466	STI101	5632	---
173.38	0	173381	STI101	5632	---
175.299	0	175300	STI101	2	Cue onset
175.299	0	175300	STI002	5	---
175.299	0	175300	Trigger	2	Cue onset
179.826	0	179827	STI101	5888	---
180.641	0	180642	STI101	5888	---
180.642	0	180643	STI101	5892	---
180.642	0	180643	STI003	5	---
180.642	0	180643	Trigger	4	Sound1 onset
185.437	0	185438	STI101	6144	---
185.659	0	185660	STI101	6152	---
185.659	0	185660	STI004	5	---
185.659	0	185660	Trigger	8	Sound2 onset
190.774	0	190775	STI101	16	Probe response
190.774	0	190775	STI005	5	---
190.774	0	190775	Trigger	16	Probe response
190.786	0	190787	STI101	6144	---
192.697	0	192698	STI101	2	Cue onset
192.697	0	192698	STI002	5	---
192.697	0	192698	Trigger	2	Cue onset
198.093	0	198094	STI101	6144	---
198.095	0	198096	STI101	6152	---
198.095	0	198096	STI004	5	---
198.095	0	198096	Trigger	8	Sound2 onset
203.224	0	203225	STI101	5888	---
203.226	0	203227	STI101	5892	---
203.226	0	203227	STI003	5	---
203.226	0	203227	Trigger	4	Sound1 onset
208.242	0	208243	STI101	16	Probe response
208.242	0	208243	STI005	5	---
208.242	0	208243	Trigger	16	Probe response
208.402	0	208403	STI101	5888	---
210.062	0	210063	STI101	2	Cue onset
210.062	0	210063	STI002	5	---
210.062	0	210063	Trigger	2	Cue onset
215.7	0	215701	STI101	5888	---
215.701	0	215702	STI101	5892	---
215.701	0	215702	STI003	5	---
215.701	0	215702	Trigger	4	Sound1 onset
221.091	0	221092	STI101	6144	---
221.092	0	221093	STI101	6152	---
221.092	0	221093	STI004	5	---
221.092	0	221093	Trigger	8	Sound2 onset
226.208	0	226209	STI101	16	Probe response
226.208	0	226209	STI005	5	---
226.208	0	226209	Trigger	16	Probe response
229.458	0	229459	STI101	6144	---
231.105	0	231106	STI101	2	Cue onset
231.105	0	231106	STI002	5	---
231.105	0	231106	Trigger	2	Cue onset
236.501	0	236502	STI101	5888	---
236.502	0	236503	STI101	5892	---
236.502	0	236503	STI003	5	---
236.502	0	236503	Trigger	4	Sound1 onset
241.778	0	241779	STI101	6144	---
241.78	0	241781	STI101	6152	---
241.78	0	241781	STI004	5	---
241.78	0	241781	Trigger	8	Sound2 onset
246.896	0	246897	STI101	16	Probe response
246.896	0	246897	STI005	5	---
246.896	0	246897	Trigger	16	Probe response
246.97	0	246971	STI101	5888	---
248.845	0	248846	STI101	2	Cue onset
248.845	0	248846	STI002	5	---
248.845	0	248846	Trigger	2	Cue onset
254.212	0	254213	STI101	6144	---
254.214	0	254215	STI101	6152	---
254.214	0	254215	STI004	5	---
254.214	0	254215	Trigger	8	Sound2 onset
255.743	0	255744	STI101	5632	---
259.394	0	259395	STI101	5888	---
259.396	0	259397	STI101	5892	---
259.396	0	259397	STI003	5	---
259.396	0	259397	Trigger	4	Sound1 onset
264.411	0	264412	STI101	16	Probe response
264.411	0	264412	STI005	5	---
264.411	0	264412	Trigger	16	Probe response
264.561	0	264562	STI101	6144	---
266.385	0	266386	STI101	2	Cue onset
266.385	0	266386	STI002	5	---
266.385	0	266386	Trigger	2	Cue onset
271.803	0	271804	STI101	5888	---
271.805	0	271806	STI101	5892	---
271.805	0	271806	STI003	5	---
271.805	0	271806	Trigger	4	Sound1 onset
278.124	0	278125	STI101	6144	---
278.125	0	278126	STI101	6152	---
278.125	0	278126	STI004	5	---
278.125	0	278126	Trigger	8	Sound2 onset
283.24	0	283241	STI101	16	Probe response
283.24	0	283241	STI005	5	---
283.24	0	283241	Trigger	16	Probe response
283.736	0	283737	STI101	5888	---
285.451	0	285452	STI101	2	Cue onset
285.451	0	285452	STI002	5	---
285.451	0	285452	Trigger	2	Cue onset
289.332	0	289333	STI101	5888	---
290.738	0	290739	STI101	5888	---
290.74	0	290741	STI101	5892	---
290.74	0	290741	STI003	5	---
290.74	0	290741	Trigger	4	Sound1 onset
296.183	0	296184	STI101	6144	---
296.185	0	296186	STI101	6152	---
296.185	0	296186	STI004	5	---
296.185	0	296186	Trigger	8	Sound2 onset
301.301	0	301302	STI101	16	Probe response
301.301	0	301302	STI005	5	---
301.301	0	301302	Trigger	16	Probe response
301.496	0	301497	STI101	5888	---
303.157	0	303158	STI101	2	Cue onset
303.157	0	303158	STI002	5	---
303.157	0	303158	Trigger	2	Cue onset
308.614	0	308615	STI101	5888	---
308.616	0	308617	STI101	5892	---
308.616	0	308617	STI003	5	---
308.616	0	308617	Trigger	4	Sound1 onset
314.307	0	314308	STI101	6144	---
314.309	0	314310	STI101	6152	---
314.309	0	314310	STI004	5	---
314.309	0	314310	Trigger	8	Sound2 onset
319.425	0	319426	STI101	16	Probe response
319.425	0	319426	STI005	5	---
319.425	0	319426	Trigger	16	Probe response
319.661	0	319662	STI101	6144	---
321.506	0	321507	STI101	2	Cue onset
321.506	0	321507	STI002	5	---
321.506	0	321507	Trigger	2	Cue onset
327.641	0	327642	STI101	5888	---
327.643	0	327644	STI101	5892	---
327.643	0	327644	STI003	5	---
327.643	0	327644	Trigger	4	Sound1 onset
327.836	0	327837	STI101	5888	---
333.693	0	333694	STI101	6144	---
333.695	0	333696	STI101	6152	---
333.695	0	333696	STI004	5	---
333.695	0	333696	Trigger	8	Sound2 onset
338.811	0	338812	STI101	16	Probe response
338.811	0	338812	STI005	5	---
338.811	0	338812	Trigger	16	Probe response
339.356	0	339357	STI101	5888	---
341.139	0	341140	STI101	2	Cue onset
341.139	0	341140	STI002	5	---
341.139	0	341140	Trigger	2	Cue onset
346.476	0	346477	STI101	5888	---
346.478	0	346479	STI101	5892	---
346.478	0	346479	STI003	5	---
346.478	0	346479	Trigger	4	Sound1 onset
352.145	0	352146	STI101	6144	---
352.147	0	352148	STI101	6152	---
352.147	0	352148	STI004	5	---
352.147	0	352148	Trigger	8	Sound2 onset
357.263	0	357264	STI101	16	Probe response
357.263	0	357264	STI005	5	---
357.263	0	357264	Trigger	16	Probe response
358.035	0	358036	STI101	6144	---
359.88	0	359881	STI101	2	Cue onset
359.88	0	359881	STI002	5	---
359.88	0	359881	Trigger	2	Cue onset
365.203	0	365204	STI101	6144	---
365.205	0	365206	STI101	6152	---
365.205	0	365206	STI004	5	---
