onset	duration	sample	type	value	event
7.465	0	7466	STI101	5632	---
9.106	0	9107	STI101	64	Localiser Sound onset
9.106	0	9107	STI007	5	---
9.106	0	9107	Trigger	64	Localiser Sound onset
15.687	0	15688	STI101	64	Localiser Sound onset
15.687	0	15688	STI007	5	---
15.687	0	15688	Trigger	64	Localiser Sound onset
22.451	0	22452	STI101	64	Localiser Sound onset
22.451	0	22452	STI007	5	---
22.451	0	22452	Trigger	64	Localiser Sound onset
29.032	0	29033	STI101	64	Localiser Sound onset
29.032	0	29033	STI007	5	---
29.032	0	29033	Trigger	64	Localiser Sound onset
32.542	0	32543	STI101	5888	---
35.629	0	35630	STI101	64	Localiser Sound onset
35.629	0	35630	STI007	5	---
35.629	0	35630	Trigger	64	Localiser Sound onset
42.234	0	42235	STI101	64	Localiser Sound onset
42.234	0	42235	STI007	5	---
42.234	0	42235	Trigger	64	Localiser Sound onset
48.898	0	48899	STI101	64	Localiser Sound onset
48.898	0	48899	STI007	5	---
48.898	0	48899	Trigger	64	Localiser Sound onset
55.446	0	55447	STI101	64	Localiser Sound onset
55.446	0	55447	STI007	5	---
55.446	0	55447	Trigger	64	Localiser Sound onset
62.043	0	62044	STI101	64	Localiser Sound onset
62.043	0	62044	STI007	5	---
62.043	0	62044	Trigger	64	Localiser Sound onset
68.682	0	68683	STI101	64	Localiser Sound onset
68.682	0	68683	STI007	5	---
68.682	0	68683	Trigger	64	Localiser Sound onset
75.412	0	75413	STI101	64	Localiser Sound onset
75.412	0	75413	STI007	5	---
75.412	0	75413	Trigger	64	Localiser Sound onset
82.185	0	82186	STI101	64	Localiser Sound onset
82.185	0	82186	STI007	5	---
82.185	0	82186	Trigger	64	Localiser Sound onset
88.774	0	88775	STI101	64	Localiser Sound onset
88.774	0	88775	STI007	5	---
88.774	0	88775	Trigger	64	Localiser Sound onset
91.872	0	91873	STI101	5888	---
93.664	0	93665	STI101	5888	---
94.678	0	94679	STI101	5888	---
94.72	0	94721	STI101	7936	---
95.546	0	95547	STI101	64	Localiser Sound onset
95.546	0	95547	STI007	5	---
95.546	0	95547	Trigger	64	Localiser Sound onset
102.143	0	102144	STI101	64	Localiser Sound onset
102.143	0	102144	STI007	5	---
102.143	0	102144	Trigger	64	Localiser Sound onset
108.782	0	108783	STI101	64	Localiser Sound onset
108.782	0	108783	STI007	5	---
108.782	0	108783	Trigger	64	Localiser Sound onset
115.505	0	115506	STI101	64	Localiser Sound onset
115.505	0	115506	STI007	5	---
115.505	0	115506	Trigger	64	Localiser Sound onset
122.127	0	122128	STI101	64	Localiser Sound onset
122.127	0	122128	STI007	5	---
122.127	0	122128	Trigger	64	Localiser Sound onset
128.891	0	128892	STI101	64	Localiser Sound onset
128.891	0	128892	STI007	5	---
128.891	0	128892	Trigger	64	Localiser Sound onset
131.024	0	131025	STI101	5888	---
131.61	0	131611	STI101	6144	---
135.471	0	135472	STI101	64	Localiser Sound onset
135.471	0	135472	STI007	5	---
135.471	0	135472	Trigger	64	Localiser Sound onset
142.135	0	142136	STI101	64	Localiser Sound onset
142.135	0	142136	STI007	5	---
142.135	0	142136	Trigger	64	Localiser Sound onset
148.841	0	148842	STI101	64	Localiser Sound onset
148.841	0	148842	STI007	5	---
148.841	0	148842	Trigger	64	Localiser Sound onset
155.739	0	155740	STI101	64	Localiser Sound onset
155.739	0	155740	STI007	5	---
155.739	0	155740	Trigger	64	Localiser Sound onset
159.312	0	159313	STI101	5888	---
159.983	0	159984	STI101	6144	---
160.376	0	160377	STI101	5888	---
162.411	0	162412	STI101	64	Localiser Sound onset
162.411	0	162412	STI007	5	---
162.411	0	162412	Trigger	64	Localiser Sound onset
169.041	0	169042	STI101	64	Localiser Sound onset
169.041	0	169042	STI007	5	---
169.041	0	169042	Trigger	64	Localiser Sound onset
175.664	0	175665	STI101	64	Localiser Sound onset
175.664	0	175665	STI007	5	---
175.664	0	175665	Trigger	64	Localiser Sound onset
182.311	0	182312	STI101	64	Localiser Sound onset
182.311	0	182312	STI007	5	---
182.311	0	182312	Trigger	64	Localiser Sound onset
189.1	0	189101	STI101	64	Localiser Sound onset
189.1	0	189101	STI007	5	---
189.1	0	189101	Trigger	64	Localiser Sound onset
190.704	0	190705	STI101	5888	---
191.188	0	191189	STI101	6144	---
191.604	0	191605	STI101	5888	---
195.706	0	195707	STI101	64	Localiser Sound onset
195.706	0	195707	STI007	5	---
195.706	0	195707	Trigger	64	Localiser Sound onset
198.461	0	198462	STI101	5888	---
202.344	0	202345	STI101	64	Localiser Sound onset
202.344	0	202345	STI007	5	---
202.344	0	202345	Trigger	64	Localiser Sound onset
209.075	0	209076	STI101	64	Localiser Sound onset
209.075	0	209076	STI007	5	---
209.075	0	209076	Trigger	64	Localiser Sound onset
215.789	0	215790	STI101	64	Localiser Sound onset
215.789	0	215790	STI007	5	---
215.789	0	215790	Trigger	64	Localiser Sound onset
222.562	0	222563	STI101	64	Localiser Sound onset
222.562	0	222563	STI007	5	---
222.562	0	222563	Trigger	64	Localiser Sound onset
229.284	0	229285	STI101	64	Localiser Sound onset
229.284	0	229285	STI007	5	---
229.284	0	229285	Trigger	64	Localiser Sound onset
235.856	0	235857	STI101	64	Localiser Sound onset
235.856	0	235857	STI007	5	---
235.856	0	235857	Trigger	64	Localiser Sound onset
242.578	0	242579	STI101	64	Localiser Sound onset
242.578	0	242579	STI007	5	---
242.578	0	242579	Trigger	64	Localiser Sound onset
249.309	0	249310	STI101	64	Localiser Sound onset
249.309	0	249310	STI007	5	---
249.309	0	249310	Trigger	64	Localiser Sound onset
256.04	0	256041	STI101	64	Localiser Sound onset
256.04	0	256041	STI007	5	---
256.04	0	256041	Trigger	64	Localiser Sound onset
262.754	0	262755	STI101	64	Localiser Sound onset
262.754	0	262755	STI007	5	---
262.754	0	262755	Trigger	64	Localiser Sound onset
269.426	0	269427	STI101	64	Localiser Sound onset
269.426	0	269427	STI007	5	---
269.426	0	269427	Trigger	64	Localiser Sound onset
276.082	0	276083	STI101	64	Localiser Sound onset
276.082	0	276083	STI007	5	---
276.082	0	276083	Trigger	64	Localiser Sound onset
278.241	0	278242	STI101	5888	---
280.589	0	280590	STI101	6144	---
282.712	0	282713	STI101	64	Localiser Sound onset
282.712	0	282713	STI007	5	---
282.712	0	282713	Trigger	64	Localiser Sound onset
289.426	0	289427	STI101	64	Localiser Sound onset
289.426	0	289427	STI007	5	---
289.426	0	289427	Trigger	64	Localiser Sound onset
296.099	0	296100	STI101	64	Localiser Sound onset
296.099	0	296100	STI007	5	---
296.099	0	296100	Trigger	64	Localiser Sound onset
302.863	0	302864	STI101	64	Localiser Sound onset
302.863	0	302864	STI007	5	---
302.863	0	302864	Trigger	64	Localiser Sound onset
309.618	0	309619	STI101	64	Localiser Sound onset
309.618	0	309619	STI007	5	---
309.618	0	309619	Trigger	64	Localiser Sound onset
316.549	0	316550	STI101	64	Localiser Sound onset
316.549	0	316550	STI007	5	---
316.549	0	316550	Trigger	64	Localiser Sound onset
323.188	0	323189	STI101	64	Localiser Sound onset
323.188	0	323189	STI007	5	---
323.188	0	323189	Trigger	64	Localiser Sound onset
329.769	0	329770	STI101	64	Localiser Sound onset
329.769	0	329770	STI007	5	---
329.769	0	329770	Trigger	64	Localiser Sound onset
336.441	0	336442	STI101	64	Localiser Sound onset
336.441	0	336442	STI007	5	---
336.441	0	336442	Trigger	64	Localiser Sound onset
343.063	0	343064	STI101	64	Localiser Sound onset
343.063	0	343064	STI007	5	---
343.063	0	343064	Trigger	64	Localiser Sound onset
349.744	0	349745	STI101	64	Localiser Sound onset
349.744	0	349745	STI007	5	---
349.744	0	349745	Trigger	64	Localiser Sound onset
