onset	duration	sample	type	value	event
11.8	0	11801	STI101	5632	---
20.416	0	20417	STI101	5632	---
22.861	0	22862	STI101	1	Movie onset
22.861	0	22862	STI001	5	---
22.861	0	22862	Trigger	1	Movie onset
31.289	0	31290	STI101	5888	---
36.815	0	36816	STI101	1	Movie onset
36.815	0	36816	STI001	5	---
36.815	0	36816	Trigger	1	Movie onset
42.494	0	42495	STI101	5888	---
47.907	0	47908	STI101	1	Movie onset
47.907	0	47908	STI001	5	---
47.907	0	47908	Trigger	1	Movie onset
56.936	0	56937	STI101	6400	---
58.422	0	58423	STI101	6400	---
60.805	0	60806	STI101	6400	---
63.525	0	63526	STI101	6400	---
65.93	0	65931	STI101	6400	---
69.131	0	69132	STI101	5888	---
74.713	0	74714	STI101	1	Movie onset
74.713	0	74714	STI001	5	---
74.713	0	74714	Trigger	1	Movie onset
83.722	0	83723	STI101	5888	---
89.225	0	89226	STI101	1	Movie onset
89.225	0	89226	STI001	5	---
89.225	0	89226	Trigger	1	Movie onset
95.859	0	95860	STI101	5888	---
101.327	0	101328	STI101	1	Movie onset
101.327	0	101328	STI001	5	---
101.327	0	101328	Trigger	1	Movie onset
112.459	0	112460	STI101	5888	---
117.85	0	117851	STI101	1	Movie onset
117.85	0	117851	STI001	5	---
117.85	0	117851	Trigger	1	Movie onset
132.257	0	132258	STI101	6400	---
135.543	0	135544	STI101	6400	---
142.729	0	142730	STI101	6400	---
143.885	0	143886	STI101	6400	---
144.497	0	144498	STI101	6400	---
144.882	0	144883	STI101	6400	---
145.181	0	145182	STI101	6400	---
149.544	0	149545	STI101	6400	---
149.943	0	149944	STI101	6400	---
150.272	0	150273	STI101	6400	---
150.499	0	150500	STI101	6400	---
150.974	0	150975	STI101	6400	---
152.701	0	152702	STI101	5888	---
158.292	0	158293	STI101	1	Movie onset
158.292	0	158293	STI001	5	---
158.292	0	158293	Trigger	1	Movie onset
164.033	0	164034	STI101	6400	---
164.642	0	164643	STI101	6400	---
167.374	0	167375	STI101	6400	---
167.75	0	167751	STI101	6400	---
172.456	0	172457	STI101	6400	---
182.751	0	182752	STI101	6144	---
188.267	0	188268	STI101	1	Movie onset
188.267	0	188268	STI001	5	---
188.267	0	188268	Trigger	1	Movie onset
193.943	0	193944	STI101	6144	---
199.452	0	199453	STI101	1	Movie onset
199.452	0	199453	STI001	5	---
199.452	0	199453	Trigger	1	Movie onset
206.065	0	206066	STI101	6144	---
211.595	0	211596	STI101	1	Movie onset
211.595	0	211596	STI001	5	---
211.595	0	211596	Trigger	1	Movie onset
240.482	0	240483	STI101	6144	---
245.949	0	245950	STI101	1	Movie onset
245.949	0	245950	STI001	5	---
245.949	0	245950	Trigger	1	Movie onset
262.18	0	262181	STI101	5888	---
267.643	0	267644	STI101	1	Movie onset
267.643	0	267644	STI001	5	---
267.643	0	267644	Trigger	1	Movie onset
324.773	0	324774	STI101	5888	---
330.187	0	330188	STI101	1	Movie onset
330.187	0	330188	STI001	5	---
330.187	0	330188	Trigger	1	Movie onset
337.854	0	337855	STI101	6144	---
343.307	0	343308	STI101	1	Movie onset
343.307	0	343308	STI001	5	---
343.307	0	343308	Trigger	1	Movie onset
399.094	0	399095	STI101	6144	---
404.675	0	404676	STI101	1	Movie onset
404.675	0	404676	STI001	5	---
404.675	0	404676	Trigger	1	Movie onset
410.577	0	410578	STI101	6144	---
416.001	0	416002	STI101	1	Movie onset
416.001	0	416002	STI001	5	---
416.001	0	416002	Trigger	1	Movie onset
460.3	0	460301	STI101	5888	---
465.735	0	465736	STI101	1	Movie onset
465.735	0	465736	STI001	5	---
465.735	0	465736	Trigger	1	Movie onset
482.503	0	482504	STI101	5888	---
486.666	0	486667	STI101	5888	---
487.685	0	487686	STI101	5888	---
489.479	0	489480	STI101	5632	---
492.478	0	492479	STI101	6144	---
493.656	0	493657	STI101	5888	---
494.926	0	494927	STI101	5888	---
497.46	0	497461	STI101	6144	---
498.972	0	498973	STI101	6144	---
500.269	0	500270	STI101	5888	---
501.66	0	501661	STI101	5888	---
502.805	0	502806	STI101	5888	---
504.052	0	504053	STI101	5888	---
506.396	0	506397	STI101	6144	---
507.619	0	507620	STI101	5888	---
508.904	0	508905	STI101	6144	---
511.533	0	511534	STI101	6144	---
513.325	0	513326	STI101	6144	---
