onset	duration	sample	type	value	event
9.696	0	9697	STI101	5632	---
12.093	0	12094	STI101	5632	---
16.108	0	16109	STI101	5632	---
18.575	0	18576	STI101	1	Movie onset
18.575	0	18576	STI001	5	---
18.575	0	18576	Trigger	1	Movie onset
24.995	0	24996	STI101	6144	---
30.619	0	30620	STI101	1	Movie onset
30.619	0	30620	STI001	5	---
30.619	0	30620	Trigger	1	Movie onset
36.469	0	36470	STI101	5888	---
41.912	0	41913	STI101	1	Movie onset
41.912	0	41913	STI001	5	---
41.912	0	41913	Trigger	1	Movie onset
47.865	0	47866	STI101	5888	---
53.421	0	53422	STI101	1	Movie onset
53.421	0	53422	STI001	5	---
53.421	0	53422	Trigger	1	Movie onset
63.086	0	63087	STI101	6144	---
68.426	0	68427	STI101	1	Movie onset
68.426	0	68427	STI001	5	---
68.426	0	68427	Trigger	1	Movie onset
75.836	0	75837	STI101	6144	---
81.42	0	81421	STI101	1	Movie onset
81.42	0	81421	STI001	5	---
81.42	0	81421	Trigger	1	Movie onset
88.703	0	88704	STI101	5888	---
94.231	0	94232	STI101	1	Movie onset
94.231	0	94232	STI001	5	---
94.231	0	94232	Trigger	1	Movie onset
102.769	0	102770	STI101	6144	---
108.226	0	108227	STI101	1	Movie onset
108.226	0	108227	STI001	5	---
108.226	0	108227	Trigger	1	Movie onset
116.524	0	116525	STI101	5888	---
122.054	0	122055	STI101	1	Movie onset
122.054	0	122055	STI001	5	---
122.054	0	122055	Trigger	1	Movie onset
129.017	0	129018	STI101	6144	---
134.515	0	134516	STI101	1	Movie onset
134.515	0	134516	STI001	5	---
134.515	0	134516	Trigger	1	Movie onset
145.999	0	146000	STI101	5888	---
151.471	0	151472	STI101	1	Movie onset
151.471	0	151472	STI001	5	---
151.471	0	151472	Trigger	1	Movie onset
160.645	0	160646	STI101	6144	---
166.2	0	166201	STI101	1	Movie onset
166.2	0	166201	STI001	5	---
166.2	0	166201	Trigger	1	Movie onset
174.068	0	174069	STI101	5888	---
179.628	0	179629	STI101	1	Movie onset
179.628	0	179629	STI001	5	---
179.628	0	179629	Trigger	1	Movie onset
186.469	0	186470	STI101	6144	---
191.863	0	191864	STI101	1	Movie onset
191.863	0	191864	STI001	5	---
191.863	0	191864	Trigger	1	Movie onset
199.603	0	199604	STI101	5888	---
205.191	0	205192	STI101	1	Movie onset
205.191	0	205192	STI001	5	---
205.191	0	205192	Trigger	1	Movie onset
227.464	0	227465	STI101	5888	---
232.89	0	232891	STI101	1	Movie onset
232.89	0	232891	STI001	5	---
232.89	0	232891	Trigger	1	Movie onset
242.616	0	242617	STI101	5888	---
247.977	0	247978	STI101	1	Movie onset
247.977	0	247978	STI001	5	---
247.977	0	247978	Trigger	1	Movie onset
254.312	0	254313	STI101	6144	---
259.846	0	259847	STI101	1	Movie onset
259.846	0	259847	STI001	5	---
259.846	0	259847	Trigger	1	Movie onset
266.319	0	266320	STI101	5888	---
268.52	0	268521	STI101	5632	---
271.514	0	271515	STI101	6144	---
272.769	0	272770	STI101	5888	---
273.835	0	273836	STI101	5888	---
275.092	0	275093	STI101	6144	---
276.366	0	276367	STI101	5888	---
277.986	0	277987	STI101	6144	---
279.137	0	279138	STI101	4096	---
279.138	0	279139	STI101	6144	---
280.278	0	280279	STI101	6144	---
281.227	0	281228	STI101	6144	---
282.205	0	282206	STI101	6144	---
283.213	0	283214	STI101	6144	---
284.298	0	284299	STI101	5888	---
285.402	0	285403	STI101	6144	---
287.738	0	287739	STI101	5888	---
289.05	0	289051	STI101	6144	---
290.419	0	290420	STI101	6144	---
291.586	0	291587	STI101	6144	---
293.194	0	293195	STI101	6144	---
295.102	0	295103	STI101	6144	---
296.157	0	296158	STI101	5888	---
297.751	0	297752	STI101	5632	---
298.734	0	298735	STI101	5632	---
300.605	0	300606	STI101	2	Cue onset
300.605	0	300606	STI002	5	---
300.605	0	300606	Trigger	2	Cue onset
305.872	0	305873	STI101	5888	---
305.873	0	305874	STI101	5892	---
305.873	0	305874	STI003	5	---
305.873	0	305874	Trigger	4	Sound1 onset
311.114	0	311115	STI101	6144	---
311.116	0	311117	STI101	6152	---
311.116	0	311117	STI004	5	---
311.116	0	311117	Trigger	8	Sound2 onset
316.232	0	316233	STI101	16	Probe response
316.232	0	316233	STI005	5	---
316.232	0	316233	Trigger	16	Probe response
318.478	0	318479	STI101	5888	---
320.138	0	320139	STI101	2	Cue onset
320.138	0	320139	STI002	5	---
320.138	0	320139	Trigger	2	Cue onset
325.922	0	325923	STI101	5888	---
325.924	0	325925	STI101	5892	---
325.924	0	325925	STI003	5	---
325.924	0	325925	Trigger	4	Sound1 onset
331.239	0	331240	STI101	6144	---
331.241	0	331242	STI101	6152	---
331.241	0	331242	STI004	5	---
331.241	0	331242	Trigger	8	Sound2 onset
336.357	0	336358	STI101	16	Probe response
336.357	0	336358	STI005	5	---
336.357	0	336358	Trigger	16	Probe response
339.45	0	339451	STI101	5888	---
341.081	0	341082	STI101	2	Cue onset
341.081	0	341082	STI002	5	---
341.081	0	341082	Trigger	2	Cue onset
346.411	0	346412	STI101	5888	---
346.412	0	346413	STI101	5892	---
346.412	0	346413	STI003	5	---
346.412	0	346413	Trigger	4	Sound1 onset
351.631	0	351632	STI101	6144	---
351.633	0	351634	STI101	6152	---
351.633	0	351634	STI004	5	---
351.633	0	351634	Trigger	8	Sound2 onset
356.749	0	356750	STI101	16	Probe response
356.749	0	356750	STI005	5	---
356.749	0	356750	Trigger	16	Probe response
359.385	0	359386	STI101	6144	---
361.048	0	361049	STI101	2	Cue onset
361.048	0	361049	STI002	5	---
361.048	0	361049	Trigger	2	Cue onset
366.342	0	366343	STI101	5888	---
366.344	0	366345	STI101	5892	---
366.344	0	366345	STI003	5	---
366.344	0	366345	Trigger	4	Sound1 onset
371.616	0	371617	STI101	6144	---
371.617	0	371618	STI101	6152	---
371.617	0	371618	STI004	5	---
371.617	0	371618	Trigger	8	Sound2 onset
376.732	0	376733	STI101	16	Probe response
376.732	0	376733	STI005	5	---
376.732	0	376733	Trigger	16	Probe response
377.68	0	377681	STI101	6144	---
379.463	0	379464	STI101	2	Cue onset
379.463	0	379464	STI002	5	---
379.463	0	379464	Trigger	2	Cue onset
384.879	0	384880	STI101	5888	---
384.88	0	384881	STI101	5892	---
384.88	0	384881	STI003	5	---
384.88	0	384881	Trigger	4	Sound1 onset
390.483	0	390484	STI101	6144	---
390.485	0	390486	STI101	6152	---
390.485	0	390486	STI004	5	---
390.485	0	390486	Trigger	8	Sound2 onset
395.6	0	395601	STI101	16	Probe response
395.6	0	395601	STI005	5	---
395.6	0	395601	Trigger	16	Probe response
398.596	0	398597	STI101	6144	---
400.373	0	400374	STI101	2	Cue onset
400.373	0	400374	STI002	5	---
400.373	0	400374	Trigger	2	Cue onset
406.335	0	406336	STI101	5888	---
406.337	0	406338	STI101	5892	---
406.337	0	406338	STI003	5	---
406.337	0	406338	Trigger	4	Sound1 onset
411.662	0	411663	STI101	6144	---
411.664	0	411665	STI101	6152	---
411.664	0	411665	STI004	5	---
411.664	0	411665	Trigger	8	Sound2 onset
416.779	0	416780	STI101	16	Probe response
416.779	0	416780	STI005	5	---
416.779	0	416780	Trigger	16	Probe response
421.333	0	421334	STI101	6144	---
423.025	0	423026	STI101	2	Cue onset
423.025	0	423026	STI002	5	---
423.025	0	423026	Trigger	2	Cue onset
428.49	0	428491	STI101	5888	---
428.491	0	428492	STI101	5892	---
428.491	0	428492	STI003	5	---
428.491	0	428492	Trigger	4	Sound1 onset
428.5	0	428501	STI101	7940	---
433.836	0	433837	STI101	6144	---
433.838	0	433839	STI101	6152	---
433.838	0	433839	STI004	5	---
433.838	0	433839	Trigger	8	Sound2 onset
438.953	0	438954	STI101	16	Probe response
438.953	0	438954	STI005	5	---
438.953	0	438954	Trigger	16	Probe response
445.764	0	445765	STI101	5888	---
447.421	0	447422	STI101	2	Cue onset
447.421	0	447422	STI002	5	---
447.421	0	447422	Trigger	2	Cue onset
453.091	0	453092	STI101	5888	---
453.093	0	453094	STI101	5892	---
453.093	0	453094	STI003	5	---
453.093	0	453094	Trigger	4	Sound1 onset
458.622	0	458623	STI101	6144	---
458.624	0	458625	STI101	6152	---
458.624	0	458625	STI004	5	---
458.624	0	458625	Trigger	8	Sound2 onset
463.74	0	463741	STI101	16	Probe response
463.74	0	463741	STI005	5	---
463.74	0	463741	Trigger	16	Probe response
469.392	0	469393	STI101	5888	---
471.074	0	471075	STI101	2	Cue onset
471.074	0	471075	STI002	5	---
471.074	0	471075	Trigger	2	Cue onset
476.391	0	476392	STI101	5888	---
476.393	0	476394	STI101	5892	---
476.393	0	476394	STI003	5	---
476.393	0	476394	Trigger	4	Sound1 onset
481.591	0	481592	STI101	6144	---
481.592	0	481593	STI101	6152	---
481.592	0	481593	STI004	5	---
481.592	0	481593	Trigger	8	Sound2 onset
486.708	0	486709	STI101	16	Probe response
486.708	0	486709	STI005	5	---
486.708	0	486709	Trigger	16	Probe response
489.947	0	489948	STI101	6144	---
491.617	0	491618	STI101	2	Cue onset
491.617	0	491618	STI002	5	---
491.617	0	491618	Trigger	2	Cue onset
497.176	0	497177	STI101	5888	---
497.177	0	497178	STI101	5892	---
497.177	0	497178	STI003	5	---
497.177	0	497178	Trigger	4	Sound1 onset
502.743	0	502744	STI101	6144	---
502.745	0	502746	STI101	6152	---
502.745	0	502746	STI004	5	---
502.745	0	502746	Trigger	8	Sound2 onset
507.86	0	507861	STI101	16	Probe response
507.86	0	507861	STI005	5	---
507.86	0	507861	Trigger	16	Probe response
510.822	0	510823	STI101	6144	---
512.609	0	512610	STI101	2	Cue onset
512.609	0	512610	STI002	5	---
512.609	0	512610	Trigger	2	Cue onset
517.985	0	517986	STI101	5888	---
517.986	0	517987	STI101	5892	---
517.986	0	517987	STI003	5	---
517.986	0	517987	Trigger	4	Sound1 onset
523.502	0	523503	STI101	6144	---
523.504	0	523505	STI101	6152	---
523.504	0	523505	STI004	5	---
523.504	0	523505	Trigger	8	Sound2 onset
528.619	0	528620	STI101	16	Probe response
528.619	0	528620	STI005	5	---
528.619	0	528620	Trigger	16	Probe response
531.322	0	531323	STI101	6144	---
533.001	0	533002	STI101	2	Cue onset
533.001	0	533002	STI002	5	---
533.001	0	533002	Trigger	2	Cue onset
538.429	0	538430	STI101	5888	---
538.431	0	538432	STI101	5892	---
538.431	0	538432	STI003	5	---
538.431	0	538432	Trigger	4	Sound1 onset
543.714	0	543715	STI101	6144	---
543.716	0	543717	STI101	6152	---
543.716	0	543717	STI004	5	---
543.716	0	543717	Trigger	8	Sound2 onset
548.832	0	548833	STI101	16	Probe response
548.832	0	548833	STI005	5	---
548.832	0	548833	Trigger	16	Probe response
550.722	0	550723	STI101	5888	---
552.393	0	552394	STI101	2	Cue onset
552.393	0	552394	STI002	5	---
552.393	0	552394	Trigger	2	Cue onset
557.856	0	557857	STI101	5888	---
557.858	0	557859	STI101	5892	---
557.858	0	557859	STI003	5	---
557.858	0	557859	Trigger	4	Sound1 onset
563.122	0	563123	STI101	6144	---
563.124	0	563125	STI101	6152	---
563.124	0	563125	STI004	5	---
563.124	0	563125	Trigger	8	Sound2 onset
568.239	0	568240	STI101	16	Probe response
568.239	0	568240	STI005	5	---
568.239	0	568240	Trigger	16	Probe response
571.167	0	571168	STI101	6144	---
572.827	0	572828	STI101	2	Cue onset
572.827	0	572828	STI002	5	---
572.827	0	572828	Trigger	2	Cue onset
578.433	0	578434	STI101	5888	---
578.435	0	578436	STI101	5892	---
578.435	0	578436	STI003	5	---
578.435	0	578436	Trigger	4	Sound1 onset
584.059	0	584060	STI101	6144	---
584.061	0	584062	STI101	6152	---
584.061	0	584062	STI004	5	---
584.061	0	584062	Trigger	8	Sound2 onset
589.177	0	589178	STI101	16	Probe response
589.177	0	589178	STI005	5	---
589.177	0	589178	Trigger	16	Probe response
590.432	0	590433	STI101	6144	---
592.076	0	592077	STI101	2	Cue onset
592.076	0	592077	STI002	5	---
592.076	0	592077	Trigger	2	Cue onset
597.426	0	597427	STI101	5888	---
597.428	0	597429	STI101	5892	---
597.428	0	597429	STI003	5	---
597.428	0	597429	Trigger	4	Sound1 onset
602.762	0	602763	STI101	6144	---
602.764	0	602765	STI101	6152	---
602.764	0	602765	STI004	5	---
602.764	0	602765	Trigger	8	Sound2 onset
607.881	0	607882	STI101	16	Probe response
607.881	0	607882	STI005	5	---
607.881	0	607882	Trigger	16	Probe response
610.369	0	610370	STI101	5888	---
612.118	0	612119	STI101	2	Cue onset
612.118	0	612119	STI002	5	---
612.118	0	612119	Trigger	2	Cue onset
617.492	0	617493	STI101	5888	---
617.494	0	617495	STI101	5892	---
617.494	0	617495	STI003	5	---
617.494	0	617495	Trigger	4	Sound1 onset
622.898	0	622899	STI101	6144	---
622.9	0	622901	STI101	6152	---
622.9	0	622901	STI004	5	---
622.9	0	622901	Trigger	8	Sound2 onset
628.016	0	628017	STI101	16	Probe response
628.016	0	628017	STI005	5	---
628.016	0	628017	Trigger	16	Probe response
629.435	0	629436	STI101	5888	---
631.101	0	631102	STI101	2	Cue onset
631.101	0	631102	STI002	5	---
631.101	0	631102	Trigger	2	Cue onset
636.435	0	636436	STI101	5888	---
636.437	0	636438	STI101	5892	---
636.437	0	636438	STI003	5	---
636.437	0	636438	Trigger	4	Sound1 onset
641.667	0	641668	STI101	6144	---
641.669	0	641670	STI101	6152	---
641.669	0	641670	STI004	5	---
641.669	0	641670	Trigger	8	Sound2 onset
646.785	0	646786	STI101	16	Probe response
646.785	0	646786	STI005	5	---
646.785	0	646786	Trigger	16	Probe response
649.369	0	649370	STI101	5888	---
651.076	0	651077	STI101	2	Cue onset
651.076	0	651077	STI002	5	---
651.076	0	651077	Trigger	2	Cue onset
656.394	0	656395	STI101	5888	---
656.395	0	656396	STI101	5892	---
656.395	0	656396	STI003	5	---
656.395	0	656396	Trigger	4	Sound1 onset
661.75	0	661751	STI101	6144	---
