onset	duration	sample	type	value	event
18.387	0	18388	STI101	5632	---
43.16	0	43161	STI101	5632	---
45.634	0	45635	STI101	1	Movie onset
45.634	0	45635	STI001	5	---
45.634	0	45635	Trigger	1	Movie onset
51.317	0	51318	STI101	5888	---
56.802	0	56803	STI101	1	Movie onset
56.802	0	56803	STI001	5	---
56.802	0	56803	Trigger	1	Movie onset
62.954	0	62955	STI101	5888	---
68.37	0	68371	STI101	1	Movie onset
68.37	0	68371	STI001	5	---
68.37	0	68371	Trigger	1	Movie onset
75.302	0	75303	STI101	5888	---
80.872	0	80873	STI101	1	Movie onset
80.872	0	80873	STI001	5	---
80.872	0	80873	Trigger	1	Movie onset
86.451	0	86452	STI101	5888	---
91.881	0	91882	STI101	1	Movie onset
91.881	0	91882	STI001	5	---
91.881	0	91882	Trigger	1	Movie onset
98.306	0	98307	STI101	5888	---
103.75	0	103751	STI101	1	Movie onset
103.75	0	103751	STI001	5	---
103.75	0	103751	Trigger	1	Movie onset
110.635	0	110636	STI101	5888	---
116.043	0	116044	STI101	1	Movie onset
116.043	0	116044	STI001	5	---
116.043	0	116044	Trigger	1	Movie onset
121.824	0	121825	STI101	5888	---
127.211	0	127212	STI101	1	Movie onset
127.211	0	127212	STI001	5	---
127.211	0	127212	Trigger	1	Movie onset
133.262	0	133263	STI101	5888	---
138.663	0	138664	STI101	1	Movie onset
138.663	0	138664	STI001	5	---
138.663	0	138664	Trigger	1	Movie onset
145.34	0	145341	STI101	5888	---
150.94	0	150941	STI101	1	Movie onset
150.94	0	150941	STI001	5	---
150.94	0	150941	Trigger	1	Movie onset
156.862	0	156863	STI101	5888	---
162.474	0	162475	STI101	1	Movie onset
162.474	0	162475	STI001	5	---
162.474	0	162475	Trigger	1	Movie onset
168.065	0	168066	STI101	5888	---
173.525	0	173526	STI101	1	Movie onset
173.525	0	173526	STI001	5	---
173.525	0	173526	Trigger	1	Movie onset
180.764	0	180765	STI101	5888	---
190	0	190001	STI101	5632	---
195.035	0	195036	STI101	5888	---
197.887	0	197888	STI101	6144	---
200.21	0	200211	STI101	6144	---
201.733	0	201734	STI101	5888	---
203.612	0	203613	STI101	5888	---
205.981	0	205982	STI101	6144	---
207.735	0	207736	STI101	5888	---
209.31	0	209311	STI101	5888	---
211.588	0	211589	STI101	5888	---
215.188	0	215189	STI101	6144	---
217.074	0	217075	STI101	5888	---
229.209	0	229210	STI101	6144	---
230.571	0	230572	STI101	5888	---
232.519	0	232520	STI101	6144	---
235.091	0	235092	STI101	5888	---
238.309	0	238310	STI101	5888	---
240.16	0	240161	STI101	6144	---
243.035	0	243036	STI101	5888	---
244.881	0	244882	STI101	5888	---
246.517	0	246518	STI101	5888	---
251.339	0	251340	STI101	5632	---
256.088	0	256089	STI101	5632	---
257.847	0	257848	STI101	2	Cue onset
257.847	0	257848	STI002	5	---
257.847	0	257848	Trigger	2	Cue onset
264.431	0	264432	STI101	5888	---
264.433	0	264434	STI101	5892	---
264.433	0	264434	STI003	5	---
264.433	0	264434	Trigger	4	Sound1 onset
270.788	0	270789	STI101	6144	---
270.79	0	270791	STI101	6152	---
270.79	0	270791	STI004	5	---
270.79	0	270791	Trigger	8	Sound2 onset
275.906	0	275907	STI101	16	Probe response
275.906	0	275907	STI005	5	---
275.906	0	275907	Trigger	16	Probe response
277.498	0	277499	STI101	6144	---
279.248	0	279249	STI101	2	Cue onset
279.248	0	279249	STI002	5	---
279.248	0	279249	Trigger	2	Cue onset
287.401	0	287402	STI101	5888	---
287.402	0	287403	STI101	5892	---
287.402	0	287403	STI003	5	---
287.402	0	287403	Trigger	4	Sound1 onset
293.456	0	293457	STI101	6144	---
293.457	0	293458	STI101	6152	---
293.457	0	293458	STI004	5	---
293.457	0	293458	Trigger	8	Sound2 onset
298.573	0	298574	STI101	16	Probe response
298.573	0	298574	STI005	5	---
298.573	0	298574	Trigger	16	Probe response
299.625	0	299626	STI101	5888	---
301.25	0	301251	STI101	2	Cue onset
301.25	0	301251	STI002	5	---
301.25	0	301251	Trigger	2	Cue onset
308.249	0	308250	STI101	5888	---
308.251	0	308252	STI101	5892	---
308.251	0	308252	STI003	5	---
308.251	0	308252	Trigger	4	Sound1 onset
315.06	0	315061	STI101	6144	---
315.062	0	315063	STI101	6152	---
315.062	0	315063	STI004	5	---
315.062	0	315063	Trigger	8	Sound2 onset
320.177	0	320178	STI101	16	Probe response
320.177	0	320178	STI005	5	---
320.177	0	320178	Trigger	16	Probe response
321.297	0	321298	STI101	6144	---
323.135	0	323136	STI101	2	Cue onset
323.135	0	323136	STI002	5	---
323.135	0	323136	Trigger	2	Cue onset
329.073	0	329074	STI101	5888	---
329.075	0	329076	STI101	5892	---
329.075	0	329076	STI003	5	---
329.075	0	329076	Trigger	4	Sound1 onset
334.49	0	334491	STI101	6144	---
334.491	0	334492	STI101	6152	---
334.491	0	334492	STI004	5	---
334.491	0	334492	Trigger	8	Sound2 onset
339.607	0	339608	STI101	16	Probe response
339.607	0	339608	STI005	5	---
339.607	0	339608	Trigger	16	Probe response
343.804	0	343805	STI101	5888	---
345.596	0	345597	STI101	2	Cue onset
345.596	0	345597	STI002	5	---
345.596	0	345597	Trigger	2	Cue onset
352.003	0	352004	STI101	5888	---
352.004	0	352005	STI101	5892	---
352.004	0	352005	STI003	5	---
352.004	0	352005	Trigger	4	Sound1 onset
357.501	0	357502	STI101	6144	---
357.502	0	357503	STI101	6152	---
357.502	0	357503	STI004	5	---
357.502	0	357503	Trigger	8	Sound2 onset
362.618	0	362619	STI101	16	Probe response
362.618	0	362619	STI005	5	---
362.618	0	362619	Trigger	16	Probe response
363.143	0	363144	STI101	6144	---
364.77	0	364771	STI101	2	Cue onset
