onset	duration	sample	type	value	event
14.738	0	14739	STI101	5632	---
18.021	0	18022	STI101	5632	---
23.62	0	23621	STI101	5632	---
26.209	0	26210	STI101	1	Movie onset
26.209	0	26210	STI001	5	---
26.209	0	26210	Trigger	1	Movie onset
32.131	0	32132	STI101	5888	---
37.618	0	37619	STI101	1	Movie onset
37.618	0	37619	STI001	5	---
37.618	0	37619	Trigger	1	Movie onset
43.68	0	43681	STI101	5888	---
49.437	0	49438	STI101	1	Movie onset
49.437	0	49438	STI001	5	---
49.437	0	49438	Trigger	1	Movie onset
56.116	0	56117	STI101	5888	---
61.622	0	61623	STI101	1	Movie onset
61.622	0	61623	STI001	5	---
61.622	0	61623	Trigger	1	Movie onset
67.996	0	67997	STI101	5888	---
73.515	0	73516	STI101	1	Movie onset
73.515	0	73516	STI001	5	---
73.515	0	73516	Trigger	1	Movie onset
79.538	0	79539	STI101	5888	---
85.042	0	85043	STI101	1	Movie onset
85.042	0	85043	STI001	5	---
85.042	0	85043	Trigger	1	Movie onset
93.368	0	93369	STI101	5888	---
98.862	0	98863	STI101	1	Movie onset
98.862	0	98863	STI001	5	---
98.862	0	98863	Trigger	1	Movie onset
107.884	0	107885	STI101	5888	---
113.599	0	113600	STI101	1	Movie onset
113.599	0	113600	STI001	5	---
113.599	0	113600	Trigger	1	Movie onset
121.951	0	121952	STI101	5888	---
127.428	0	127429	STI101	1	Movie onset
127.428	0	127429	STI001	5	---
127.428	0	127429	Trigger	1	Movie onset
135.043	0	135044	STI101	6144	---
140.63	0	140631	STI101	1	Movie onset
140.63	0	140631	STI001	5	---
140.63	0	140631	Trigger	1	Movie onset
151.819	0	151820	STI101	5888	---
157.345	0	157346	STI101	1	Movie onset
157.345	0	157346	STI001	5	---
157.345	0	157346	Trigger	1	Movie onset
167.737	0	167738	STI101	5888	---
173.483	0	173484	STI101	1	Movie onset
173.483	0	173484	STI001	5	---
173.483	0	173484	Trigger	1	Movie onset
181.32	0	181321	STI101	6144	---
186.928	0	186929	STI101	1	Movie onset
186.928	0	186929	STI001	5	---
186.928	0	186929	Trigger	1	Movie onset
195.24	0	195241	STI101	6144	---
200.89	0	200891	STI101	1	Movie onset
200.89	0	200891	STI001	5	---
200.89	0	200891	Trigger	1	Movie onset
206.42	0	206421	STI101	5888	---
211.949	0	211950	STI101	1	Movie onset
211.949	0	211950	STI001	5	---
211.949	0	211950	Trigger	1	Movie onset
218.912	0	218913	STI101	5888	---
224.585	0	224586	STI101	1	Movie onset
224.585	0	224586	STI001	5	---
224.585	0	224586	Trigger	1	Movie onset
230.662	0	230663	STI101	5888	---
233.151	0	233152	STI101	5632	---
235.941	0	235942	STI101	6144	---
236.977	0	236978	STI101	5888	---
237.985	0	237986	STI101	5888	---
239.061	0	239062	STI101	6144	---
240.247	0	240248	STI101	6144	---
241.342	0	241343	STI101	6144	---
242.434	0	242435	STI101	6144	---
243.523	0	243524	STI101	6144	---
244.573	0	244574	STI101	5888	---
245.585	0	245586	STI101	5888	---
246.663	0	246664	STI101	5888	---
248.14	0	248141	STI101	6144	---
249.288	0	249289	STI101	6144	---
250.43	0	250431	STI101	6144	---
251.502	0	251503	STI101	6144	---
252.571	0	252572	STI101	6144	---
253.676	0	253677	STI101	5888	---
254.936	0	254937	STI101	6144	---
255.982	0	255983	STI101	6144	---
257.031	0	257032	STI101	6144	---
261.713	0	261714	STI101	5632	---
263.067	0	263068	STI101	5632	---
264.669	0	264670	STI101	2	Cue onset
264.669	0	264670	STI002	5	---
264.669	0	264670	Trigger	2	Cue onset
270.389	0	270390	STI101	5888	---
270.391	0	270392	STI101	5892	---
270.391	0	270392	STI003	5	---
270.391	0	270392	Trigger	4	Sound1 onset
275.97	0	275971	STI101	6144	---
275.972	0	275973	STI101	6152	---
275.972	0	275973	STI004	5	---
275.972	0	275973	Trigger	8	Sound2 onset
281.088	0	281089	STI101	16	Probe response
281.088	0	281089	STI005	5	---
281.088	0	281089	Trigger	16	Probe response
281.603	0	281604	STI101	6144	---
283.209	0	283210	STI101	2	Cue onset
283.209	0	283210	STI002	5	---
283.209	0	283210	Trigger	2	Cue onset
288.564	0	288565	STI101	5888	---
288.566	0	288567	STI101	5892	---
288.566	0	288567	STI003	5	---
288.566	0	288567	Trigger	4	Sound1 onset
293.853	0	293854	STI101	6144	---
293.854	0	293855	STI101	6152	---
293.854	0	293855	STI004	5	---
293.854	0	293855	Trigger	8	Sound2 onset
298.119	0	298120	STI101	6144	---
298.97	0	298971	STI101	16	Probe response
298.97	0	298971	STI005	5	---
298.97	0	298971	Trigger	16	Probe response
299.663	0	299664	STI101	5888	---
301.291	0	301292	STI101	2	Cue onset
301.291	0	301292	STI002	5	---
301.291	0	301292	Trigger	2	Cue onset
303.309	0	303310	STI101	6144	---
304.665	0	304666	STI101	5888	---
306.649	0	306650	STI101	5888	---
306.651	0	306652	STI101	5892	---
306.651	0	306652	STI003	5	---
306.651	0	306652	Trigger	4	Sound1 onset
311.848	0	311849	STI101	6144	---
311.85	0	311851	STI101	6152	---
