onset	duration	sample	type	value	event
21.479	0	21480	STI101	5632	---
23.237	0	23238	STI101	5632	---
44.564	0	44565	STI101	5632	---
47.275	0	47276	STI101	1	Movie onset
47.275	0	47276	STI001	5	---
47.275	0	47276	Trigger	1	Movie onset
55.599	0	55600	STI101	5888	---
61.379	0	61380	STI101	1	Movie onset
61.379	0	61380	STI001	5	---
61.379	0	61380	Trigger	1	Movie onset
76.671	0	76672	STI101	6144	---
82.388	0	82389	STI101	1	Movie onset
82.388	0	82389	STI001	5	---
82.388	0	82389	Trigger	1	Movie onset
94.558	0	94559	STI101	6144	---
100.203	0	100204	STI101	1	Movie onset
100.203	0	100204	STI001	5	---
100.203	0	100204	Trigger	1	Movie onset
110.48	0	110481	STI101	5888	---
116.05	0	116051	STI101	1	Movie onset
116.05	0	116051	STI001	5	---
116.05	0	116051	Trigger	1	Movie onset
130.065	0	130066	STI101	6144	---
135.808	0	135809	STI101	1	Movie onset
135.808	0	135809	STI001	5	---
135.808	0	135809	Trigger	1	Movie onset
151.826	0	151827	STI101	5888	---
157.326	0	157327	STI101	1	Movie onset
157.326	0	157327	STI001	5	---
157.326	0	157327	Trigger	1	Movie onset
164.998	0	164999	STI101	5888	---
170.521	0	170522	STI101	1	Movie onset
170.521	0	170522	STI001	5	---
170.521	0	170522	Trigger	1	Movie onset
182.06	0	182061	STI101	6144	---
187.677	0	187678	STI101	1	Movie onset
187.677	0	187678	STI001	5	---
187.677	0	187678	Trigger	1	Movie onset
196.101	0	196102	STI101	5888	---
201.747	0	201748	STI101	1	Movie onset
201.747	0	201748	STI001	5	---
201.747	0	201748	Trigger	1	Movie onset
210.437	0	210438	STI101	6144	---
215.951	0	215952	STI101	1	Movie onset
215.951	0	215952	STI001	5	---
215.951	0	215952	Trigger	1	Movie onset
224.065	0	224066	STI101	6144	---
229.663	0	229664	STI101	1	Movie onset
229.663	0	229664	STI001	5	---
229.663	0	229664	Trigger	1	Movie onset
240.715	0	240716	STI101	6144	---
