onset	duration	sample	type	value	event
7.146	0	7147	STI101	5632	---
16.132	0	16133	STI101	5632	---
29.118	0	29119	STI101	5632	---
35.736	0	35737	STI101	5120	---
35.737	0	35738	STI101	5632	---
41.021	0	41022	STI101	5888	---
51.235	0	51236	STI101	5632	---
63.062	0	63063	STI101	5632	---
65.589	0	65590	STI101	1	Movie onset
65.589	0	65590	STI001	5	---
65.589	0	65590	Trigger	1	Movie onset
74.064	0	74065	STI101	6144	---
79.492	0	79493	STI101	1	Movie onset
79.492	0	79493	STI001	5	---
79.492	0	79493	Trigger	1	Movie onset
84.853	0	84854	STI101	6144	---
90.227	0	90228	STI101	1	Movie onset
90.227	0	90228	STI001	5	---
90.227	0	90228	Trigger	1	Movie onset
95.554	0	95555	STI101	6144	---
101.094	0	101095	STI101	1	Movie onset
101.094	0	101095	STI001	5	---
101.094	0	101095	Trigger	1	Movie onset
108.161	0	108162	STI101	5888	---
113.738	0	113739	STI101	1	Movie onset
113.738	0	113739	STI001	5	---
113.738	0	113739	Trigger	1	Movie onset
119.176	0	119177	STI101	6144	---
124.597	0	124598	STI101	1	Movie onset
124.597	0	124598	STI001	5	---
124.597	0	124598	Trigger	1	Movie onset
130.574	0	130575	STI101	6144	---
135.94	0	135941	STI101	1	Movie onset
135.94	0	135941	STI001	5	---
135.94	0	135941	Trigger	1	Movie onset
141.509	0	141510	STI101	5888	---
146.941	0	146942	STI101	1	Movie onset
146.941	0	146942	STI001	5	---
146.941	0	146942	Trigger	1	Movie onset
153.668	0	153669	STI101	6144	---
159.076	0	159077	STI101	1	Movie onset
159.076	0	159077	STI001	5	---
159.076	0	159077	Trigger	1	Movie onset
164.394	0	164395	STI101	6144	---
169.844	0	169845	STI101	1	Movie onset
169.844	0	169845	STI001	5	---
169.844	0	169845	Trigger	1	Movie onset
175.443	0	175444	STI101	5888	---
180.953	0	180954	STI101	1	Movie onset
180.953	0	180954	STI001	5	---
180.953	0	180954	Trigger	1	Movie onset
186.836	0	186837	STI101	5888	---
192.196	0	192197	STI101	1	Movie onset
192.196	0	192197	STI001	5	---
192.196	0	192197	Trigger	1	Movie onset
199.213	0	199214	STI101	6144	---
204.815	0	204816	STI101	1	Movie onset
204.815	0	204816	STI001	5	---
204.815	0	204816	Trigger	1	Movie onset
210.301	0	210302	STI101	5888	---
215.791	0	215792	STI101	1	Movie onset
215.791	0	215792	STI001	5	---
215.791	0	215792	Trigger	1	Movie onset
221.424	0	221425	STI101	5888	---
226.842	0	226843	STI101	1	Movie onset
226.842	0	226843	STI001	5	---
226.842	0	226843	Trigger	1	Movie onset
232.396	0	232397	STI101	6144	---
237.876	0	237877	STI101	1	Movie onset
237.876	0	237877	STI001	5	---
237.876	0	237877	Trigger	1	Movie onset
243.423	0	243424	STI101	5888	---
248.869	0	248870	STI101	1	Movie onset
248.869	0	248870	STI001	5	---
248.869	0	248870	Trigger	1	Movie onset
254.492	0	254493	STI101	5888	---
259.936	0	259937	STI101	1	Movie onset
259.936	0	259937	STI001	5	---
259.936	0	259937	Trigger	1	Movie onset
265.525	0	265526	STI101	5888	---
270.862	0	270863	STI101	1	Movie onset
270.862	0	270863	STI001	5	---
270.862	0	270863	Trigger	1	Movie onset
277.226	0	277227	STI101	6144	---
282.772	0	282773	STI101	1	Movie onset
282.772	0	282773	STI001	5	---
282.772	0	282773	Trigger	1	Movie onset
288.319	0	288320	STI101	5888	---
293.69	0	293691	STI101	1	Movie onset
293.69	0	293691	STI001	5	---
293.69	0	293691	Trigger	1	Movie onset
299.358	0	299359	STI101	5888	---
304.699	0	304700	STI101	1	Movie onset
304.699	0	304700	STI001	5	---
304.699	0	304700	Trigger	1	Movie onset
310.229	0	310230	STI101	5888	---
315.617	0	315618	STI101	1	Movie onset
315.617	0	315618	STI001	5	---
315.617	0	315618	Trigger	1	Movie onset
322.352	0	322353	STI101	6144	---
327.802	0	327803	STI101	1	Movie onset
327.802	0	327803	STI001	5	---
327.802	0	327803	Trigger	1	Movie onset
333.496	0	333497	STI101	5888	---
338.978	0	338979	STI101	1	Movie onset
338.978	0	338979	STI001	5	---
338.978	0	338979	Trigger	1	Movie onset
344.337	0	344338	STI101	5888	---
349.779	0	349780	STI101	1	Movie onset
349.779	0	349780	STI001	5	---
349.779	0	349780	Trigger	1	Movie onset
356.378	0	356379	STI101	6144	---
361.981	0	361982	STI101	1	Movie onset
361.981	0	361982	STI001	5	---
361.981	0	361982	Trigger	1	Movie onset
367.488	0	367489	STI101	5888	---
372.873	0	372874	STI101	1	Movie onset
372.873	0	372874	STI001	5	---
372.873	0	372874	Trigger	1	Movie onset
378.391	0	378392	STI101	5888	---
381.435	0	381436	STI101	5632	---
384.281	0	384282	STI101	5888	---
385.553	0	385554	STI101	6144	---
386.808	0	386809	STI101	6144	---
388.021	0	388022	STI101	5888	---
389.11	0	389111	STI101	6144	---
390.297	0	390298	STI101	5888	---
391.788	0	391789	STI101	6144	---
392.949	0	392950	STI101	6144	---
394.313	0	394314	STI101	6144	---
395.369	0	395370	STI101	5888	---
396.746	0	396747	STI101	5888	---
397.897	0	397898	STI101	5888	---
399.035	0	399036	STI101	6144	---
400.413	0	400414	STI101	6144	---
401.628	0	401629	STI101	5888	---
402.805	0	402806	STI101	6144	---
403.895	0	403896	STI101	5888	---
405.079	0	405080	STI101	6144	---
406.279	0	406280	STI101	6144	---
407.458	0	407459	STI101	5888	---
411.058	0	411059	STI101	5632	---
413.476	0	413477	STI101	5632	---
415.076	0	415077	STI101	2	Cue onset
415.076	0	415077	STI002	5	---
415.076	0	415077	Trigger	2	Cue onset
420.438	0	420439	STI101	5888	---
420.439	0	420440	STI101	5892	---
420.439	0	420440	STI003	5	---
420.439	0	420440	Trigger	4	Sound1 onset
425.807	0	425808	STI101	6144	---
425.808	0	425809	STI101	6152	---
425.808	0	425809	STI004	5	---
425.808	0	425809	Trigger	8	Sound2 onset
430.924	0	430925	STI101	16	Probe response
430.924	0	430925	STI005	5	---
430.924	0	430925	Trigger	16	Probe response
431.468	0	431469	STI101	6144	---
433.308	0	433309	STI101	2	Cue onset
433.308	0	433309	STI002	5	---
433.308	0	433309	Trigger	2	Cue onset
438.892	0	438893	STI101	5888	---
438.893	0	438894	STI101	5892	---
438.893	0	438894	STI003	5	---
438.893	0	438894	Trigger	4	Sound1 onset
444.345	0	444346	STI101	6144	---
444.347	0	444348	STI101	6152	---
444.347	0	444348	STI004	5	---
444.347	0	444348	Trigger	8	Sound2 onset
449.462	0	449463	STI101	16	Probe response
449.462	0	449463	STI005	5	---
449.462	0	449463	Trigger	16	Probe response
450.044	0	450045	STI101	6144	---
451.632	0	451633	STI101	2	Cue onset
451.632	0	451633	STI002	5	---
451.632	0	451633	Trigger	2	Cue onset
456.989	0	456990	STI101	5888	---
