onset	duration	sample	type	value	event
18.1	0	18101	STI101	1	Movie onset
18.1	0	18101	STI001	5	---
18.1	0	18101	Trigger	1	Movie onset
25.207	0	25208	STI101	6144	---
30.777	0	30778	STI101	1	Movie onset
30.777	0	30778	STI001	5	---
30.777	0	30778	Trigger	1	Movie onset
36.196	0	36197	STI101	6144	---
41.678	0	41679	STI101	1	Movie onset
41.678	0	41679	STI001	5	---
41.678	0	41679	Trigger	1	Movie onset
47.32	0	47321	STI101	5888	---
52.879	0	52880	STI101	1	Movie onset
52.879	0	52880	STI001	5	---
52.879	0	52880	Trigger	1	Movie onset
58.594	0	58595	STI101	5888	---
64.106	0	64107	STI101	1	Movie onset
64.106	0	64107	STI001	5	---
64.106	0	64107	Trigger	1	Movie onset
72.707	0	72708	STI101	5888	---
78.15	0	78151	STI101	1	Movie onset
78.15	0	78151	STI001	5	---
78.15	0	78151	Trigger	1	Movie onset
84.733	0	84734	STI101	5888	---
90.285	0	90286	STI101	1	Movie onset
90.285	0	90286	STI001	5	---
90.285	0	90286	Trigger	1	Movie onset
95.753	0	95754	STI101	5888	---
101.412	0	101413	STI101	1	Movie onset
101.412	0	101413	STI001	5	---
101.412	0	101413	Trigger	1	Movie onset
107.826	0	107827	STI101	6144	---
113.427	0	113428	STI101	1	Movie onset
113.427	0	113428	STI001	5	---
113.427	0	113428	Trigger	1	Movie onset
119.021	0	119022	STI101	6144	---
124.439	0	124440	STI101	1	Movie onset
124.439	0	124440	STI001	5	---
124.439	0	124440	Trigger	1	Movie onset
133.74	0	133741	STI101	6144	---
139.415	0	139416	STI101	1	Movie onset
139.415	0	139416	STI001	5	---
139.415	0	139416	Trigger	1	Movie onset
144.954	0	144955	STI101	5888	---
150.436	0	150437	STI101	1	Movie onset
150.436	0	150437	STI001	5	---
150.436	0	150437	Trigger	1	Movie onset
155.896	0	155897	STI101	5888	---
161.437	0	161438	STI101	1	Movie onset
161.437	0	161438	STI001	5	---
161.437	0	161438	Trigger	1	Movie onset
166.916	0	166917	STI101	5888	---
172.48	0	172481	STI101	1	Movie onset
172.48	0	172481	STI001	5	---
172.48	0	172481	Trigger	1	Movie onset
177.94	0	177941	STI101	5888	---
183.297	0	183298	STI101	1	Movie onset
183.297	0	183298	STI001	5	---
183.297	0	183298	Trigger	1	Movie onset
188.845	0	188846	STI101	6144	---
194.223	0	194224	STI101	1	Movie onset
