onset	duration	sample	type	value	event
11.192	0	11193	STI101	1	Movie onset
11.192	0	11193	STI001	5	---
11.192	0	11193	Trigger	1	Movie onset
18.859	0	18860	STI101	6144	---
24.519	0	24520	STI101	1	Movie onset
24.519	0	24520	STI001	5	---
24.519	0	24520	Trigger	1	Movie onset
30.589	0	30590	STI101	5888	---
36.196	0	36197	STI101	1	Movie onset
36.196	0	36197	STI001	5	---
36.196	0	36197	Trigger	1	Movie onset
42.902	0	42903	STI101	5888	---
48.339	0	48340	STI101	1	Movie onset
48.339	0	48340	STI001	5	---
48.339	0	48340	Trigger	1	Movie onset
54.096	0	54097	STI101	5888	---
59.699	0	59700	STI101	1	Movie onset
59.699	0	59700	STI001	5	---
59.699	0	59700	Trigger	1	Movie onset
65.347	0	65348	STI101	5888	---
70.85	0	70851	STI101	1	Movie onset
70.85	0	70851	STI001	5	---
70.85	0	70851	Trigger	1	Movie onset
76.536	0	76537	STI101	5888	---
82.193	0	82194	STI101	1	Movie onset
82.193	0	82194	STI001	5	---
82.193	0	82194	Trigger	1	Movie onset
88.439	0	88440	STI101	5888	---
94.086	0	94087	STI101	1	Movie onset
94.086	0	94087	STI001	5	---
94.086	0	94087	Trigger	1	Movie onset
99.729	0	99730	STI101	5888	---
105.337	0	105338	STI101	1	Movie onset
105.337	0	105338	STI001	5	---
105.337	0	105338	Trigger	1	Movie onset
110.928	0	110929	STI101	5888	---
116.472	0	116473	STI101	1	Movie onset
116.472	0	116473	STI001	5	---
116.472	0	116473	Trigger	1	Movie onset
122.128	0	122129	STI101	5888	---
127.731	0	127732	STI101	1	Movie onset
127.731	0	127732	STI001	5	---
127.731	0	127732	Trigger	1	Movie onset
133.262	0	133263	STI101	5888	---
138.874	0	138875	STI101	1	Movie onset
138.874	0	138875	STI001	5	---
138.874	0	138875	Trigger	1	Movie onset
144.542	0	144543	STI101	5888	---
150.175	0	150176	STI101	1	Movie onset
150.175	0	150176	STI001	5	---
150.175	0	150176	Trigger	1	Movie onset
155.794	0	155795	STI101	5888	---
161.46	0	161461	STI101	1	Movie onset
161.46	0	161461	STI001	5	---
161.46	0	161461	Trigger	1	Movie onset
167.194	0	167195	STI101	5888	---
172.761	0	172762	STI101	1	Movie onset
172.761	0	172762	STI001	5	---
172.761	0	172762	Trigger	1	Movie onset
178.329	0	178330	STI101	5888	---
184.054	0	184055	STI101	1	Movie onset
184.054	0	184055	STI001	5	---
184.054	0	184055	Trigger	1	Movie onset
189.654	0	189655	STI101	6144	---
194.527	0	194528	STI101	5632	---
196.1	0	196101	STI101	5632	---
199.26	0	199261	STI101	5888	---
200.66	0	200661	STI101	5888	---
202.164	0	202165	STI101	5888	---
203.484	0	203485	STI101	5888	---
204.635	0	204636	STI101	6144	---
205.769	0	205770	STI101	5888	---
206.938	0	206939	STI101	6144	---
208.314	0	208315	STI101	6144	---
209.535	0	209536	STI101	6144	---
211.484	0	211485	STI101	6144	---
212.738	0	212739	STI101	6144	---
213.976	0	213977	STI101	6144	---
215.335	0	215336	STI101	6144	---
216.738	0	216739	STI101	5888	---
218.573	0	218574	STI101	5888	---
219.993	0	219994	STI101	5888	---
221.261	0	221262	STI101	5888	---
222.479	0	222480	STI101	6144	---
223.78	0	223781	STI101	6144	---
225.019	0	225020	STI101	6144	---
227.248	0	227249	STI101	5632	---
230.47	0	230471	STI101	5632	---
232.111	0	232112	STI101	2	Cue onset
232.111	0	232112	STI002	5	---
232.111	0	232112	Trigger	2	Cue onset
239.311	0	239312	STI101	5888	---
239.313	0	239314	STI101	5892	---
239.313	0	239314	STI003	5	---
239.313	0	239314	Trigger	4	Sound1 onset
244.667	0	244668	STI101	6144	---
244.668	0	244669	STI101	6152	---
244.668	0	244669	STI004	5	---
244.668	0	244669	Trigger	8	Sound2 onset
249.785	0	249786	STI101	5648	---
249.785	0	249786	STI005	5	---
249.785	0	249786	Trigger	16	Probe response
251.724	0	251725	STI101	5888	---
253.621	0	253622	STI101	2	Cue onset
253.621	0	253622	STI002	5	---
253.621	0	253622	Trigger	2	Cue onset
259.033	0	259034	STI101	5632	---
261.223	0	261224	STI101	5888	---
261.225	0	261226	STI101	5892	---
261.225	0	261226	STI003	5	---
261.225	0	261226	Trigger	4	Sound1 onset
266.713	0	266714	STI101	6144	---
266.715	0	266716	STI101	6152	---
266.715	0	266716	STI004	5	---
266.715	0	266716	Trigger	8	Sound2 onset
271.832	0	271833	STI101	16	Probe response
271.832	0	271833	STI005	5	---
271.832	0	271833	Trigger	16	Probe response
272.783	0	272784	STI101	6144	---
274.43	0	274431	STI101	2	Cue onset
274.43	0	274431	STI002	5	---
274.43	0	274431	Trigger	2	Cue onset
280.158	0	280159	STI101	5632	---
282.69	0	282691	STI101	5888	---
282.692	0	282693	STI101	5892	---
282.692	0	282693	STI003	5	---
282.692	0	282693	Trigger	4	Sound1 onset
288.054	0	288055	STI101	6144	---
288.056	0	288057	STI101	6152	---
288.056	0	288057	STI004	5	---
288.056	0	288057	Trigger	8	Sound2 onset
293.172	0	293173	STI101	16	Probe response
293.172	0	293173	STI005	5	---
293.172	0	293173	Trigger	16	Probe response
293.864	0	293865	STI101	5888	---
295.465	0	295466	STI101	2	Cue onset
295.465	0	295466	STI002	5	---
295.465	0	295466	Trigger	2	Cue onset
301.158	0	301159	STI101	5888	---
301.16	0	301161	STI101	5892	---
301.16	0	301161	STI003	5	---
301.16	0	301161	Trigger	4	Sound1 onset
306.877	0	306878	STI101	6144	---
306.878	0	306879	STI101	6152	---
306.878	0	306879	STI004	5	---
306.878	0	306879	Trigger	8	Sound2 onset
311.995	0	311996	STI101	16	Probe response
311.995	0	311996	STI005	5	---
311.995	0	311996	Trigger	16	Probe response
312.775	0	312776	STI101	6144	---
314.514	0	314515	STI101	2	Cue onset
314.514	0	314515	STI002	5	---
314.514	0	314515	Trigger	2	Cue onset
319.938	0	319939	STI101	5888	---
319.94	0	319941	STI101	5892	---
319.94	0	319941	STI003	5	---
319.94	0	319941	Trigger	4	Sound1 onset
325.06	0	325061	STI101	5888	---
325.986	0	325987	STI101	6144	---
325.988	0	325989	STI101	6152	---
325.988	0	325989	STI004	5	---
325.988	0	325989	Trigger	8	Sound2 onset
331.105	0	331106	STI101	16	Probe response
331.105	0	331106	STI005	5	---
331.105	0	331106	Trigger	16	Probe response
332.092	0	332093	STI101	5888	---
333.755	0	333756	STI101	2	Cue onset
333.755	0	333756	STI002	5	---
333.755	0	333756	Trigger	2	Cue onset
339.609	0	339610	STI101	5888	---
339.61	0	339611	STI101	5892	---
339.61	0	339611	STI003	5	---
339.61	0	339611	Trigger	4	Sound1 onset
345.168	0	345169	STI101	6144	---
345.169	0	345170	STI101	6152	---
345.169	0	345170	STI004	5	---
345.169	0	345170	Trigger	8	Sound2 onset
350.285	0	350286	STI101	16	Probe response
350.285	0	350286	STI005	5	---
350.285	0	350286	Trigger	16	Probe response
350.753	0	350754	STI101	5888	---
351.844	0	351845	STI101	5888	---
352.588	0	352589	STI101	2	Cue onset
352.588	0	352589	STI002	5	---
352.588	0	352589	Trigger	2	Cue onset
357.991	0	357992	STI101	5632	---
358.473	0	358474	STI101	5888	---
358.474	0	358475	STI101	5892	---
358.474	0	358475	STI003	5	---
358.474	0	358475	Trigger	4	Sound1 onset
363.595	0	363596	STI101	6144	---
363.596	0	363597	STI101	6152	---
363.596	0	363597	STI004	5	---
363.596	0	363597	Trigger	8	Sound2 onset
368.711	0	368712	STI101	16	Probe response
368.711	0	368712	STI005	5	---
368.711	0	368712	Trigger	16	Probe response
369.727	0	369728	STI101	5888	---
371.495	0	371496	STI101	2	Cue onset
371.495	0	371496	STI002	5	---
371.495	0	371496	Trigger	2	Cue onset
376.861	0	376862	STI101	5888	---
376.862	0	376863	STI101	5892	---
376.862	0	376863	STI003	5	---
376.862	0	376863	Trigger	4	Sound1 onset
382.229	0	382230	STI101	6144	---
382.231	0	382232	STI101	6152	---
382.231	0	382232	STI004	5	---
382.231	0	382232	Trigger	8	Sound2 onset
387.347	0	387348	STI101	16	Probe response
387.347	0	387348	STI005	5	---
387.347	0	387348	Trigger	16	Probe response
387.968	0	387969	STI101	6144	---
389.777	0	389778	STI101	2	Cue onset
389.777	0	389778	STI002	5	---
389.777	0	389778	Trigger	2	Cue onset
395.121	0	395122	STI101	5888	---
395.122	0	395123	STI101	5892	---
395.122	0	395123	STI003	5	---
395.122	0	395123	Trigger	4	Sound1 onset
400.529	0	400530	STI101	5888	---
401.998	0	401999	STI101	6144	---
401.999	0	402000	STI101	6152	---
401.999	0	402000	STI004	5	---
401.999	0	402000	Trigger	8	Sound2 onset
407.114	0	407115	STI101	16	Probe response
407.114	0	407115	STI005	5	---
407.114	0	407115	Trigger	16	Probe response
408.028	0	408029	STI101	6144	---
408.477	0	408478	STI101	5632	---
409.786	0	409787	STI101	2	Cue onset
409.786	0	409787	STI002	5	---
409.786	0	409787	Trigger	2	Cue onset
415.342	0	415343	STI101	5888	---
415.344	0	415345	STI101	5892	---
415.344	0	415345	STI003	5	---
415.344	0	415345	Trigger	4	Sound1 onset
420.95	0	420951	STI101	6144	---
420.951	0	420952	STI101	6152	---
420.951	0	420952	STI004	5	---
420.951	0	420952	Trigger	8	Sound2 onset
426.066	0	426067	STI101	16	Probe response
426.066	0	426067	STI005	5	---
426.066	0	426067	Trigger	16	Probe response
426.447	0	426448	STI101	6144	---
428.218	0	428219	STI101	2	Cue onset
428.218	0	428219	STI002	5	---
428.218	0	428219	Trigger	2	Cue onset
433.756	0	433757	STI101	5888	---
433.758	0	433759	STI101	5892	---
433.758	0	433759	STI003	5	---
433.758	0	433759	Trigger	4	Sound1 onset
439.276	0	439277	STI101	6144	---
439.278	0	439279	STI101	6152	---
439.278	0	439279	STI004	5	---
439.278	0	439279	Trigger	8	Sound2 onset
444.394	0	444395	STI101	16	Probe response
444.394	0	444395	STI005	5	---
444.394	0	444395	Trigger	16	Probe response
445.199	0	445200	STI101	5888	---
446.942	0	446943	STI101	2	Cue onset
446.942	0	446943	STI002	5	---
446.942	0	446943	Trigger	2	Cue onset
452.391	0	452392	STI101	5888	---
452.393	0	452394	STI101	5892	---
452.393	0	452394	STI003	5	---
